Temp Num, Object(℃), Ambient(℃)
347, 34.725, 34.311
348, 34.696, 34.311
349, 34.706, 34.311
350, 34.725, 34.311
351, 34.725, 34.311
352, 34.725, 34.311
353, 34.729, 34.318
354, 34.709, 34.325
355, 34.719, 34.325
356, 34.729, 34.325
357, 34.772, 34.332
358, 34.772, 34.340
359, 34.742, 34.340
360, 34.742, 34.340
361, 34.775, 34.347
362, 34.785, 34.347
363, 34.755, 34.347
364, 34.755, 34.354
365, 34.775, 34.354
366, 34.765, 34.354
367, 34.769, 34.361
368, 34.788, 34.368
369, 34.802, 34.376
370, 34.772, 34.376
371, 34.802, 34.376
372, 34.815, 34.383
373, 34.776, 34.390
374, 34.776, 34.390
375, 34.776, 34.390
376, 34.799, 34.397
377, 34.828, 34.405
378, 34.828, 34.405
379, 34.841, 34.412
380, 34.822, 34.412
381, 34.831, 34.412
382, 34.851, 34.419
383, 34.855, 34.426
384, 34.825, 34.426
385, 34.815, 34.426
386, 34.815, 34.433
387, 34.829, 34.441
388, 34.829, 34.441
389, 34.838, 34.448
390, 34.848, 34.448
391, 34.858, 34.448
392, 34.861, 34.455
393, 34.881, 34.462
394, 34.881, 34.462
395, 34.861, 34.462
396, 34.875, 34.470
397, 34.898, 34.477
398, 34.908, 34.477
399, 34.917, 34.477
400, 34.908, 34.477
401, 34.898, 34.477
402, 34.908, 34.484
403, 34.931, 34.491
404, 34.911, 34.491
405, 34.901, 34.491
406, 34.921, 34.491
407, 34.901, 34.498
408, 34.914, 34.506
409, 34.944, 34.506
410, 34.944, 34.506
411, 34.924, 34.513
412, 34.905, 34.513
413, 34.924, 34.513
414, 34.947, 34.520
415, 34.937, 34.527
416, 34.947, 34.527
417, 34.937, 34.527
418, 34.928, 34.527
419, 34.961, 34.534
420, 34.970, 34.542
421, 34.980, 34.542
422, 34.980, 34.542
423, 34.961, 34.542
424, 34.974, 34.549
425, 34.997, 34.556
426, 34.987, 34.556
427, 34.967, 34.556
428, 34.948, 34.556
429, 34.987, 34.563
430, 34.997, 34.563
431, 34.981, 34.571
432, 35.000, 34.578
433, 34.991, 34.578
434, 34.981, 34.578
435, 34.994, 34.585
436, 34.984, 34.592
437, 35.014, 34.592
438, 35.043, 34.592
439, 35.033, 34.592
440, 34.994, 34.592
441, 35.027, 34.599
442, 35.037, 34.607
443, 35.007, 34.607
444, 35.007, 34.607
445, 35.017, 34.607
446, 35.046, 34.607
447, 35.050, 34.614
448, 35.020, 34.621
449, 35.044, 34.628
450, 35.063, 34.628
451, 35.063, 34.628
452, 35.073, 34.628
453, 35.083, 34.628
454, 35.044, 34.628
455, 35.047, 34.636
456, 35.057, 34.643
457, 35.067, 34.643
458, 35.076, 34.643
459, 35.057, 34.643
460, 35.057, 34.643
461, 35.080, 34.650
462, 35.090, 34.650
463, 35.109, 34.650
464, 35.080, 34.657
465, 35.064, 34.664
466, 35.073, 34.664
467, 35.093, 34.664
468, 35.103, 34.664
469, 35.083, 34.664
470, 35.073, 34.672
471, 35.073, 34.672
472, 35.083, 34.672
473, 35.106, 34.679
474, 35.106, 34.679
475, 35.106, 34.679
476, 35.097, 34.679
477, 35.097, 34.686
478, 35.120, 34.693
479, 35.120, 34.693
480, 35.120, 34.693
481, 35.120, 34.701
482, 35.110, 34.701
483, 35.100, 34.701
484, 35.123, 34.708
485, 35.156, 34.715
486, 35.136, 34.715
487, 35.156, 34.715
488, 35.166, 34.715
489, 35.166, 34.715
490, 35.185, 34.722
491, 35.179, 34.729
492, 35.169, 34.729
493, 35.169, 34.729
494, 35.140, 34.729
495, 35.140, 34.737
496, 35.140, 34.737
497, 35.130, 34.737
498, 35.163, 34.744
499, 35.163, 34.744
500, 35.153, 34.744
501, 35.173, 34.744
502, 35.173, 34.744
503, 35.173, 34.751
504, 35.173, 34.751
505, 35.186, 34.758
506, 35.156, 34.766
507, 35.156, 34.758
508, 35.166, 34.758
509, 35.166, 34.766
510, 35.176, 34.766
511, 35.186, 34.766
512, 35.186, 34.766
513, 35.180, 34.773
514, 35.189, 34.780
515, 35.189, 34.780
516, 35.180, 34.780
517, 35.189, 34.780
518, 35.199, 34.780
519, 35.183, 34.787
520, 35.193, 34.794
521, 35.203, 34.794
522, 35.203, 34.794
523, 35.216, 34.802
524, 35.216, 34.802
525, 35.203, 34.794
526, 35.173, 34.794
527, 35.216, 34.802
528, 35.229, 34.809
529, 35.200, 34.816
530, 35.249, 34.816
531, 35.268, 34.816
532, 35.249, 34.816
533, 35.252, 34.823
534, 35.223, 34.831
535, 35.242, 34.831
536, 35.252, 34.831
537, 35.223, 34.831
538, 35.233, 34.831
539, 35.242, 34.831
540, 35.233, 34.831
541, 35.246, 34.838
542, 35.246, 34.845
543, 35.226, 34.845
544, 35.246, 34.845
545, 35.265, 34.845
546, 35.285, 34.845
547, 35.308, 34.852
548, 35.308, 34.859
549, 35.288, 34.859
550, 35.259, 34.859
551, 35.263, 34.867
552, 35.272, 34.867
553, 35.292, 34.867
554, 35.292, 34.867
555, 35.282, 34.867
556, 35.292, 34.874
557, 35.292, 34.874
558, 35.282, 34.874
559, 35.315, 34.881
560, 35.295, 34.881
561, 35.286, 34.881
562, 35.305, 34.881
563, 35.299, 34.888
564, 35.299, 34.896
565, 35.309, 34.896
566, 35.289, 34.896
567, 35.293, 34.903
568, 35.312, 34.903
569, 35.318, 34.896
570, 35.309, 34.896
571, 35.302, 34.903
572, 35.293, 34.910
573, 35.335, 34.917
574, 35.355, 34.917
575, 35.345, 34.917
576, 35.335, 34.917
577, 35.335, 34.917
578, 35.325, 34.924
579, 35.325, 34.924
580, 35.325, 34.924
581, 35.319, 34.932
582, 35.319, 34.932
583, 35.348, 34.932
584, 35.348, 34.932
585, 35.358, 34.939
586, 35.362, 34.946
587, 35.352, 34.946
588, 35.362, 34.946
589, 35.362, 34.946
590, 35.381, 34.946
591, 35.371, 34.953
592, 35.375, 34.961
593, 35.394, 34.961
594, 35.394, 34.961
595, 35.388, 34.968
596, 35.388, 34.968
597, 35.398, 34.968
598, 35.378, 34.975
599, 35.421, 34.982
600, 35.450, 34.982
601, 35.417, 34.975
602, 35.408, 34.975
603, 35.392, 34.982
604, 35.372, 34.982
605, 35.401, 34.982
606, 35.421, 34.989
607, 35.411, 34.989
608, 35.411, 34.989
609, 35.415, 34.997
610, 35.395, 34.997
611, 35.395, 34.997
612, 35.434, 34.997
613, 35.424, 34.997
614, 35.405, 35.004
615, 35.428, 35.011
616, 35.408, 35.011
617, 35.418, 35.018
618, 35.428, 35.018
619, 35.408, 35.018
620, 35.399, 35.018
621, 35.408, 35.018
622, 35.441, 35.026
623, 35.441, 35.033
624, 35.431, 35.033
625, 35.441, 35.033
626, 35.461, 35.033
627, 35.454, 35.040
628, 35.454, 35.040
629, 35.464, 35.040
630, 35.464, 35.047
631, 35.454, 35.047
632, 35.454, 35.047
633, 35.454, 35.047
634, 35.464, 35.047
635, 35.477, 35.054
636, 35.477, 35.054
637, 35.477, 35.054
638, 35.481, 35.062
639, 35.491, 35.062
640, 35.491, 35.062
641, 35.481, 35.069
642, 35.461, 35.069
643, 35.481, 35.069
644, 35.514, 35.076
645, 35.504, 35.083
646, 35.465, 35.083
647, 35.494, 35.076
648, 35.494, 35.076
649, 35.484, 35.083
650, 35.514, 35.083
651, 35.475, 35.083
652, 35.475, 35.083
653, 35.517, 35.090
654, 35.507, 35.098
655, 35.498, 35.098
656, 35.488, 35.098
657, 35.521, 35.105
658, 35.521, 35.105
659, 35.478, 35.098
660, 35.501, 35.105
661, 35.501, 35.112
662, 35.491, 35.112
663, 35.514, 35.119
664, 35.505, 35.119
665, 35.505, 35.119
666, 35.524, 35.127
667, 35.534, 35.127
668, 35.524, 35.127
669, 35.524, 35.127
670, 35.505, 35.127
671, 35.528, 35.134
672, 35.557, 35.134
673, 35.557, 35.134
674, 35.580, 35.141
675, 35.580, 35.141
676, 35.570, 35.141
677, 35.551, 35.141
678, 35.560, 35.141
679, 35.570, 35.148
680, 35.551, 35.148
681, 35.551, 35.148
682, 35.551, 35.148
683, 35.541, 35.148
684, 35.554, 35.156
685, 35.564, 35.163
686, 35.593, 35.163
687, 35.574, 35.163
688, 35.554, 35.163
689, 35.577, 35.170
690, 35.577, 35.177
691, 35.577, 35.177
692, 35.597, 35.177
693, 35.597, 35.177
694, 35.587, 35.177
695, 35.590, 35.184
696, 35.610, 35.184
697, 35.620, 35.184
698, 35.590, 35.192
699, 35.571, 35.192
700, 35.571, 35.192
701, 35.581, 35.192
702, 35.581, 35.192
703, 35.623, 35.199
704, 35.643, 35.199
705, 35.604, 35.199
706, 35.604, 35.206
707, 35.617, 35.213
708, 35.617, 35.213
709, 35.627, 35.213
710, 35.607, 35.213
711, 35.620, 35.220
712, 35.650, 35.228
713, 35.640, 35.228
714, 35.620, 35.228
715, 35.640, 35.228
716, 35.650, 35.228
717, 35.630, 35.228
718, 35.650, 35.228
719, 35.663, 35.235
720, 35.643, 35.242
721, 35.624, 35.242
722, 35.634, 35.242
723, 35.643, 35.242
724, 35.653, 35.242
725, 35.653, 35.242
726, 35.682, 35.242
727, 35.715, 35.249
728, 35.676, 35.249
729, 35.657, 35.249
730, 35.657, 35.257
731, 35.647, 35.257
732, 35.657, 35.257
733, 35.689, 35.264
734, 35.680, 35.264
735, 35.680, 35.264
736, 35.680, 35.264
737, 35.650, 35.264
738, 35.650, 35.271
739, 35.670, 35.271
740, 35.660, 35.271
741, 35.683, 35.278
742, 35.693, 35.278
743, 35.712, 35.278
744, 35.722, 35.278
745, 35.670, 35.271
746, 35.650, 35.271
747, 35.664, 35.278
748, 35.693, 35.278
749, 35.703, 35.285
750, 35.687, 35.293
751, 35.673, 35.286
752, 35.703, 35.286
753, 35.726, 35.293
754, 35.716, 35.293
755, 35.706, 35.300
756, 35.696, 35.300
757, 35.687, 35.293
758, 35.716, 35.293
759, 35.726, 35.300
760, 35.739, 35.307
761, 35.758, 35.307
762, 35.749, 35.307
763, 35.710, 35.307
764, 35.710, 35.307
765, 35.729, 35.307
766, 35.719, 35.307
767, 35.713, 35.314
768, 35.713, 35.314
769, 35.703, 35.314
770, 35.713, 35.322
771, 35.733, 35.322
772, 35.723, 35.322
773, 35.733, 35.322
774, 35.733, 35.322
775, 35.756, 35.329
776, 35.756, 35.329
777, 35.736, 35.329
778, 35.726, 35.329
779, 35.736, 35.329
780, 35.756, 35.336
781, 35.749, 35.343
782, 35.749, 35.343
783, 35.759, 35.343
784, 35.759, 35.343
785, 35.749, 35.343
786, 35.740, 35.343
787, 35.769, 35.350
788, 35.769, 35.350
789, 35.749, 35.350
790, 35.753, 35.358
791, 35.743, 35.358
792, 35.753, 35.358
793, 35.769, 35.351
794, 35.788, 35.351
795, 35.772, 35.358
796, 35.753, 35.358
797, 35.772, 35.358
798, 35.792, 35.358
799, 35.792, 35.358
800, 35.772, 35.358
801, 35.753, 35.365
802, 35.766, 35.372
803, 35.786, 35.372
804, 35.805, 35.372
805, 35.795, 35.379
806, 35.805, 35.379
807, 35.805, 35.379
808, 35.756, 35.379
809, 35.747, 35.379
810, 35.766, 35.379
811, 35.799, 35.386
812, 35.812, 35.394
813, 35.802, 35.394
814, 35.822, 35.394
815, 35.832, 35.394
816, 35.812, 35.394
817, 35.812, 35.394
818, 35.832, 35.394
819, 35.832, 35.394
820, 35.832, 35.394
821, 35.832, 35.394
822, 35.802, 35.394
823, 35.802, 35.401
824, 35.825, 35.408
825, 35.825, 35.408
826, 35.835, 35.408
827, 35.835, 35.408
828, 35.816, 35.408
829, 35.806, 35.408
830, 35.816, 35.408
831, 35.816, 35.415
832, 35.796, 35.415
833, 35.816, 35.415
834, 35.839, 35.423
835, 35.819, 35.430
836, 35.829, 35.430
837, 35.819, 35.423
838, 35.809, 35.423
839, 35.829, 35.430
840, 35.839, 35.430
841, 35.829, 35.430
842, 35.809, 35.430
843, 35.829, 35.430
844, 35.842, 35.437
845, 35.832, 35.444
846, 35.862, 35.444
847, 35.862, 35.444
848, 35.852, 35.444
849, 35.852, 35.444
850, 35.852, 35.444
851, 35.842, 35.444
852, 35.832, 35.444
853, 35.865, 35.451
854, 35.855, 35.459
855, 35.817, 35.459
856, 35.846, 35.459
857, 35.875, 35.459
858, 35.865, 35.459
859, 35.846, 35.459
860, 35.855, 35.459
861, 35.885, 35.459
862, 35.846, 35.459
863, 35.836, 35.459
864, 35.878, 35.466
865, 35.872, 35.473
866, 35.901, 35.473
867, 35.921, 35.473
868, 35.901, 35.473
869, 35.892, 35.473
870, 35.882, 35.473
871, 35.892, 35.473
872, 35.892, 35.473
873, 35.872, 35.473
874, 35.872, 35.473
875, 35.872, 35.480
876, 35.872, 35.480
877, 35.882, 35.480
878, 35.905, 35.488
879, 35.915, 35.495
880, 35.915, 35.495
881, 35.885, 35.495
882, 35.876, 35.495
883, 35.876, 35.495
884, 35.905, 35.495
885, 35.924, 35.495
886, 35.915, 35.495
887, 35.915, 35.495
888, 35.918, 35.502
889, 35.918, 35.502
890, 35.918, 35.502
891, 35.899, 35.502
892, 35.899, 35.502
893, 35.918, 35.509
894, 35.918, 35.509
895, 35.918, 35.509
896, 35.928, 35.509
897, 35.961, 35.516
898, 35.951, 35.516
899, 35.899, 35.509
900, 35.912, 35.517
901, 35.922, 35.524
902, 35.931, 35.524
903, 35.922, 35.524
904, 35.931, 35.524
905, 35.951, 35.524
906, 35.931, 35.524
907, 35.922, 35.524
908, 35.922, 35.524
909, 35.912, 35.524
910, 35.893, 35.524
911, 35.925, 35.531
912, 35.935, 35.531
913, 35.916, 35.531
914, 35.945, 35.531
915, 35.945, 35.531
916, 35.925, 35.538
917, 35.925, 35.538
918, 35.925, 35.538
919, 35.935, 35.538
920, 35.935, 35.538
921, 35.948, 35.545
922, 35.968, 35.545
923, 35.964, 35.538
924, 35.964, 35.538
925, 35.968, 35.545
926, 35.958, 35.545
927, 35.939, 35.545
928, 35.929, 35.553
929, 35.958, 35.553
930, 35.958, 35.545
931, 35.948, 35.545
932, 35.958, 35.553
933, 35.971, 35.560
934, 35.981, 35.560
935, 36.000, 35.560
936, 35.961, 35.560
937, 35.958, 35.553
938, 35.987, 35.553
939, 35.977, 35.553
940, 35.968, 35.553
941, 35.952, 35.560
942, 35.952, 35.560
943, 35.961, 35.560
944, 35.932, 35.560
945, 35.961, 35.560
946, 35.991, 35.560
947, 35.971, 35.560
948, 35.984, 35.567
949, 36.004, 35.574
950, 36.004, 35.574
951, 35.984, 35.567
952, 35.984, 35.567
953, 35.994, 35.574
954, 35.975, 35.574
955, 35.965, 35.574
956, 35.984, 35.574
957, 35.955, 35.574
958, 35.955, 35.574
959, 35.975, 35.574
960, 36.004, 35.574
961, 36.004, 35.574
962, 35.975, 35.574
963, 35.975, 35.574
964, 35.975, 35.574
965, 35.984, 35.574
966, 36.017, 35.582
967, 35.998, 35.589
968, 35.969, 35.589
969, 35.978, 35.589
970, 35.978, 35.589
971, 35.988, 35.589
972, 35.998, 35.589
973, 35.988, 35.589
974, 35.998, 35.589
975, 35.988, 35.589
976, 35.988, 35.589
977, 36.011, 35.596
978, 36.001, 35.596
979, 35.982, 35.596
980, 36.011, 35.603
981, 36.030, 35.603
982, 36.001, 35.603
983, 36.014, 35.610
984, 36.014, 35.610
985, 36.024, 35.610
986, 36.034, 35.610
987, 36.024, 35.610
988, 36.024, 35.610
989, 36.005, 35.610
990, 35.985, 35.610
991, 36.005, 35.617
992, 36.024, 35.617
993, 36.014, 35.610
994, 36.005, 35.618
995, 36.057, 35.625
996, 36.067, 35.625
997, 36.028, 35.625
998, 36.018, 35.625
999, 36.037, 35.625
1000, 36.047, 35.625
1001, 36.037, 35.625
1002, 36.008, 35.625
1003, 36.018, 35.625
1004, 36.057, 35.625
1005, 36.028, 35.625
1006, 36.008, 35.625
1007, 36.028, 35.632
1008, 36.047, 35.632
1009, 36.028, 35.632
1010, 36.018, 35.632
1011, 36.047, 35.632
1012, 36.041, 35.639
1013, 36.041, 35.639
1014, 36.060, 35.639
1015, 36.060, 35.639
1016, 36.051, 35.639
1017, 36.051, 35.639
1018, 36.051, 35.639
1019, 36.045, 35.646
1020, 36.035, 35.646
1021, 36.045, 35.646
1022, 36.054, 35.654
1023, 36.064, 35.654
1024, 36.064, 35.654
1025, 36.045, 35.654
1026, 36.064, 35.654
1027, 36.077, 35.661
1028, 36.068, 35.661
1029, 36.064, 35.654
1030, 36.064, 35.654
1031, 36.068, 35.661
1032, 36.077, 35.661
1033, 36.068, 35.661
1034, 36.048, 35.661
1035, 36.068, 35.661
1036, 36.077, 35.668
1037, 36.081, 35.675
1038, 36.061, 35.675
1039, 36.071, 35.675
1040, 36.081, 35.675
1041, 36.071, 35.675
1042, 36.081, 35.675
1043, 36.081, 35.675
1044, 36.081, 35.675
1045, 36.061, 35.675
1046, 36.061, 35.675
1047, 36.081, 35.675
1048, 36.071, 35.683
1049, 36.094, 35.690
1050, 36.094, 35.690
1051, 36.084, 35.690
1052, 36.104, 35.690
1053, 36.104, 35.690
1054, 36.094, 35.690
1055, 36.084, 35.690
1056, 36.084, 35.690
1057, 36.094, 35.690
1058, 36.104, 35.697
1059, 36.107, 35.704
1060, 36.107, 35.704
1061, 36.136, 35.704
1062, 36.136, 35.704
1063, 36.117, 35.704
1064, 36.107, 35.704
1065, 36.107, 35.711
1066, 36.107, 35.711
1067, 36.107, 35.711
1068, 36.127, 35.711
1069, 36.117, 35.711
1070, 36.117, 35.711
1071, 36.140, 35.718
1072, 36.143, 35.726
1073, 36.130, 35.719
1074, 36.130, 35.719
1075, 36.153, 35.726
1076, 36.153, 35.726
1077, 36.121, 35.719
1078, 36.130, 35.719
1079, 36.153, 35.726
1080, 36.163, 35.726
1081, 36.173, 35.733
1082, 36.114, 35.733
1083, 36.105, 35.733
1084, 36.137, 35.740
1085, 36.124, 35.733
1086, 36.143, 35.733
1087, 36.134, 35.733
1088, 36.124, 35.733
1089, 36.137, 35.740
1090, 36.137, 35.740
1091, 36.118, 35.740
1092, 36.128, 35.740
1093, 36.157, 35.740
1094, 36.166, 35.740
1095, 36.166, 35.740
1096, 36.176, 35.748
1097, 36.166, 35.748
1098, 36.137, 35.748
1099, 36.170, 35.755
1100, 36.160, 35.755
1101, 36.151, 35.755
1102, 36.170, 35.755
1103, 36.170, 35.762
1104, 36.160, 35.762
1105, 36.160, 35.762
1106, 36.170, 35.762
1107, 36.141, 35.755
1108, 36.141, 35.755
1109, 36.170, 35.762
1110, 36.193, 35.769
1111, 36.174, 35.769
1112, 36.154, 35.769
1113, 36.164, 35.769
1114, 36.174, 35.769
1115, 36.174, 35.769
1116, 36.154, 35.769
1117, 36.164, 35.776
1118, 36.164, 35.776
1119, 36.174, 35.776
1120, 36.174, 35.776
1121, 36.174, 35.776
1122, 36.183, 35.776
1123, 36.174, 35.776
1124, 36.177, 35.784
1125, 36.196, 35.784
1126, 36.196, 35.784
1127, 36.177, 35.791
1128, 36.167, 35.791
1129, 36.187, 35.784
1130, 36.187, 35.784
1131, 36.167, 35.791
1132, 36.167, 35.791
1133, 36.158, 35.791
1134, 36.158, 35.791
1135, 36.177, 35.791
1136, 36.196, 35.791
1137, 36.167, 35.791
1138, 36.171, 35.798
1139, 36.210, 35.798
1140, 36.200, 35.798
1141, 36.200, 35.805
1142, 36.210, 35.805
1143, 36.229, 35.798
1144, 36.219, 35.798
1145, 36.190, 35.805
1146, 36.190, 35.805
1147, 36.190, 35.805
1148, 36.190, 35.805
1149, 36.190, 35.805
1150, 36.190, 35.805
1151, 36.190, 35.805
1152, 36.190, 35.805
1153, 36.210, 35.805
1154, 36.219, 35.805
1155, 36.204, 35.812
1156, 36.227, 35.820
1157, 36.227, 35.820
1158, 36.227, 35.820
1159, 36.256, 35.820
1160, 36.227, 35.820
1161, 36.207, 35.827
1162, 36.227, 35.827
1163, 36.236, 35.827
1164, 36.236, 35.827
1165, 36.236, 35.827
1166, 36.246, 35.827
1167, 36.217, 35.827
1168, 36.220, 35.834
1169, 36.250, 35.834
1170, 36.250, 35.834
1171, 36.250, 35.834
1172, 36.240, 35.834
1173, 36.259, 35.841
1174, 36.259, 35.841
1175, 36.230, 35.841
1176, 36.259, 35.841
1177, 36.259, 35.841
1178, 36.240, 35.841
1179, 36.250, 35.841
1180, 36.220, 35.841
1181, 36.211, 35.841
1182, 36.240, 35.841
1183, 36.259, 35.841
1184, 36.272, 35.849
1185, 36.263, 35.849
1186, 36.253, 35.849
1187, 36.253, 35.856
1188, 36.272, 35.856
1189, 36.282, 35.849
1190, 36.272, 35.849
1191, 36.272, 35.849
1192, 36.282, 35.849
1193, 36.302, 35.856
1194, 36.272, 35.856
1195, 36.243, 35.856
1196, 36.272, 35.856
1197, 36.253, 35.856
1198, 36.243, 35.856
1199, 36.253, 35.856
1200, 36.243, 35.856
1201, 36.257, 35.863
1202, 36.276, 35.863
1203, 36.257, 35.863
1204, 36.247, 35.863
1205, 36.263, 35.856
1206, 36.257, 35.863
1207, 36.247, 35.870
1208, 36.257, 35.870
1209, 36.276, 35.870
1210, 36.276, 35.870
1211, 36.266, 35.870
1212, 36.266, 35.870
1213, 36.257, 35.870
1214, 36.247, 35.870
1215, 36.266, 35.870
1216, 36.266, 35.870
1217, 36.270, 35.877
1218, 36.289, 35.877
1219, 36.299, 35.877
1220, 36.299, 35.877
1221, 36.276, 35.870
1222, 36.276, 35.870
1223, 36.257, 35.870
1224, 36.237, 35.870
1225, 36.280, 35.877
1226, 36.280, 35.877
1227, 36.270, 35.877
1228, 36.289, 35.885
1229, 36.299, 35.878
1230, 36.289, 35.878
1231, 36.289, 35.885
1232, 36.270, 35.885
1233, 36.260, 35.885
1234, 36.260, 35.885
1235, 36.270, 35.885
1236, 36.280, 35.885
1237, 36.280, 35.885
1238, 36.289, 35.885
1239, 36.312, 35.892
1240, 36.293, 35.892
1241, 36.293, 35.892
1242, 36.303, 35.892
1243, 36.303, 35.892
1244, 36.312, 35.892
1245, 36.322, 35.892
1246, 36.325, 35.899
1247, 36.306, 35.899
1248, 36.316, 35.899
1249, 36.325, 35.906
1250, 36.335, 35.906
1251, 36.345, 35.906
1252, 36.316, 35.906
1253, 36.296, 35.906
1254, 36.287, 35.906
1255, 36.316, 35.906
1256, 36.335, 35.906
1257, 36.316, 35.906
1258, 36.316, 35.906
1259, 36.316, 35.906
1260, 36.325, 35.906
1261, 36.319, 35.913
1262, 36.310, 35.921
1263, 36.290, 35.921
1264, 36.271, 35.921
1265, 36.290, 35.921
1266, 36.319, 35.921
1267, 36.319, 35.921
1268, 36.319, 35.921
1269, 36.319, 35.921
1270, 36.310, 35.921
1271, 36.329, 35.921
1272, 36.348, 35.921
1273, 36.339, 35.921
1274, 36.319, 35.921
1275, 36.333, 35.928
1276, 36.342, 35.935
1277, 36.342, 35.935
1278, 36.352, 35.935
1279, 36.352, 35.935
1280, 36.342, 35.935
1281, 36.313, 35.935
1282, 36.313, 35.935
1283, 36.342, 35.935
1284, 36.333, 35.935
1285, 36.333, 35.935
1286, 36.323, 35.935
1287, 36.323, 35.935
1288, 36.342, 35.935
1289, 36.333, 35.935
1290, 36.352, 35.935
1291, 36.352, 35.935
1292, 36.323, 35.935
1293, 36.336, 35.942
