Temp Num, Object(℃), Ambient(℃)
370, 35.335, 34.924
371, 35.348, 34.931
372, 35.348, 34.931
373, 35.309, 34.938
374, 35.313, 34.953
375, 35.323, 34.953
376, 35.323, 34.945
377, 35.332, 34.953
378, 35.336, 34.967
379, 35.346, 34.967
380, 35.398, 34.974
381, 35.382, 34.982
382, 35.362, 34.982
383, 35.382, 34.989
384, 35.415, 34.996
385, 35.385, 34.996
386, 35.385, 35.003
387, 35.408, 35.010
388, 35.399, 35.010
389, 35.408, 35.010
390, 35.418, 35.018
391, 35.431, 35.025
392, 35.412, 35.032
393, 35.422, 35.032
394, 35.422, 35.032
395, 35.445, 35.039
396, 35.454, 35.047
397, 35.425, 35.047
398, 35.445, 35.047
399, 35.458, 35.054
400, 35.452, 35.061
401, 35.481, 35.061
402, 35.491, 35.061
403, 35.461, 35.068
404, 35.484, 35.075
405, 35.494, 35.075
406, 35.504, 35.075
407, 35.465, 35.075
408, 35.445, 35.083
409, 35.478, 35.090
410, 35.498, 35.090
411, 35.488, 35.090
412, 35.488, 35.097
413, 35.498, 35.097
414, 35.488, 35.097
415, 35.530, 35.104
416, 35.511, 35.104
417, 35.482, 35.104
418, 35.501, 35.112
419, 35.482, 35.112
420, 35.485, 35.119
421, 35.505, 35.126
422, 35.495, 35.126
423, 35.514, 35.126
424, 35.524, 35.126
425, 35.505, 35.126
426, 35.528, 35.133
427, 35.518, 35.140
428, 35.518, 35.140
429, 35.537, 35.140
430, 35.531, 35.148
431, 35.512, 35.148
432, 35.531, 35.148
433, 35.544, 35.155
434, 35.535, 35.162
435, 35.544, 35.162
436, 35.544, 35.162
437, 35.548, 35.169
438, 35.567, 35.169
439, 35.577, 35.169
440, 35.538, 35.177
441, 35.548, 35.177
442, 35.558, 35.177
443, 35.590, 35.184
444, 35.590, 35.184
445, 35.561, 35.184
446, 35.571, 35.191
447, 35.590, 35.191
448, 35.594, 35.198
449, 35.584, 35.205
450, 35.584, 35.205
451, 35.594, 35.205
452, 35.584, 35.205
453, 35.584, 35.205
454, 35.636, 35.213
455, 35.636, 35.220
456, 35.607, 35.220
457, 35.588, 35.220
458, 35.620, 35.227
459, 35.640, 35.227
460, 35.630, 35.227
461, 35.624, 35.234
462, 35.614, 35.234
463, 35.604, 35.234
464, 35.637, 35.249
465, 35.657, 35.256
466, 35.666, 35.256
467, 35.657, 35.256
468, 35.657, 35.256
469, 35.657, 35.256
470, 35.657, 35.256
471, 35.680, 35.263
472, 35.660, 35.270
473, 35.660, 35.270
474, 35.670, 35.270
475, 35.641, 35.270
476, 35.644, 35.278
477, 35.644, 35.278
478, 35.664, 35.278
479, 35.683, 35.285
480, 35.673, 35.285
481, 35.673, 35.285
482, 35.687, 35.292
483, 35.677, 35.299
484, 35.677, 35.299
485, 35.677, 35.299
486, 35.690, 35.306
487, 35.710, 35.306
488, 35.700, 35.306
489, 35.703, 35.314
490, 35.713, 35.321
491, 35.713, 35.321
492, 35.713, 35.321
493, 35.723, 35.321
494, 35.733, 35.321
495, 35.736, 35.328
496, 35.726, 35.335
497, 35.717, 35.335
498, 35.707, 35.335
499, 35.697, 35.335
500, 35.710, 35.343
501, 35.749, 35.350
502, 35.769, 35.350
503, 35.749, 35.350
504, 35.740, 35.350
505, 35.749, 35.350
506, 35.753, 35.357
507, 35.743, 35.364
508, 35.753, 35.364
509, 35.753, 35.364
510, 35.753, 35.364
511, 35.733, 35.364
512, 35.747, 35.379
513, 35.779, 35.386
514, 35.779, 35.386
515, 35.760, 35.386
516, 35.750, 35.386
517, 35.770, 35.386
518, 35.779, 35.386
519, 35.770, 35.393
520, 35.754, 35.400
521, 35.754, 35.400
522, 35.773, 35.400
523, 35.783, 35.400
524, 35.783, 35.400
525, 35.787, 35.408
526, 35.787, 35.415
527, 35.796, 35.415
528, 35.787, 35.415
529, 35.787, 35.415
530, 35.806, 35.415
531, 35.816, 35.415
532, 35.839, 35.422
533, 35.829, 35.429
534, 35.819, 35.429
535, 35.829, 35.429
536, 35.839, 35.429
537, 35.819, 35.429
538, 35.832, 35.436
539, 35.842, 35.436
540, 35.842, 35.436
541, 35.832, 35.444
542, 35.826, 35.451
543, 35.836, 35.451
544, 35.846, 35.451
545, 35.836, 35.451
546, 35.826, 35.451
547, 35.846, 35.458
548, 35.836, 35.458
549, 35.807, 35.458
550, 35.840, 35.465
551, 35.840, 35.465
552, 35.849, 35.472
553, 35.882, 35.480
554, 35.872, 35.480
555, 35.863, 35.480
556, 35.882, 35.480
557, 35.872, 35.480
558, 35.853, 35.480
559, 35.853, 35.480
560, 35.876, 35.487
561, 35.866, 35.494
562, 35.866, 35.494
563, 35.866, 35.494
564, 35.870, 35.501
565, 35.889, 35.501
566, 35.899, 35.501
567, 35.908, 35.509
568, 35.908, 35.509
569, 35.899, 35.509
570, 35.908, 35.509
571, 35.918, 35.509
572, 35.941, 35.516
573, 35.931, 35.523
574, 35.912, 35.523
575, 35.893, 35.523
576, 35.906, 35.530
577, 35.916, 35.530
578, 35.916, 35.530
579, 35.935, 35.530
580, 35.925, 35.537
581, 35.919, 35.545
582, 35.929, 35.545
583, 35.929, 35.545
584, 35.929, 35.545
585, 35.909, 35.545
586, 35.909, 35.545
587, 35.909, 35.545
588, 35.900, 35.552
589, 35.923, 35.559
590, 35.932, 35.559
591, 35.942, 35.559
592, 35.942, 35.559
593, 35.942, 35.559
594, 35.946, 35.566
595, 35.936, 35.574
596, 35.926, 35.574
597, 35.955, 35.574
598, 35.955, 35.574
599, 35.965, 35.574
600, 35.978, 35.581
601, 35.978, 35.581
602, 36.007, 35.581
603, 35.978, 35.588
604, 35.969, 35.588
605, 35.969, 35.588
606, 35.959, 35.588
607, 35.949, 35.588
608, 35.972, 35.595
609, 35.982, 35.595
610, 35.992, 35.595
611, 35.992, 35.595
612, 35.972, 35.602
613, 35.995, 35.610
614, 36.001, 35.603
615, 36.001, 35.603
616, 35.995, 35.610
617, 35.985, 35.617
618, 35.999, 35.624
619, 36.008, 35.624
620, 36.008, 35.624
621, 36.018, 35.624
622, 36.037, 35.624
623, 36.018, 35.624
624, 35.999, 35.624
625, 36.008, 35.624
626, 36.008, 35.624
627, 36.008, 35.624
628, 36.018, 35.631
629, 36.022, 35.639
630, 36.022, 35.639
631, 36.031, 35.639
632, 36.012, 35.646
633, 36.002, 35.646
634, 36.012, 35.639
635, 36.025, 35.646
636, 36.035, 35.653
637, 36.045, 35.653
638, 36.058, 35.660
639, 36.068, 35.660
640, 36.058, 35.660
641, 36.029, 35.660
642, 36.038, 35.660
643, 36.077, 35.668
644, 36.077, 35.668
645, 36.068, 35.668
646, 36.087, 35.668
647, 36.058, 35.668
648, 36.029, 35.668
649, 36.048, 35.668
650, 36.081, 35.675
651, 36.052, 35.675
652, 36.052, 35.675
653, 36.081, 35.682
654, 36.075, 35.689
655, 36.065, 35.689
656, 36.094, 35.689
657, 36.075, 35.689
658, 36.065, 35.689
659, 36.084, 35.689
660, 36.094, 35.689
661, 36.094, 35.697
662, 36.088, 35.704
663, 36.078, 35.704
664, 36.078, 35.711
665, 36.088, 35.711
666, 36.088, 35.711
667, 36.101, 35.718
668, 36.130, 35.718
669, 36.121, 35.718
670, 36.101, 35.718
671, 36.111, 35.718
672, 36.130, 35.725
673, 36.111, 35.725
674, 36.091, 35.725
675, 36.095, 35.733
676, 36.114, 35.733
677, 36.114, 35.733
678, 36.118, 35.740
679, 36.147, 35.740
680, 36.137, 35.740
681, 36.108, 35.740
682, 36.128, 35.747
683, 36.170, 35.754
684, 36.151, 35.754
685, 36.122, 35.754
686, 36.131, 35.754
687, 36.160, 35.754
688, 36.131, 35.754
689, 36.131, 35.754
690, 36.141, 35.761
691, 36.125, 35.769
692, 36.135, 35.769
693, 36.183, 35.769
694, 36.174, 35.769
695, 36.135, 35.769
696, 36.144, 35.776
697, 36.164, 35.776
698, 36.164, 35.769
699, 36.174, 35.776
700, 36.196, 35.783
701, 36.196, 35.783
702, 36.187, 35.790
703, 36.187, 35.790
704, 36.187, 35.790
705, 36.187, 35.790
706, 36.167, 35.790
707, 36.161, 35.798
708, 36.181, 35.798
709, 36.190, 35.798
710, 36.181, 35.798
711, 36.190, 35.798
712, 36.190, 35.805
713, 36.161, 35.805
714, 36.171, 35.805
715, 36.194, 35.812
716, 36.194, 35.812
717, 36.204, 35.812
718, 36.213, 35.812
719, 36.204, 35.812
720, 36.207, 35.819
721, 36.217, 35.819
722, 36.227, 35.819
723, 36.236, 35.819
724, 36.236, 35.826
725, 36.230, 35.834
726, 36.211, 35.834
727, 36.211, 35.834
728, 36.211, 35.834
729, 36.211, 35.834
730, 36.220, 35.834
731, 36.220, 35.834
732, 36.220, 35.834
733, 36.240, 35.841
734, 36.243, 35.848
735, 36.243, 35.848
736, 36.214, 35.848
737, 36.205, 35.848
738, 36.214, 35.848
739, 36.224, 35.848
740, 36.243, 35.855
741, 36.257, 35.863
742, 36.237, 35.863
743, 36.237, 35.863
744, 36.257, 35.870
745, 36.266, 35.870
746, 36.266, 35.870
747, 36.247, 35.870
748, 36.257, 35.870
749, 36.266, 35.870
750, 36.276, 35.870
751, 36.257, 35.870
752, 36.237, 35.870
753, 36.260, 35.877
754, 36.251, 35.884
755, 36.251, 35.884
756, 36.260, 35.877
757, 36.241, 35.877
758, 36.254, 35.891
759, 36.273, 35.891
760, 36.293, 35.891
761, 36.312, 35.899
762, 36.312, 35.899
763, 36.273, 35.899
764, 36.254, 35.899
765, 36.264, 35.899
766, 36.254, 35.899
767, 36.254, 35.899
768, 36.258, 35.906
769, 36.300, 35.913
770, 36.310, 35.913
771, 36.310, 35.913
772, 36.300, 35.913
773, 36.281, 35.913
774, 36.281, 35.913
775, 36.290, 35.913
776, 36.271, 35.920
777, 36.290, 35.920
778, 36.310, 35.920
779, 36.304, 35.927
780, 36.323, 35.927
781, 36.342, 35.927
782, 36.352, 35.935
783, 36.323, 35.935
784, 36.304, 35.935
785, 36.313, 35.935
786, 36.304, 35.935
787, 36.323, 35.935
788, 36.352, 35.935
789, 36.317, 35.942
790, 36.288, 35.949
791, 36.317, 35.949
792, 36.346, 35.949
793, 36.346, 35.949
794, 36.346, 35.949
795, 36.365, 35.949
796, 36.369, 35.956
797, 36.340, 35.964
798, 36.349, 35.964
799, 36.359, 35.964
800, 36.330, 35.964
801, 36.320, 35.964
802, 36.369, 35.964
803, 36.349, 35.964
804, 36.324, 35.971
805, 36.285, 35.978
806, 36.295, 35.978
807, 36.372, 35.978
808, 36.382, 35.978
809, 36.363, 35.978
810, 36.376, 35.985
811, 36.366, 35.985
812, 36.376, 35.985
813, 36.376, 35.985
814, 36.386, 35.985
815, 36.366, 35.985
816, 36.386, 35.985
817, 36.389, 35.992
818, 36.389, 35.992
819, 36.409, 35.992
820, 36.389, 35.992
821, 36.389, 35.992
822, 36.380, 36.000
823, 36.380, 36.000
824, 36.389, 36.000
825, 36.402, 36.007
826, 36.393, 36.007
827, 36.383, 36.007
828, 36.393, 36.014
829, 36.373, 36.014
830, 36.383, 36.014
831, 36.393, 36.014
832, 36.412, 36.007
833, 36.431, 36.007
834, 36.393, 36.014
835, 36.364, 36.014
836, 36.387, 36.021
837, 36.387, 36.029
838, 36.406, 36.029
839, 36.425, 36.029
840, 36.416, 36.029
841, 36.416, 36.029
842, 36.406, 36.029
843, 36.416, 36.029
844, 36.410, 36.036
845, 36.371, 36.043
846, 36.390, 36.036
847, 36.419, 36.036
848, 36.439, 36.043
849, 36.429, 36.043
850, 36.400, 36.043
851, 36.419, 36.043
852, 36.439, 36.043
853, 36.419, 36.043
854, 36.423, 36.050
855, 36.462, 36.050
856, 36.471, 36.050
857, 36.442, 36.057
858, 36.452, 36.057
859, 36.452, 36.057
860, 36.423, 36.057
861, 36.413, 36.057
862, 36.423, 36.057
863, 36.433, 36.057
864, 36.426, 36.065
865, 36.436, 36.065
866, 36.446, 36.065
867, 36.469, 36.072
868, 36.478, 36.072
869, 36.469, 36.072
870, 36.469, 36.079
871, 36.488, 36.079
872, 36.507, 36.079
873, 36.469, 36.079
874, 36.459, 36.079
875, 36.469, 36.079
876, 36.469, 36.079
877, 36.478, 36.079
878, 36.459, 36.079
879, 36.463, 36.086
880, 36.482, 36.093
881, 36.501, 36.093
882, 36.492, 36.093
883, 36.463, 36.093
884, 36.453, 36.093
885, 36.463, 36.093
886, 36.505, 36.101
887, 36.495, 36.108
888, 36.466, 36.101
889, 36.466, 36.101
890, 36.476, 36.108
891, 36.476, 36.108
892, 36.476, 36.108
893, 36.476, 36.108
894, 36.466, 36.108
895, 36.495, 36.108
896, 36.508, 36.115
897, 36.489, 36.122
898, 36.499, 36.122
899, 36.499, 36.122
900, 36.489, 36.122
901, 36.499, 36.122
902, 36.499, 36.122
903, 36.470, 36.122
904, 36.473, 36.130
905, 36.502, 36.137
906, 36.522, 36.137
907, 36.531, 36.137
908, 36.531, 36.137
909, 36.512, 36.137
910, 36.512, 36.137
911, 36.502, 36.137
912, 36.493, 36.137
913, 36.493, 36.137
914, 36.525, 36.144
915, 36.554, 36.144
916, 36.564, 36.144
917, 36.516, 36.144
918, 36.496, 36.151
919, 36.519, 36.158
920, 36.545, 36.151
921, 36.564, 36.151
922, 36.548, 36.158
923, 36.539, 36.158
924, 36.529, 36.158
925, 36.539, 36.158
926, 36.548, 36.158
927, 36.558, 36.158
928, 36.558, 36.158
929, 36.552, 36.166
930, 36.571, 36.173
931, 36.600, 36.173
932, 36.590, 36.173
933, 36.562, 36.173
934, 36.552, 36.173
935, 36.571, 36.173
936, 36.562, 36.173
937, 36.562, 36.173
938, 36.594, 36.180
939, 36.584, 36.180
940, 36.565, 36.180
941, 36.584, 36.187
942, 36.575, 36.187
943, 36.565, 36.187
944, 36.578, 36.194
945, 36.578, 36.194
946, 36.594, 36.187
947, 36.584, 36.187
948, 36.578, 36.194
949, 36.569, 36.202
950, 36.588, 36.202
951, 36.607, 36.202
952, 36.607, 36.202
953, 36.588, 36.202
954, 36.592, 36.209
955, 36.601, 36.209
956, 36.592, 36.209
957, 36.592, 36.209
958, 36.601, 36.209
959, 36.601, 36.216
960, 36.601, 36.216
961, 36.601, 36.216
962, 36.634, 36.223
963, 36.605, 36.223
964, 36.605, 36.223
965, 36.615, 36.223
966, 36.595, 36.223
967, 36.595, 36.223
968, 36.576, 36.223
969, 36.586, 36.231
970, 36.605, 36.231
971, 36.595, 36.231
972, 36.618, 36.238
973, 36.608, 36.238
974, 36.602, 36.245
975, 36.631, 36.245
976, 36.628, 36.238
977, 36.618, 36.238
978, 36.641, 36.245
979, 36.631, 36.245
980, 36.599, 36.238
981, 36.641, 36.245
982, 36.674, 36.259
983, 36.664, 36.259
984, 36.631, 36.252
985, 36.622, 36.252
986, 36.645, 36.259
987, 36.645, 36.259
988, 36.654, 36.259
989, 36.664, 36.267
990, 36.645, 36.267
991, 36.625, 36.267
992, 36.645, 36.267
993, 36.654, 36.267
994, 36.654, 36.267
995, 36.654, 36.267
996, 36.658, 36.274
997, 36.648, 36.274
998, 36.629, 36.274
999, 36.639, 36.281
1000, 36.648, 36.281
1001, 36.639, 36.281
1002, 36.642, 36.288
1003, 36.633, 36.288
1004, 36.648, 36.281
1005, 36.648, 36.281
1006, 36.652, 36.288
1007, 36.662, 36.288
1008, 36.662, 36.288
1009, 36.671, 36.296
1010, 36.700, 36.296
1011, 36.690, 36.296
1012, 36.671, 36.296
1013, 36.681, 36.296
1014, 36.700, 36.296
1015, 36.652, 36.296
1016, 36.642, 36.296
1017, 36.681, 36.296
1018, 36.713, 36.303
1019, 36.694, 36.303
1020, 36.675, 36.303
1021, 36.704, 36.310
1022, 36.727, 36.317
1023, 36.707, 36.317
1024, 36.698, 36.317
1025, 36.707, 36.317
1026, 36.717, 36.317
1027, 36.707, 36.317
1028, 36.698, 36.317
1029, 36.707, 36.317
1030, 36.707, 36.317
1031, 36.711, 36.325
1032, 36.692, 36.332
1033, 36.692, 36.332
1034, 36.711, 36.332
1035, 36.721, 36.332
1036, 36.734, 36.339
1037, 36.753, 36.339
1038, 36.730, 36.332
1039, 36.711, 36.332
1040, 36.724, 36.339
1041, 36.734, 36.339
1042, 36.734, 36.339
1043, 36.724, 36.346
1044, 36.734, 36.346
1045, 36.734, 36.346
1046, 36.743, 36.346
1047, 36.734, 36.346
1048, 36.695, 36.346
1049, 36.734, 36.346
1050, 36.776, 36.353
1051, 36.776, 36.353
1052, 36.737, 36.353
1053, 36.737, 36.361
1054, 36.728, 36.361
1055, 36.718, 36.361
1056, 36.728, 36.361
1057, 36.737, 36.361
1058, 36.770, 36.368
1059, 36.770, 36.368
1060, 36.760, 36.368
1061, 36.780, 36.368
1062, 36.789, 36.368
1063, 36.770, 36.375
1064, 36.751, 36.375
1065, 36.760, 36.375
1066, 36.783, 36.382
1067, 36.783, 36.382
1068, 36.793, 36.382
1069, 36.783, 36.382
1070, 36.774, 36.382
1071, 36.774, 36.382
1072, 36.764, 36.382
1073, 36.783, 36.382
1074, 36.793, 36.389
1075, 36.787, 36.397
1076, 36.777, 36.397
1077, 36.768, 36.397
1078, 36.768, 36.397
1079, 36.768, 36.397
1080, 36.787, 36.397
1081, 36.806, 36.397
1082, 36.787, 36.397
1083, 36.790, 36.404
1084, 36.790, 36.404
1085, 36.800, 36.404
1086, 36.800, 36.411
1087, 36.810, 36.411
1088, 36.823, 36.418
1089, 36.794, 36.418
1090, 36.804, 36.418
1091, 36.804, 36.418
1092, 36.784, 36.418
1093, 36.804, 36.418
1094, 36.823, 36.418
1095, 36.794, 36.426
1096, 36.794, 36.426
1097, 36.813, 36.426
1098, 36.794, 36.426
1099, 36.794, 36.426
1100, 36.804, 36.426
1101, 36.784, 36.426
1102, 36.807, 36.433
1103, 36.836, 36.433
1104, 36.836, 36.440
1105, 36.821, 36.447
1106, 36.817, 36.440
1107, 36.836, 36.440
1108, 36.850, 36.447
1109, 36.869, 36.447
1110, 36.850, 36.447
1111, 36.811, 36.447
1112, 36.821, 36.454
1113, 36.850, 36.454
1114, 36.830, 36.447
1115, 36.830, 36.455
1116, 36.834, 36.462
1117, 36.824, 36.462
1118, 36.834, 36.462
1119, 36.843, 36.462
1120, 36.843, 36.462
1121, 36.843, 36.462
1122, 36.853, 36.462
1123, 36.853, 36.462
1124, 36.853, 36.462
1125, 36.863, 36.469
1126, 36.886, 36.476
1127, 36.866, 36.476
1128, 36.857, 36.476
1129, 36.866, 36.476
1130, 36.857, 36.476
1131, 36.828, 36.476
1132, 36.837, 36.476
1133, 36.866, 36.476
1134, 36.866, 36.483
1135, 36.870, 36.491
1136, 36.899, 36.491
1137, 36.899, 36.491
1138, 36.903, 36.498
1139, 36.903, 36.498
1140, 36.880, 36.491
1141, 36.880, 36.491
1142, 36.874, 36.498
1143, 36.864, 36.498
1144, 36.874, 36.498
1145, 36.903, 36.498
1146, 36.893, 36.498
1147, 36.903, 36.505
1148, 36.912, 36.505
1149, 36.874, 36.505
1150, 36.897, 36.512
1151, 36.925, 36.512
1152, 36.906, 36.512
1153, 36.906, 36.512
1154, 36.916, 36.512
1155, 36.887, 36.512
1156, 36.877, 36.519
1157, 36.900, 36.527
1158, 36.900, 36.527
1159, 36.910, 36.527
1160, 36.919, 36.527
1161, 36.919, 36.527
1162, 36.919, 36.527
1163, 36.919, 36.527
1164, 36.919, 36.527
1165, 36.910, 36.527
1166, 36.919, 36.534
1167, 36.933, 36.541
1168, 36.923, 36.541
1169, 36.952, 36.541
1170, 36.942, 36.541
1171, 36.913, 36.541
1172, 36.923, 36.541
1173, 36.933, 36.541
1174, 36.933, 36.541
1175, 36.933, 36.541
1176, 36.933, 36.548
1177, 36.927, 36.556
1178, 36.907, 36.556
1179, 36.946, 36.556
1180, 36.946, 36.556
1181, 36.917, 36.556
1182, 36.936, 36.563
1183, 36.936, 36.563
1184, 36.936, 36.556
1185, 36.946, 36.556
1186, 36.946, 36.563
1187, 36.917, 36.563
1188, 36.927, 36.563
1189, 36.959, 36.570
1190, 36.959, 36.570
1191, 36.950, 36.570
1192, 36.978, 36.570
1193, 36.988, 36.570
1194, 36.992, 36.577
1195, 36.982, 36.577
1196, 36.982, 36.577
1197, 36.963, 36.577
1198, 36.963, 36.577
1199, 36.992, 36.584
1200, 36.992, 36.584
1201, 36.982, 36.584
1202, 36.963, 36.584
1203, 36.953, 36.584
1204, 36.966, 36.592
1205, 36.966, 36.592
1206, 36.966, 36.592
1207, 36.966, 36.592
1208, 36.976, 36.592
1209, 36.976, 36.592
1210, 36.986, 36.592
1211, 36.995, 36.592
1212, 36.995, 36.592
1213, 37.005, 36.599
1214, 37.018, 36.606
1215, 37.009, 36.606
1216, 36.980, 36.606
1217, 36.951, 36.606
1218, 36.970, 36.606
1219, 36.980, 36.606
1220, 36.999, 36.606
1221, 36.999, 36.606
1222, 36.980, 36.613
1223, 36.999, 36.613
1224, 37.009, 36.606
1225, 36.989, 36.613
1226, 37.012, 36.621
1227, 37.003, 36.621
1228, 36.993, 36.621
1229, 37.003, 36.621
1230, 36.983, 36.621
1231, 37.003, 36.621
1232, 37.031, 36.628
1233, 36.993, 36.628
1234, 36.983, 36.628
1235, 36.993, 36.628
1236, 36.993, 36.628
1237, 37.016, 36.635
1238, 37.025, 36.635
1239, 37.016, 36.635
1240, 37.025, 36.635
1241, 37.035, 36.635
1242, 37.016, 36.642
1243, 36.997, 36.642
1244, 36.997, 36.642
1245, 36.987, 36.642
1246, 37.019, 36.649
1247, 37.039, 36.657
1248, 37.029, 36.657
1249, 37.048, 36.657
1250, 37.048, 36.657
1251, 37.039, 36.657
1252, 37.039, 36.657
1253, 37.039, 36.657
1254, 37.010, 36.657
1255, 37.039, 36.657
1256, 37.048, 36.657
1257, 37.052, 36.664
1258, 37.046, 36.671
1259, 37.027, 36.671
1260, 37.046, 36.671
1261, 37.056, 36.671
1262, 37.071, 36.664
1263, 37.042, 36.664
1264, 37.046, 36.671
1265, 37.084, 36.671
1266, 37.056, 36.678
1267, 37.046, 36.678
1268, 37.084, 36.678
1269, 37.084, 36.678
1270, 37.075, 36.678
1271, 37.069, 36.686
1272, 37.046, 36.678
1273, 37.046, 36.678
1274, 37.088, 36.686
1275, 37.098, 36.686
1276, 37.078, 36.686
1277, 37.088, 36.686
1278, 37.069, 36.693
1279, 37.059, 36.693
1280, 37.098, 36.693
1281, 37.130, 36.700
1282, 37.111, 36.700
1283, 37.078, 36.693
1284, 37.088, 36.693
1285, 37.101, 36.700
1286, 37.092, 36.700
1287, 37.111, 36.700
1288, 37.092, 36.700
1289, 37.082, 36.700
1290, 37.072, 36.700
1291, 37.053, 36.700
1292, 37.072, 36.707
1293, 37.082, 36.707
1294, 37.072, 36.707
1295, 37.086, 36.714
1296, 37.095, 36.714
1297, 37.105, 36.714
1298, 37.105, 36.714
1299, 37.115, 36.714
1300, 37.124, 36.722
1301, 37.134, 36.722
1302, 37.105, 36.722
1303, 37.095, 36.722
1304, 37.086, 36.722
1305, 37.086, 36.722
1306, 37.105, 36.722
1307, 37.095, 36.722
1308, 37.076, 36.722
1309, 37.080, 36.729
1310, 37.109, 36.729
1311, 37.128, 36.729
1312, 37.118, 36.736
1313, 37.118, 36.736
1314, 37.109, 36.736
1315, 37.137, 36.736
1316, 37.137, 36.736
1317, 37.099, 36.736
1318, 37.112, 36.743
1319, 37.132, 36.743
1320, 37.122, 36.743
1321, 37.126, 36.750
1322, 37.116, 36.750
1323, 37.135, 36.750
1324, 37.154, 36.750
1325, 37.154, 36.750
1326, 37.154, 36.750
1327, 37.154, 36.750
1328, 37.135, 36.750
1329, 37.135, 36.750
1330, 37.116, 36.758
1331, 37.116, 36.758
1332, 37.126, 36.758
1333, 37.158, 36.765
1334, 37.158, 36.765
1335, 37.139, 36.765
1336, 37.158, 36.765
1337, 37.158, 36.765
1338, 37.158, 36.772
1339, 37.168, 36.772
1340, 37.129, 36.765
1341, 37.129, 36.765
1342, 37.158, 36.772
1343, 37.148, 36.772
1344, 37.158, 36.765
1345, 37.168, 36.772
1346, 37.171, 36.779
1347, 37.152, 36.779
1348, 37.162, 36.779
1349, 37.162, 36.779
1350, 37.152, 36.786
1351, 37.142, 36.786
1352, 37.162, 36.786
1353, 37.181, 36.786
1354, 37.152, 36.786
1355, 37.165, 36.794
1356, 37.175, 36.794
1357, 37.156, 36.794
1358, 37.185, 36.794
1359, 37.204, 36.794
1360, 37.185, 36.794
1361, 37.194, 36.794
1362, 37.175, 36.794
1363, 37.175, 36.794
1364, 37.194, 36.801
1365, 37.165, 36.801
1366, 37.146, 36.801
1367, 37.165, 36.801
1368, 37.165, 36.801
1369, 37.165, 36.801
1370, 37.175, 36.801
1371, 37.179, 36.808
1372, 37.179, 36.808
1373, 37.188, 36.808
1374, 37.188, 36.808
1375, 37.207, 36.808
1376, 37.188, 36.815
1377, 37.169, 36.815
1378, 37.198, 36.815
1379, 37.207, 36.815
1380, 37.179, 36.815
1381, 37.198, 36.815
1382, 37.207, 36.815
1383, 37.169, 36.815
1384, 37.188, 36.815
1385, 37.230, 36.823
1386, 37.224, 36.830
1387, 37.215, 36.830
1388, 37.224, 36.830
1389, 37.224, 36.830
1390, 37.224, 36.830
1391, 37.234, 36.830
1392, 37.215, 36.830
1393, 37.215, 36.830
1394, 37.244, 36.830
1395, 37.215, 36.830
1396, 37.186, 36.830
1397, 37.205, 36.830
1398, 37.234, 36.837
1399, 37.234, 36.837
1400, 37.234, 36.837
1401, 37.228, 36.844
1402, 37.218, 36.844
1403, 37.228, 36.844
1404, 37.218, 36.851
1405, 37.209, 36.851
