Eda Num, Real(Ohm), Image(Ohm), Conductance(uS), Phase(°)
4336, 49177.3281, -54810.8203, 13.57984447, -48.1009
4337, 49085.4961, -54897.0859, 13.57929230, -48.1989
4338, 49109.4766, -54859.2109, 13.58155060, -48.1654
4339, 49026.5898, -54758.5859, 13.60562038, -48.1612
4340, 48908.2578, -54924.9141, 13.59724712, -48.3163
4341, 49208.5000, -55334.0703, 13.50447178, -48.3534
4342, 49113.9805, -55272.2734, 13.52437687, -48.3763
4343, 48964.0430, -55062.5859, 13.57142544, -48.3551
4344, 48976.7227, -55127.5391, 13.56093979, -48.3813
4345, 48903.8398, -55053.5859, 13.58003616, -48.3855
4346, 48980.9219, -55062.1641, 13.56941700, -48.3451
4347, 49009.1680, -55166.3672, 13.55164433, -48.3825
4348, 49031.8633, -55141.3203, 13.55231476, -48.3564
4349, 48949.5781, -55137.5391, 13.56287956, -48.4022
4350, 49084.9688, -55395.7266, 13.51102161, -48.4565
4351, 49231.0898, -55800.0078, 13.43845558, -48.5788
4352, 49184.4102, -55789.4297, 13.44546890, -48.6003
4353, 49126.0820, -55855.4922, 13.44347286, -48.6677
4354, 49248.0430, -56009.0078, 13.40817642, -48.6752
4355, 49233.0430, -56267.6484, 13.37508011, -48.8147
4356, 49113.2305, -56216.1172, 13.39616108, -48.8579
4357, 49126.5859, -56180.3984, 13.39941216, -48.8321
4358, 49098.9688, -56054.9297, 13.41965961, -48.7846
4359, 49142.0195, -55858.0391, 13.44122601, -48.6598
4360, 49091.0078, -55714.1953, 13.46687031, -48.6160
4361, 49080.5508, -55669.8828, 13.47415829, -48.5995
4362, 49037.6992, -55667.3984, 13.47964096, -48.6230
4363, 49105.8672, -55746.7109, 13.46066666, -48.6240
4364, 49035.6875, -55808.2422, 13.46069527, -48.6960
4365, 49063.8477, -55832.2578, 13.45406246, -48.6919
4366, 49007.6406, -55892.3047, 13.45260620, -48.7550
4367, 49018.7969, -55970.8359, 13.44059658, -48.7884
4368, 49044.0586, -56047.9297, 13.42712593, -48.8129
4369, 49014.7578, -56053.8828, 13.42979527, -48.8328
4370, 48991.3906, -56089.1328, 13.42778206, -48.8642
4371, 48985.4336, -56113.9922, 13.42511368, -48.8802
4372, 48941.1797, -56222.7734, 13.41558170, -48.9609
4373, 48943.0625, -56199.7266, 13.41848946, -48.9481
4374, 48898.7852, -56254.2734, 13.41631317, -49.0013
4375, 48904.9141, -56355.0391, 13.40191078, -49.0485
4376, 48932.8516, -56334.9922, 13.40133953, -49.0223
4377, 48958.4102, -56402.3828, 13.38920212, -49.0414
4378, 48933.4883, -56576.6953, 13.36854267, -49.1433
4379, 48877.2773, -56545.2578, 13.37937260, -49.1601
4380, 48867.0781, -56698.1172, 13.35988045, -49.2425
4381, 48892.5625, -56666.8672, 13.36113453, -49.2122
4382, 48872.4062, -56666.0391, 13.36359596, -49.2234
4383, 48757.9336, -56653.3047, 13.37868023, -49.2835
4384, 48826.8477, -56768.1641, 13.35509205, -49.3009
4385, 48774.5898, -56761.9609, 13.36201191, -49.3281
4386, 48791.5117, -56816.1953, 13.35270405, -49.3453
4387, 48742.5117, -56828.2734, 13.35676098, -49.3798
4388, 48759.4023, -56954.3828, 13.33774281, -49.4327
4389, 48766.7930, -56970.8984, 13.33465672, -49.4366
4390, 48761.8008, -56992.9609, 13.33225441, -49.4505
4391, 48793.4023, -56963.9297, 13.33252048, -49.4177
4392, 48745.7539, -56918.3984, 13.34418774, -49.4228
4393, 48715.4648, -56917.1016, 13.34787273, -49.4397
4394, 48745.1719, -56955.8203, 13.33919525, -49.4417
4395, 48736.9258, -56959.4922, 13.33965302, -49.4483
4396, 48788.8164, -57047.7578, 13.32173920, -49.4620
4397, 48786.6953, -57026.4141, 13.32486343, -49.4527
4398, 48736.3281, -56996.9141, 13.33466434, -49.4673
4399, 48772.1875, -57010.6172, 13.32866955, -49.4532
4400, 48804.9336, -57050.4766, 13.31951332, -49.4540
4401, 48665.0000, -56914.9297, 13.35401440, -49.4680
4402, 48352.3750, -56484.5859, 13.44924450, -49.4356
4403, 48337.9883, -56557.3828, 13.44093513, -49.4804
4404, 48317.8828, -56600.7266, 13.43734074, -49.5139
4405, 48327.2422, -56594.1328, 13.43714905, -49.5051
4406, 48332.6602, -56695.0859, 13.42266369, -49.5523
4407, 48290.8281, -56706.2422, 13.42602158, -49.5824
4408, 48702.9805, -57702.5859, 13.24350071, -49.8345
4409, 48539.9336, -57999.2266, 13.22210693, -50.0738
4410, 48425.0039, -58089.7266, 13.22284412, -50.1846
4411, 48426.4805, -58263.8984, 13.19931507, -50.2681
4412, 48362.2578, -58357.0391, 13.19397640, -50.3504
4413, 48332.3984, -58477.6641, 13.18112564, -50.4259
4414, 48258.5156, -58514.8516, 13.18431664, -50.4868
4415, 48281.8906, -58597.2891, 13.17068863, -50.5128
4416, 48279.4336, -58701.0859, 13.15707397, -50.5640
4417, 48209.9727, -58691.1797, 13.16603947, -50.5997
4418, 48208.2539, -58854.8672, 13.14432621, -50.6790
4419, 48246.6602, -58926.0703, 13.13061810, -50.6906
4420, 48105.4883, -58663.8359, 13.18121147, -50.6476
4421, 47693.8906, -58270.1328, 13.28018188, -50.6998
4422, 47907.8125, -57845.1797, 13.31414700, -50.3682
4423, 47813.2695, -57804.3203, 13.33043289, -50.4039
4424, 47815.5234, -57763.6953, 13.33574104, -50.3828
4425, 47808.8633, -57736.8672, 13.34017277, -50.3736
4426, 47780.1250, -57704.7734, 13.34783936, -50.3749
4427, 47819.0781, -57754.7422, 13.33656502, -50.3763
4428, 47829.5273, -57841.8828, 13.32345200, -50.4126
4429, 47883.2461, -57828.5547, 13.31919670, -50.3745
4430, 47990.1992, -57829.2422, 13.30700493, -50.3121
4431, 48032.0859, -57634.9922, 13.32874489, -50.1927
4432, 48023.5352, -57507.4766, 13.34713936, -50.1353
4433, 48020.3125, -57471.7422, 13.35239506, -50.1197
4434, 48099.6133, -57568.3359, 13.33015060, -50.1205
4435, 48141.2266, -57550.1484, 13.32788849, -50.0872
4436, 48039.5664, -57413.8828, 13.35810852, -50.0800
4437, 48075.5859, -57541.6797, 13.33652592, -50.1215
4438, 48075.9922, -57514.2734, 13.34022141, -50.1079
4439, 48041.0195, -57541.8984, 13.34043884, -50.1419
4440, 48028.7695, -57581.9297, 13.33636761, -50.1687
4441, 48083.9102, -57714.0078, 13.31208801, -50.2009
4442, 48008.7773, -57729.3984, 13.31851196, -50.2525
4443, 48045.6289, -57802.6641, 13.30435467, -50.2666
4444, 47990.7383, -57705.0234, 13.32388401, -50.2512
4445, 47996.4453, -57769.4766, 13.31444454, -50.2793
4446, 47995.8242, -57876.4453, 13.29993916, -50.3317
4447, 47966.5703, -57889.1328, 13.30151463, -50.3551
4448, 47935.6055, -57914.9766, 13.30148697, -50.3858
4449, 47987.9570, -57984.1484, 13.28617001, -50.3887
4450, 47986.9336, -58021.8984, 13.28115368, -50.4076
4451, 47951.3594, -58111.8984, 13.27291489, -50.4721
4452, 48013.5312, -58077.4766, 13.27061749, -50.4189
4453, 47936.7812, -58061.0234, 13.28146935, -50.4560
4454, 47954.9141, -58102.8828, 13.27374268, -50.4656
4455, 47955.6797, -58144.8672, 13.26795292, -50.4855
4456, 47963.6211, -58186.1953, 13.26145363, -50.5008
4457, 47950.8242, -58306.2734, 13.24659824, -50.5663
4458, 47954.4531, -58314.6797, 13.24505520, -50.5682
4459, 47879.3984, -58319.6797, 13.25273991, -50.6146
4460, 47916.4688, -58261.3516, 13.25652313, -50.5648
4461, 47929.5156, -58210.9141, 13.26191235, -50.5328
4462, 48019.6836, -57982.8047, 13.28278255, -50.3694
4463, 48113.8984, -57646.3672, 13.31789303, -50.1503
4464, 48150.9219, -57278.5703, 13.36384296, -49.9481
4465, 48177.6562, -56963.1953, 13.40394402, -49.7765
4466, 48257.2188, -56713.7422, 13.42892075, -49.6058
4467, 48279.5195, -56602.9922, 13.44152737, -49.5375
4468, 48313.1367, -56506.9297, 13.45078659, -49.4697
4469, 48284.1953, -56458.3672, 13.46087646, -49.4624
4470, 48286.7148, -56425.3203, 13.46512985, -49.4443
4471, 48331.3828, -56503.7578, 13.44907761, -49.4575
4472, 48264.9922, -56525.8672, 13.45384216, -49.5074
4473, 48235.4336, -56620.0391, 13.44435024, -49.5718
4474, 48198.7969, -56776.4922, 13.42712021, -49.6714
4475, 48212.0898, -56856.8047, 13.41454029, -49.7035
4476, 48301.6797, -56925.7109, 13.39468479, -49.6853
4477, 48169.5430, -56922.3984, 13.41048431, -49.7610
4478, 48148.0742, -56968.8047, 13.40660572, -49.7967
4479, 48143.0742, -57131.3203, 13.38489819, -49.8800
4480, 48135.6602, -57097.5859, 13.39037800, -49.8677
4481, 48117.2305, -57162.4453, 13.38361549, -49.9106
4482, 48172.4062, -57355.7266, 13.35083675, -49.9735
4483, 48122.1797, -57325.8047, 13.36068535, -49.9882
4484, 48106.3906, -57436.6016, 13.34735489, -50.0519
4485, 48095.8789, -57463.5078, 13.34488201, -50.0713
4486, 48069.3828, -57504.7734, 13.34227371, -50.1071
4487, 48042.3125, -57556.1953, 13.33833790, -50.1482
4488, 48078.8750, -57674.0391, 13.31810188, -50.1844
4489, 48017.0117, -57708.4453, 13.32043648, -50.2374
4490, 48047.1445, -57658.1328, 13.32387638, -50.1952
4491, 47999.8945, -57857.3047, 13.30208588, -50.3200
4492, 48040.7500, -57894.1484, 13.29246044, -50.3140
4493, 47934.1406, -57997.5547, 13.29040241, -50.4268
4494, 47981.9766, -58280.3359, 13.24663925, -50.5355
4495, 48340.9414, -58589.1016, 13.16527176, -50.4745
4496, 48243.6094, -58659.0078, 13.16664505, -50.5647
4497, 48193.1094, -58698.4922, 13.16691589, -50.6130
4498, 48200.2656, -58680.3516, 13.16855717, -50.6002
4499, 48193.8945, -58740.7422, 13.16116905, -50.6328
4500, 48310.7812, -58692.4766, 13.15477657, -50.5416
4501, 48215.8828, -58543.4141, 13.18519878, -50.5254
4502, 48218.7891, -58642.2578, 13.17162323, -50.5711
4503, 48259.0625, -58504.6016, 13.18563080, -50.4816
4504, 48267.3164, -58581.1016, 13.17446613, -50.5135
4505, 48243.3477, -58606.5391, 13.17370224, -50.5397
4506, 48249.9258, -58598.6797, 13.17402935, -50.5321
4507, 48191.5195, -58614.0391, 13.17841244, -50.5735
4508, 48179.1094, -58671.9922, 13.17200756, -50.6085
4509, 48139.6133, -58754.2422, 13.16532326, -50.6709
4510, 48148.7305, -58775.3359, 13.16149521, -50.6757
4511, 48151.5664, -58891.9453, 13.14557171, -50.7297
4512, 48138.9336, -58914.9609, 13.14387417, -50.7480
4513, 48045.9961, -59007.7578, 13.14159966, -50.8464
4514, 48113.9258, -59066.3359, 13.12636471, -50.8346
4515, 48066.7422, -59096.7422, 13.12743378, -50.8766
4516, 48027.3516, -59081.0391, 13.13381863, -50.8921
4517, 48059.6289, -59202.8047, 13.11403561, -50.9310
4518, 47971.0820, -59160.4609, 13.12930298, -50.9627
4519, 48031.8242, -59307.8203, 13.10302734, -50.9969
4520, 48062.2734, -59425.6484, 13.08404160, -51.0348
4521, 48073.2422, -59468.8047, 13.07711983, -51.0487
4522, 47999.6680, -59432.3359, 13.08989048, -51.0744
4523, 48051.9805, -59548.5078, 13.06880569, -51.0986
4524, 48009.3789, -59513.8203, 13.07799244, -51.1071
4525, 48025.7930, -59587.4609, 13.06643486, -51.1322
4526, 48020.9297, -59564.3203, 13.07003212, -51.1241
4527, 48047.5859, -59285.9453, 13.10424232, -50.9774
4528, 48160.1250, -58923.3828, 13.14043140, -50.7397
4529, 48205.5625, -58525.3828, 13.18875980, -50.5228
4530, 48311.9727, -58139.2578, 13.22883224, -50.2744
4531, 48370.8477, -57864.2422, 13.25927639, -50.1065
4532, 48377.1992, -57590.4141, 13.29555702, -49.9690
4533, 48487.0469, -57484.8203, 13.29733372, -49.8532
4534, 48410.8594, -57334.9141, 13.32634163, -49.8239
4535, 48400.0352, -57433.9141, 13.31415367, -49.8789
4536, 48404.0703, -57476.7891, 13.30788326, -49.8976
4537, 48427.1797, -57630.5078, 13.28445721, -49.9595
4538, 48337.5391, -57754.4609, 13.27786350, -50.0724
4539, 48356.8359, -57838.0391, 13.26439285, -50.1019
4540, 48323.8281, -57967.0703, 13.25070095, -50.1840
4541, 48292.4688, -58100.3984, 13.23624802, -50.2670
4542, 48329.6328, -58253.8516, 13.21145248, -50.3196
4543, 48245.7344, -58290.4766, 13.21587467, -50.3862
4544, 48248.0039, -58364.4141, 13.20567989, -50.4205
4545, 48182.3438, -58460.4453, 13.20005512, -50.5051
4546, 48157.8320, -58496.0859, 13.19797802, -50.5365
4547, 48197.0078, -58626.6797, 13.17611217, -50.5764
4548, 48183.3945, -58687.6797, 13.16943264, -50.6135
4549, 48176.0938, -58821.1484, 13.15235806, -50.6816
4550, 48159.2539, -58845.9766, 13.15088177, -50.7033
4551, 48136.5859, -58938.5547, 13.14097404, -50.7606
4552, 48105.0586, -58912.0547, 13.14796638, -50.7664
4553, 48147.1289, -59026.8984, 13.12801647, -50.7965
4554, 48096.4648, -59119.1016, 13.12121487, -50.8699
4555, 48074.6562, -59120.9609, 13.12333679, -50.8835
4556, 48055.8789, -59124.0078, 13.12496853, -50.8959
4557, 48081.3945, -59165.7734, 13.11661911, -50.9008
4558, 48102.7656, -59244.6016, 13.10378647, -50.9256
4559, 48067.0234, -59307.7891, 13.09922791, -50.9764
4560, 48086.4219, -59276.7891, 13.10126400, -50.9504
4561, 48017.8906, -59369.1484, 13.09635067, -51.0340
4562, 48126.7031, -59423.1328, 13.07744026, -50.9960
4563, 48111.2539, -59240.9453, 13.10335541, -50.9190
4564, 48142.5078, -59109.2891, 13.11752129, -50.8384
4565, 48157.4961, -58859.2734, 13.14929390, -50.7106
4566, 48202.0195, -58667.0703, 13.17014599, -50.5928
4567, 48235.9062, -58457.1484, 13.19456387, -50.4723
4568, 48309.8477, -58437.4453, 13.18901253, -50.4197
4569, 48217.9492, -58369.9922, 13.20826912, -50.4408
4570, 48292.7695, -58312.4141, 13.20768929, -50.3694
4571, 48241.8672, -58344.6016, 13.20902538, -50.4146
4572, 48270.7266, -58342.0234, 13.20616341, -50.3965
4573, 48231.7422, -58361.5078, 13.20787621, -50.4286
4574, 48239.5586, -58465.5547, 13.19302940, -50.4742
4575, 48204.1953, -58493.4609, 13.19319820, -50.5082
4576, 48237.0039, -58666.8984, 13.16631603, -50.5723
4577, 48214.0273, -58787.1641, 13.15274620, -50.6433
4578, 48231.5430, -58787.0859, 13.15083408, -50.6330
4579, 48199.7461, -58840.9922, 13.14711285, -50.6773
4580, 48184.1680, -58880.3516, 13.14355564, -50.7052
4581, 48169.1641, -58909.4297, 13.14130878, -50.7278
4582, 48188.0859, -58958.9766, 13.13262177, -50.7403
4583, 48173.0469, -58988.0859, 13.13037586, -50.7630
4584, 48160.3555, -58993.5547, 13.13102913, -50.7730
4585, 48142.0664, -58951.2578, 13.13867664, -50.7635
4586, 48185.2891, -59027.9922, 13.12371445, -50.7748
4587, 48157.5312, -59062.5859, 13.12212086, -50.8074
4588, 48181.3672, -59135.2578, 13.10983944, -50.8280
4589, 48231.0859, -59133.8984, 13.10462379, -50.7985
4590, 48149.7266, -59091.0859, 13.11916542, -50.8255
4591, 48129.9102, -59167.5078, 13.11112404, -50.8733
4592, 48095.9805, -59182.1328, 13.11285305, -50.9000
4593, 48066.8359, -59149.4453, 13.12038040, -50.9015
4594, 48105.7109, -59193.0391, 13.11034298, -50.8995
4595, 48124.1055, -59305.8828, 13.09331608, -50.9422
4596, 48073.7695, -59370.3203, 13.09016991, -51.0020
4597, 48096.9297, -59435.9297, 13.07894421, -51.0194
4598, 48165.0703, -59459.5703, 13.06847477, -50.9909
4599, 48039.7969, -59490.7109, 13.07779980, -51.0785
4600, 48116.5430, -59616.6797, 13.05283833, -51.0931
4601, 48034.9180, -59626.4453, 13.06027794, -51.1452
4602, 48027.5977, -59627.0391, 13.06098175, -51.1497
4603, 48044.6406, -59708.1016, 13.04839993, -51.1778
4604, 48018.4023, -59729.4141, 13.04837227, -51.2031
4605, 48031.1953, -59741.6016, 13.04539013, -51.2013
4606, 47996.3008, -59855.0703, 13.03406143, -51.2747
4607, 48011.5742, -59843.4922, 13.03397179, -51.2604
4608, 48079.3359, -59842.3359, 13.02692223, -51.2204
4609, 47913.8477, -59875.0547, 13.04017162, -51.3321
4610, 47954.6523, -59923.3828, 13.02942848, -51.3309
4611, 47975.9766, -59949.6953, 13.02368164, -51.3307
4612, 47965.2969, -59782.3984, 13.04700089, -51.2588
4613, 47975.8125, -59659.2891, 13.06223583, -51.1950
4614, 48123.1953, -59555.7734, 13.06020355, -51.0606
4615, 48109.6445, -59395.1953, 13.08299160, -50.9928
4616, 48061.5312, -59277.4297, 13.10387135, -50.9652
4617, 48157.8008, -59168.0547, 13.10802555, -50.8573
4618, 48172.2578, -59131.6484, 13.11131001, -50.8316
4619, 48115.7148, -59053.0078, 13.12795067, -50.8273
4620, 48193.6562, -59192.8203, 13.10083961, -50.8482
4621, 48109.2930, -59166.3516, 13.11351490, -50.8848
4622, 48084.5156, -59219.7578, 13.10907555, -50.9245
4623, 48127.0820, -59271.8828, 13.09752178, -50.9244
4624, 48098.6484, -59334.4609, 13.09225941, -50.9705
4625, 48104.8516, -59442.6172, 13.07720280, -51.0180
4626, 48090.8398, -59433.5078, 13.07992077, -51.0218
4627, 48081.1094, -59422.5703, 13.08242321, -51.0223
4628, 48039.1953, -59501.0547, 13.07648754, -51.0837
4629, 48056.8203, -59465.7578, 13.07929039, -51.0568
4630, 48076.3164, -59558.2422, 13.06490231, -51.0890
4631, 48044.6680, -59619.7266, 13.06012630, -51.1363
4632, 47997.7734, -59622.1484, 13.06482410, -51.1648
4633, 47970.7656, -59795.2109, 13.04471588, -51.2616
4634, 48004.2734, -59826.3828, 13.03701591, -51.2567
4635, 47871.3203, -59804.7578, 13.05403805, -51.3241
4636, 48016.9766, -59909.4453, 13.02466393, -51.2881
4637, 47990.5312, -60001.6797, 13.01526070, -51.3465
4638, 47943.1094, -59890.3828, 13.03502941, -51.3222
4639, 47921.0039, -59945.3047, 13.03009033, -51.3607
4640, 47956.4336, -59945.3672, 13.02632618, -51.3401
4641, 47982.7070, -59941.7734, 13.02401733, -51.3231
4642, 47985.9766, -59819.0391, 13.03993607, -51.2639
4643, 48017.2812, -59591.1172, 13.06686020, -51.1389
4644, 48052.5586, -59449.9453, 13.08185196, -51.0519
4645, 48093.6016, -59205.8047, 13.10995293, -50.9126
4646, 48000.6562, -58699.1484, 13.18800735, -50.7257
4647, 47890.4609, -58432.0078, 13.23627567, -50.6622
4648, 47930.2969, -58270.3047, 13.25376511, -50.5610
4649, 47988.5586, -58123.1328, 13.26722145, -50.4557
4650, 47956.5703, -57923.2578, 13.29799366, -50.3775
4651, 47926.8984, -57980.8359, 13.29349422, -50.4229
4652, 47944.8828, -57987.9453, 13.29050159, -50.4158
4653, 48008.2422, -58099.6641, 13.26819897, -50.4328
4654, 47621.8828, -58032.9766, 13.32070541, -50.6277
4655, 47443.8359, -57888.9453, 13.36061954, -50.6631
4656, 47394.3086, -57882.9141, 13.36705875, -50.6895
4657, 47360.3711, -57838.1328, 13.37709904, -50.6879
4658, 47383.1445, -57746.9609, 13.38714027, -50.6301
4659, 47308.2148, -57658.1172, 13.40799904, -50.6313
4660, 47364.7695, -57646.2734, 13.40319443, -50.5919
4661, 47360.0547, -57606.3984, 13.40926933, -50.5753
4662, 47340.3945, -57629.5859, 13.40829277, -50.5983
4663, 47392.6836, -57740.3984, 13.38696480, -50.6212
4664, 47261.2305, -57071.3203, 13.49533749, -50.3716
4665, 47360.4570, -56942.9766, 13.50178814, -50.2491
4666, 47399.3164, -56879.7109, 13.50612068, -50.1947
4667, 47480.2031, -56874.2266, 13.49744225, -50.1439
4668, 47475.6016, -56721.9766, 13.51929665, -50.0711
4669, 47550.5195, -56878.1172, 13.48869228, -50.1041
4670, 47599.7852, -56935.2578, 13.47498035, -50.1032
4671, 47643.8750, -57014.3203, 13.45885086, -50.1163
4672, 47634.0703, -56935.1016, 13.47101021, -50.0829
4673, 47722.1562, -56928.7734, 13.46163368, -50.0276
4674, 47685.5117, -56934.8828, 13.46505070, -50.0523
4675, 47742.1953, -57025.7266, 13.44585228, -50.0638
4676, 47666.2695, -56992.3359, 13.45930386, -50.0921
4677, 47769.6992, -57077.6797, 13.43546677, -50.0732
4678, 47762.0664, -57088.3984, 13.43486595, -50.0830
4679, 47744.5742, -57150.1328, 13.42834568, -50.1238
4680, 47832.2969, -57249.9297, 13.40443707, -50.1213
4681, 47823.1719, -57002.7578, 13.43963337, -50.0046
4682, 47845.6758, -56509.4922, 13.50546169, -49.7460
4683, 47986.6953, -55963.5078, 13.56484127, -49.3881
4684, 48014.6797, -55270.2109, 13.65869617, -49.0183
4685, 48033.7695, -54835.8047, 13.71768093, -48.7831
4686, 48110.3477, -54704.9297, 13.72669029, -48.6699
4687, 48088.3320, -54500.2109, 13.75845051, -48.5764
4688, 48151.3633, -54570.6797, 13.74057674, -48.5759
4689, 48110.7656, -54528.6641, 13.75160599, -48.5780
4690, 48108.7344, -54577.8047, 13.74489403, -48.6048
4691, 48115.1406, -54613.5078, 13.73903561, -48.6196
4692, 48064.8750, -54754.2891, 13.72535992, -48.7224
4693, 48128.1289, -54868.4609, 13.70137501, -48.7442
4694, 48081.5664, -54964.2891, 13.69360828, -48.8213
4695, 48066.5664, -55082.3047, 13.67880917, -48.8910
4696, 48110.2266, -55239.7422, 13.65129185, -48.9463
4697, 48123.5586, -55161.0391, 13.66072083, -48.8979
4698, 48207.4141, -54861.8984, 13.69248772, -48.6941
4699, 48196.0391, -54365.0234, 13.76411438, -48.4422
4700, 48295.8438, -54170.6172, 13.77909279, -48.2814
4701, 48269.2148, -53916.0391, 13.81862068, -48.1630
4702, 48285.8477, -53810.1172, 13.83157444, -48.0972
4703, 48339.6055, -53728.1328, 13.83636856, -48.0220
4704, 48272.1250, -53811.5703, 13.83311939, -48.1060
4705, 48282.9492, -53914.6016, 13.81707478, -48.1541
4706, 48301.0391, -53901.5703, 13.81662273, -48.1366
4707, 48332.0234, -53748.3516, 13.83446217, -48.0372
4708, 48352.8945, -53683.7266, 13.84098625, -47.9907
4709, 48288.8398, -53485.5859, 13.87749004, -47.9231
4710, 48237.3125, -53430.2266, 13.89206791, -47.9240
4711, 48202.3984, -53400.7734, 13.90080738, -47.9289
4712, 48352.8945, -53683.7266, 13.84098625, -47.9907
4713, 48377.0156, -53936.6328, 13.80197334, -48.1103
4714, 48479.7969, -54209.8359, 13.75033665, -48.1938
4715, 48486.0977, -54441.0078, 13.71701527, -48.3112
4716, 48509.0234, -54699.0391, 13.67797089, -48.4323
4717, 48484.9688, -54656.7109, 13.68688679, -48.4244
4718, 48471.1562, -54551.7266, 13.70333195, -48.3778
4719, 48376.7188, -54210.9766, 13.76317120, -48.2550
4720, 48304.2305, -54104.3047, 13.78743362, -48.2416
4721, 48320.2031, -53991.2891, 13.80144119, -48.1726
4722, 48279.9766, -54072.0391, 13.79508305, -48.2389
4723, 48340.8398, -54094.8828, 13.78413296, -48.2151
4724, 48378.5391, -54188.4609, 13.76612473, -48.2421
4725, 48351.6875, -54171.7578, 13.77187729, -48.2491
4726, 48441.2734, -54135.8359, 13.76563740, -48.1775
4727, 48429.2344, -54035.4297, 13.78135109, -48.1317
4728, 48414.3594, -54013.3516, 13.78636169, -48.1288
4729, 48428.7617, -53939.4922, 13.79498863, -48.0814
4730, 48394.5508, -53580.8516, 13.85028172, -47.9115
4731, 48395.2578, -53305.4766, 13.88945866, -47.7642
4732, 48533.4883, -52993.7109, 13.91598415, -47.5155
4733, 48535.9062, -52694.9297, 13.95841026, -47.3527
4734, 48503.4453, -52491.3828, 13.99192715, -47.2612
4735, 48515.4531, -52476.3516, 13.99249363, -47.2460
4736, 48535.6641, -52509.6953, 13.98501778, -47.2522
4737, 48558.2578, -52527.7109, 13.97943211, -47.2487
4738, 48565.3125, -52384.3984, 13.99907494, -47.1666
4739, 48595.4766, -51849.7109, 14.07207203, -46.8556
4740, 48629.4102, -51144.1641, 14.16972923, -46.4438
4741, 48694.1641, -50484.1016, 14.25698662, -46.0339
4742, 48640.8203, -50048.4141, 14.32851124, -45.8172
4743, 48611.4414, -49723.7891, 14.38063622, -45.6481
4744, 48720.4922, -49690.2266, 14.36982632, -45.5646
4745, 48701.4492, -49548.8203, 14.39345646, -45.4941
4746, 48658.7148, -49643.3359, 14.38568687, -45.5739
4747, 48662.3320, -49854.7734, 14.35395336, -45.6935
4748, 48725.3711, -50094.1641, 14.30970097, -45.7936
4749, 48697.6445, -50216.7266, 14.29566669, -45.8799
4750, 48678.2109, -50342.4141, 14.27999401, -45.9629
4751, 48700.8008, -50527.6172, 14.24968815, -46.0547
4752, 48795.5156, -50653.2422, 14.21804333, -46.0702
4753, 48725.3828, -50663.1484, 14.22643948, -46.1169
4754, 48757.5352, -50661.9453, 14.22210407, -46.0974
4755, 48720.5625, -50667.7891, 14.22643757, -46.1224
4756, 48792.2734, -50626.7422, 14.22235775, -46.0571
4757, 48773.6523, -50705.7734, 14.21345997, -46.1127
4758, 48815.6445, -50543.1641, 14.23124790, -45.9961
4759, 48758.4062, -50525.9766, 14.24181271, -46.0199
4760, 48801.7617, -50528.7109, 14.23530769, -45.9960
4761, 48806.6602, -50568.4609, 14.22882557, -46.0157
4762, 48801.8398, -50573.0703, 14.22883415, -46.0211
4763, 48836.7812, -50572.8047, 14.22396088, -46.0005
