Eda Num, Real(Ohm), Image(Ohm), Conductance(uS), Phase(°)
2715, 40933.4570, -49008.1484, 15.66069984, -50.1301
2716, 40884.1172, -49020.3359, 15.66616154, -50.1711
2717, 40829.9219, -48973.9297, 15.68344593, -50.1818
2718, 40910.6602, -49044.8203, 15.65737915, -50.1669
2719, 40798.3086, -49147.6953, 15.65561104, -50.3034
2720, 40773.6719, -49105.1484, 15.66750050, -50.2960
2721, 40740.9688, -49018.2266, 15.68907261, -50.2687
2722, 40699.8906, -49046.6016, 15.69015980, -50.3134
2723, 40624.0664, -49068.5703, 15.69791126, -50.3785
2724, 40728.2227, -48687.3203, 15.75390625, -50.0866
2725, 40703.1562, -48405.0547, 15.81179142, -49.9400
2726, 40688.7695, -48202.9297, 15.85286140, -49.8318
2727, 40685.4766, -48120.8672, 15.86916637, -49.7860
2728, 40794.8555, -48167.0078, 15.84254742, -49.7372
2729, 40771.5469, -48246.4141, 15.83111954, -49.7999
2730, 40823.9688, -48350.7109, 15.80272388, -49.8246
2731, 40894.0156, -48540.7578, 15.75530910, -49.8870
2732, 40748.2695, -48711.9609, 15.74602699, -50.0870
2733, 40826.1719, -48878.3672, 15.70210743, -50.1293
2734, 40877.3984, -48979.7266, 15.67487526, -50.1524
2735, 40804.4219, -48974.9453, 15.68727112, -50.2000
2736, 40676.2656, -49029.6016, 15.69709682, -50.3200
2737, 40776.0898, -49169.0078, 15.65506935, -50.3309
2738, 40692.0820, -49008.5859, 15.69859314, -50.2970
2739, 40655.9648, -48998.4609, 15.70620155, -50.3162
2740, 40673.1953, -49050.1484, 15.69368362, -50.3339
2741, 40633.7734, -48916.3359, 15.72530842, -50.2843
2742, 40648.8711, -49014.0234, 15.70436478, -50.3300
2743, 40537.3359, -48928.7891, 15.73817539, -50.3584
2744, 40641.3164, -48913.5234, 15.72465134, -50.2775
2745, 40486.3320, -48821.0859, 15.76682854, -50.3318
2746, 40527.4609, -48902.3828, 15.74477482, -50.3500
2747, 40514.9961, -48874.7891, 15.75201702, -50.3428
2748, 40488.0938, -48906.3516, 15.75024414, -50.3797
2749, 40443.3906, -48867.1641, 15.76481724, -50.3882
2750, 40508.9336, -48812.6172, 15.76486111, -50.3112
2751, 40444.8047, -48870.9297, 15.76387310, -50.3894
2752, 40398.2852, -48562.3828, 15.83054161, -50.2435
2753, 40540.8828, -47913.2891, 15.93284798, -49.7644
2754, 40337.5977, -46961.4453, 16.15321541, -49.3390
2755, 40443.5078, -46345.9922, 16.25720024, -48.8906
2756, 40601.5742, -46474.0703, 16.20439720, -48.8583
2757, 40855.5664, -46674.8672, 16.12123299, -48.8036
2758, 41096.7383, -47073.8672, 16.00278473, -48.8782
2759, 41165.5703, -47486.9922, 15.91191387, -49.0786
2760, 41174.5547, -47863.3203, 15.83865166, -49.2961
2761, 41203.0039, -48287.3203, 15.75369167, -49.5263
2762, 41292.1719, -48709.3984, 15.66012001, -49.7112
2763, 41245.2500, -49003.9766, 15.61250114, -49.9136
2764, 41148.8984, -49205.3047, 15.59003353, -50.0953
2765, 41244.8789, -49411.7266, 15.53675938, -50.1476
2766, 41155.0273, -49632.8828, 15.50963879, -50.3349
2767, 41008.3867, -49636.1484, 15.53155518, -50.4372
2768, 41003.6445, -49646.6328, 15.53033352, -50.4464
2769, 40956.7695, -49666.4766, 15.53384018, -50.4898
2770, 40924.0000, -49752.7109, 15.52281189, -50.5611
2771, 40944.4883, -49749.3516, 15.52030182, -50.5451
2772, 40949.2695, -49773.6641, 15.51504803, -50.5555
2773, 40821.1211, -49617.5234, 15.56382465, -50.5553
2774, 40826.8281, -49632.7578, 15.56009769, -50.5600
2775, 40888.7227, -49705.0859, 15.53708839, -50.5584
2776, 40751.7500, -49513.4141, 15.59403419, -50.5441
2777, 40810.9883, -49279.0547, 15.62888908, -50.3698
2778, 40731.4375, -48769.9141, 15.73768330, -50.1322
2779, 40772.9805, -48532.9922, 15.77615452, -49.9661
2780, 40873.5703, -48600.0859, 15.74731445, -49.9355
2781, 40967.0312, -48829.3047, 15.68910027, -50.0039
2782, 40940.0000, -48917.1953, 15.67680073, -50.0732
2783, 41052.2695, -49099.1953, 15.62496185, -50.1007
2784, 41063.6367, -49408.9609, 15.56532383, -50.2701
2785, 41052.3398, -49608.6797, 15.52990627, -50.3915
2786, 40961.2773, -49649.5391, 15.53630066, -50.4771
2787, 41007.8320, -49888.8203, 15.48474407, -50.5803
2788, 40945.7383, -49816.3359, 15.50765800, -50.5821
2789, 40825.7891, -49850.4453, 15.51962185, -50.6837
2790, 40880.8398, -49980.0547, 15.48713589, -50.7188
2791, 40792.9102, -49832.3047, 15.52802467, -50.6961
2792, 40830.0742, -49861.8828, 15.51683903, -50.6872
2793, 40729.6406, -49755.9766, 15.55196667, -50.6967
2794, 40616.4062, -49720.0391, 15.57606983, -50.7545
2795, 40761.8828, -49650.5703, 15.56675243, -50.6149
2796, 40797.8203, -49578.5391, 15.57471085, -50.5493
2797, 40739.1367, -49554.9766, 15.58817959, -50.5764
2798, 40765.0117, -49595.1641, 15.57665157, -50.5813
2799, 40723.3906, -49617.2422, 15.57892227, -50.6225
2800, 40623.3789, -49587.3672, 15.59994793, -50.6747
2801, 40716.4180, -49674.0859, 15.56933403, -50.6595
2802, 40693.1758, -49635.0391, 15.58023453, -50.6535
2803, 40631.3672, -49632.0547, 15.59030914, -50.6945
2804, 40611.2656, -49682.9141, 15.58383751, -50.7371
2805, 40579.3242, -49538.8203, 15.61589813, -50.6777
2806, 40568.0859, -49473.7578, 15.62992001, -50.6485
2807, 40544.3398, -49642.7734, 15.60169029, -50.7607
2808, 40466.8125, -49399.0078, 15.65978241, -50.6763
2809, 40550.6172, -49525.6797, 15.62281513, -50.6901
2810, 40504.5664, -49529.8203, 15.62915421, -50.7243
2811, 40420.1211, -49342.9609, 15.67769146, -50.6768
2812, 40553.5859, -49388.3672, 15.64831352, -50.6100
2813, 40450.3516, -49366.2734, 15.66855526, -50.6691
2814, 40482.1094, -49358.7891, 15.66503334, -50.6428
2815, 40431.7266, -49269.6172, 15.68983173, -50.6269
2816, 40480.4531, -49087.7422, 15.71683502, -50.4891
2817, 40438.1211, -48789.6953, 15.78049660, -50.3472
2818, 40468.7930, -48722.4609, 15.78850937, -50.2870
2819, 40352.6836, -48710.0391, 15.80939770, -50.3608
2820, 40453.4609, -48899.9141, 15.75695515, -50.4001
2821, 40428.3789, -48838.3984, 15.77270794, -50.3821
2822, 40599.0820, -48978.8359, 15.71889591, -50.3443
2823, 40410.1680, -48974.0703, 15.74961090, -50.4728
2824, 40507.5273, -49131.4922, 15.70425129, -50.4954
2825, 40442.0508, -49048.2266, 15.73041248, -50.4932
2826, 40524.6406, -49073.4141, 15.71261787, -50.4502
2827, 40443.9414, -49140.0859, 15.71259022, -50.5445
2828, 40458.2578, -49259.7578, 15.68756485, -50.6029
2829, 40388.4805, -49124.0859, 15.72434902, -50.5739
2830, 40480.6797, -49279.4609, 15.68031883, -50.5986
2831, 40535.1445, -49373.6016, 15.65397549, -50.6144
2832, 40377.1875, -49244.5859, 15.70312309, -50.6506
2833, 40476.7266, -49164.5234, 15.70279408, -50.5357
2834, 40400.3555, -49022.8672, 15.74182510, -50.5076
2835, 40341.1016, -48967.5078, 15.76177502, -50.5171
2836, 40392.3008, -48862.5703, 15.77379608, -50.4211
2837, 40351.4727, -48972.2578, 15.75922680, -50.5126
2838, 40356.6445, -48974.6172, 15.75795746, -50.5104
2839, 40378.7656, -48987.8828, 15.75192356, -50.5026
2840, 40380.1680, -49066.9297, 15.73657894, -50.5470
2841, 40287.3125, -49036.8672, 15.75695896, -50.5944
2842, 40302.0117, -49018.5234, 15.75816059, -50.5737
2843, 40307.5469, -49108.9141, 15.73996639, -50.6216
2844, 40390.5312, -49147.0078, 15.71965027, -50.5856
2845, 40394.9609, -49164.7578, 15.71556664, -50.5926
2846, 40341.3984, -49206.1484, 15.71605778, -50.6536
2847, 40348.6211, -49231.4609, 15.71009350, -50.6630
2848, 40290.2969, -49166.9297, 15.73156643, -50.6668
2849, 40234.8867, -49191.7109, 15.73550892, -50.7196
2850, 40209.1523, -49104.4297, 15.75629616, -50.6877
2851, 40243.5234, -49022.9766, 15.76653004, -50.6170
2852, 40250.5938, -49123.5234, 15.74611664, -50.6697
2853, 40135.2734, -49067.2266, 15.77508259, -50.7180
2854, 40277.5820, -49208.2266, 15.72565651, -50.6992
2855, 40273.0898, -49108.7578, 15.74541187, -50.6455
2856, 40141.6484, -49067.0078, 15.77412033, -50.7135
2857, 40125.1016, -49109.6016, 15.76852322, -50.7494
2858, 40061.5781, -48907.7266, 15.81752682, -50.6782
2859, 40080.7852, -49035.7578, 15.78974152, -50.7382
2860, 40122.7344, -49073.9766, 15.77575779, -50.7307
2861, 39994.0156, -48945.4141, 15.82093334, -50.7472
2862, 40015.0703, -48676.6484, 15.86977386, -50.5778
2863, 40038.6758, -48341.5234, 15.93132782, -50.3669
2864, 40004.8125, -48192.3359, 15.96603680, -50.3037
2865, 40034.6094, -48100.5547, 15.97918510, -50.2290
2866, 40084.8867, -47984.2109, 15.99379349, -50.1254
2867, 40067.1992, -47982.2891, 15.99707127, -50.1367
2868, 40142.3164, -48115.8516, 15.95860577, -50.1623
2869, 40056.0625, -48215.9141, 15.95307732, -50.2814
2870, 40170.0117, -48373.8984, 15.90377140, -50.2935
2871, 40014.5312, -48258.9141, 15.95140743, -50.3357
2872, 40126.4883, -48245.1172, 15.93592358, -50.2490
2873, 40135.3750, -47914.4922, 15.99918747, -50.0489
2874, 40033.0391, -47463.6953, 16.10507202, -49.8542
2875, 40085.7773, -47294.2578, 16.12983704, -49.7160
2876, 40039.3125, -47080.0391, 16.18030548, -49.6204
2877, 40215.0312, -47110.8672, 16.14440536, -49.5151
2878, 40315.7422, -47260.6016, 16.09781456, -49.5341
2879, 40232.0938, -47296.3359, 16.10482407, -49.6142
2880, 40304.3516, -47584.1484, 16.03607941, -49.7350
2881, 40306.9570, -47686.9922, 16.01548576, -49.7942
2882, 40333.9805, -47838.1172, 15.98146629, -49.8646
2883, 40274.2930, -47996.4609, 15.96035767, -49.9997
2884, 40211.2461, -48066.7891, 15.95694065, -50.0852
2885, 40303.5859, -48285.8047, 15.89927959, -50.1487
2886, 40318.7305, -48320.6797, 15.89006329, -50.1584
2887, 40233.7578, -48424.8984, 15.88357258, -50.2786
2888, 40212.8711, -48443.3359, 15.88336086, -50.3039
2889, 40281.1289, -48402.9922, 15.88018131, -50.2327
2890, 40225.9453, -48455.5547, 15.87888241, -50.3018
2891, 40118.4883, -48384.4922, 15.91003418, -50.3358
2892, 40152.7422, -48425.1016, 15.89659786, -50.3354
2893, 40101.8984, -48379.9609, 15.91359806, -50.3448
2894, 40084.9453, -48403.2734, 15.91178989, -50.3703
2895, 40100.9258, -48388.8359, 15.91202450, -50.3507
2896, 40054.9375, -48414.3516, 15.91447544, -50.3978
2897, 40061.6719, -48156.3984, 15.96382046, -50.2427
2898, 40129.5195, -47927.2734, 15.99764156, -50.0606
2899, 40009.9727, -47305.6953, 16.14031601, -49.7763
2900, 40041.1992, -46995.2734, 16.19690132, -49.5681
2901, 40096.2891, -46739.5391, 16.23860931, -49.3748
2902, 40083.1523, -46687.8984, 16.25120926, -49.3528
2903, 40179.8477, -46716.4297, 16.22888184, -49.3018
2904, 40283.7539, -46986.0234, 16.15749741, -49.3917
2905, 40250.6016, -47126.9766, 16.13519859, -49.4997
2906, 40321.2930, -47404.2734, 16.06859207, -49.6161
2907, 40343.1484, -47451.0234, 16.05575180, -49.6286
2908, 40340.0195, -47532.6328, 16.04025459, -49.6794
2909, 40219.6758, -47601.1016, 16.04682350, -49.8045
2910, 40195.1016, -47824.3203, 16.00704575, -49.9538
2911, 40237.6680, -47819.0234, 16.00106621, -49.9208
2912, 40179.1367, -47764.5703, 16.02140999, -49.9298
2913, 40155.7930, -47673.7109, 16.04314041, -49.8924
2914, 40149.5039, -47464.5547, 16.08543205, -49.7727
2915, 40206.9297, -47392.3359, 16.09008789, -49.6892
2916, 40257.9102, -47483.0859, 16.06367683, -49.7075
2917, 40187.2539, -47334.2734, 16.10485840, -49.6684
2918, 40231.5039, -47514.1484, 16.06196594, -49.7445
2919, 40145.2852, -47521.0703, 16.07497597, -49.8092
2920, 40184.8672, -47609.8984, 16.05087662, -49.8342
2921, 40148.6719, -47614.9922, 16.05588913, -49.8626
2922, 40198.4727, -47708.5703, 16.02921295, -49.8831
2923, 40124.0078, -47662.2734, 16.05066490, -49.9080
2924, 40240.3477, -47928.3984, 15.97921944, -49.9834
2925, 40233.1562, -47903.4766, 15.98527431, -49.9738
2926, 40109.2344, -47741.8984, 16.03742599, -49.9655
2927, 40114.7109, -47790.6953, 16.02691460, -49.9905
2928, 40093.4766, -47722.3516, 16.04388428, -49.9650
2929, 40041.8438, -47754.2734, 16.04613495, -50.0203
2930, 40028.0742, -47609.1797, 16.07708549, -49.9441
2931, 40016.6758, -47425.4766, 16.11539268, -49.8430
2932, 40025.4766, -47285.1484, 16.14179420, -49.7531
2933, 40089.0430, -47246.6484, 16.13874054, -49.6852
2934, 40112.3789, -47202.1016, 16.14365196, -49.6421
2935, 40063.8438, -47275.0391, 16.13734436, -49.7200
2936, 40120.4609, -47251.7578, 16.13243294, -49.6661
2937, 40136.7891, -47424.9609, 16.09538460, -49.7580
2938, 40109.6211, -47504.8047, 16.08413887, -49.8247
2939, 40103.2695, -47572.7109, 16.07178116, -49.8695
2940, 40109.6953, -47612.6016, 16.06283760, -49.8886
2941, 40061.9297, -46916.0703, 16.20918846, -49.5058
2942, 39936.7109, -45653.8984, 16.48626137, -48.8215
2943, 39899.3555, -44833.1328, 16.66211128, -48.3324
2944, 40093.9648, -44676.5859, 16.65851593, -48.0943
2945, 40172.6602, -44673.0078, 16.64467239, -48.0362
2946, 40364.6133, -44829.2422, 16.57719994, -47.9999
2947, 40506.7617, -45303.1484, 16.45508766, -48.1992
2948, 40591.6133, -45904.5547, 16.31925774, -48.5149
2949, 40606.1211, -46273.1641, 16.24339485, -48.7321
2950, 40837.4258, -46873.7891, 16.08547211, -48.9369
2951, 40752.5664, -47236.2266, 16.02919579, -49.2144
2952, 40864.1211, -47805.3828, 15.90062046, -49.4761
2953, 40837.3867, -48065.3047, 15.85511875, -49.6480
2954, 40713.9023, -48229.7734, 15.84363842, -49.8301
2955, 40727.3281, -48406.6016, 15.80760670, -49.9241
2956, 40702.3164, -48544.6641, 15.78524017, -50.0218
2957, 40714.0430, -48649.7109, 15.76332855, -50.0747
2958, 40665.0586, -48799.1953, 15.74264717, -50.1951
2959, 40664.3594, -48814.5391, 15.73983860, -50.2044
2960, 40609.0000, -48764.3828, 15.75818348, -50.2138
2961, 40598.3984, -48718.9766, 15.76853943, -50.1950
2962, 40589.9180, -48696.3984, 15.77420330, -50.1878
2963, 40558.1367, -48835.0234, 15.75277519, -50.2899
2964, 40569.6875, -48802.7578, 15.75710297, -50.2633
2965, 40569.1953, -48858.8203, 15.74648190, -50.2960
2966, 40610.1641, -49002.6797, 15.71261406, -50.3503
2967, 40488.6562, -48994.3047, 15.73336124, -50.4298
2968, 40546.3281, -48895.3359, 15.74313545, -50.3329
2969, 40481.0938, -48640.6641, 15.80223846, -50.2311
2970, 40405.2891, -48369.4609, 15.86663723, -50.1264
2971, 40493.6445, -48127.1172, 15.89916611, -49.9231
2972, 40585.8516, -48094.5234, 15.89045238, -49.8398
2973, 40599.2188, -48016.9453, 15.90324974, -49.7849
2974, 40616.8711, -48272.8516, 15.85106850, -49.9227
2975, 40612.1523, -48379.4453, 15.83135319, -49.9882
2976, 40701.5234, -48622.2109, 15.77056980, -50.0674
2977, 40657.7656, -48808.3828, 15.74205589, -50.2054
2978, 40653.5820, -48900.3047, 15.72522736, -50.2613
2979, 40694.2422, -49100.4766, 15.68084431, -50.3482
2980, 40576.0234, -49153.3516, 15.68935776, -50.4604
2981, 40647.8125, -50468.3203, 15.43162823, -51.1516
2982, 40595.0195, -50943.4297, 15.35160637, -51.4499
2983, 40636.8242, -51117.0859, 15.31354427, -51.5162
2984, 40657.9336, -51210.6016, 15.29332161, -51.5527
2985, 40624.4141, -51227.2891, 15.29513741, -51.5848
2986, 40522.6875, -50877.8203, 15.37435532, -51.4637
2987, 40518.3047, -51039.6484, 15.34511566, -51.5554
2988, 40384.2578, -50864.8984, 15.39714622, -51.5521
2989, 40443.5586, -50799.4141, 15.40054893, -51.4752
2990, 40329.4883, -50720.7109, 15.43206501, -51.5108
2991, 40405.6055, -50791.3828, 15.40764904, -51.4970
2992, 40422.1758, -50645.3203, 15.43235493, -51.4052
2993, 40358.0195, -50810.9609, 15.41104031, -51.5407
2994, 40271.3945, -50687.2734, 15.44692230, -51.5326
2995, 40308.8320, -50050.6641, 15.56079388, -51.1534
2996, 40336.1016, -49436.6328, 15.67293835, -50.7885
2997, 40279.5469, -48917.3203, 15.78114510, -50.5312
2998, 40321.7188, -48845.9141, 15.78818893, -50.4607
2999, 40382.1289, -48679.7734, 15.81052589, -50.3227
3000, 40404.6250, -48562.1641, 15.82956791, -50.2389
3001, 40393.2891, -48423.0859, 15.85821342, -50.1660
3002, 40559.2188, -48221.9453, 15.87020493, -49.9330
3003, 40618.3516, -48310.7734, 15.84354115, -49.9438
3004, 40599.7344, -48386.2578, 15.83204651, -50.0008
3005, 40760.0703, -48623.7266, 15.76093483, -50.0277
3006, 40746.0664, -48785.9141, 15.73232079, -50.1313
3007, 40735.5195, -49009.5078, 15.69158077, -50.2675
3008, 40757.8672, -49160.7422, 15.65948009, -50.3388
3009, 40646.8672, -49273.6172, 15.65549660, -50.4800
3010, 40657.5391, -49250.1641, 15.65826607, -50.4593
3011, 40624.9961, -49342.2734, 15.64592648, -50.5343
3012, 40559.3750, -49444.5547, 15.63678741, -50.6380
3013, 40528.4570, -49477.6797, 15.63531590, -50.6782
3014, 40599.9727, -49541.9453, 15.61211777, -50.6651
3015, 40508.6836, -49575.8984, 15.61980915, -50.7476
3016, 40407.5469, -49466.3359, 15.65620518, -50.7557
3017, 40407.1797, -49494.5703, 15.65090370, -50.7719
3018, 40340.8789, -49426.2266, 15.67417717, -50.7792
3019, 40393.7695, -49359.1953, 15.67870617, -50.7044
3020, 40418.6641, -49414.7266, 15.66427898, -50.7186
3021, 40375.2617, -49187.1328, 15.71438503, -50.6191
3022, 40371.0781, -48874.7578, 15.77482128, -50.4429
3023, 40394.0703, -48339.4766, 15.87424278, -50.1168
3024, 40393.4492, -48149.8359, 15.91106987, -50.0063
3025, 40493.5625, -48058.9453, 15.91237259, -49.8831
3026, 40527.8867, -48229.4766, 15.87383175, -49.9592
3027, 40653.2930, -48591.0391, 15.78422451, -50.0827
3028, 40712.4531, -48839.4453, 15.72747898, -50.1855
3029, 40753.8008, -49086.7422, 15.67409515, -50.2992
3030, 40712.6953, -49218.7266, 15.65559483, -50.4032
3031, 40757.6992, -49465.7109, 15.60207367, -50.5129
3032, 40733.9102, -49552.6016, 15.58943176, -50.5786
3033, 40691.9648, -49783.0547, 15.55266666, -50.7379
3034, 40629.3828, -49760.7578, 15.56643200, -50.7686
3035, 40550.3750, -49822.6641, 15.56690216, -50.8581
3036, 40532.6992, -49833.5391, 15.56756115, -50.8764
3037, 40513.2539, -49868.9609, 15.56387329, -50.9098
3038, 40487.1484, -49898.1641, 15.56236744, -50.9443
3039, 40464.6133, -49878.2578, 15.56955338, -50.9487
3040, 40427.3633, -49800.9141, 15.58982754, -50.9310
3041, 40426.3438, -49768.7891, 15.59604740, -50.9136
3042, 40373.3516, -49842.5234, 15.59024048, -50.9919
3043, 40315.3125, -49468.0391, 15.67018700, -50.8208
3044, 40271.6953, -49384.8828, 15.69281387, -50.8039
3045, 40202.4023, -49255.3203, 15.72840405, -50.7785
3046, 40221.5508, -49295.6328, 15.71769047, -50.7881
3047, 40207.7852, -49305.0078, 15.71804523, -50.8031
3048, 40126.0664, -49182.3203, 15.75437832, -50.7903
3049, 40177.5625, -48873.5547, 15.80573750, -50.5773
3050, 40219.9688, -48692.9141, 15.83387661, -50.4436
3051, 40195.7695, -48575.7109, 15.86043453, -50.3927
3052, 40335.0703, -48939.6797, 15.76806545, -50.5054
3053, 40391.9102, -49226.1797, 15.70432949, -50.6299
3054, 40397.4219, -49392.3516, 15.67183304, -50.7207
3055, 40370.6875, -49436.7891, 15.66753769, -50.7645
3056, 40459.9180, -49654.5703, 15.61246204, -50.8259
3057, 40433.8711, -49924.3359, 15.56556988, -50.9959
3058, 40405.3125, -49958.7266, 15.56344604, -51.0350
3059, 40398.3594, -50193.8516, 15.52029991, -51.1713
3060, 40427.1719, -50248.5547, 15.50569630, -51.1818
3061, 40246.9180, -50184.1172, 15.54501438, -51.2709
3062, 40331.7539, -50083.5078, 15.55112553, -51.1559
3063, 40350.9336, -50035.2109, 15.55731201, -51.1155
3064, 40291.3281, -49896.5234, 15.59257317, -51.0792
3065, 40265.2109, -49884.4453, 15.59884930, -51.0906
3066, 40314.6406, -49900.9766, 15.58817005, -51.0655
3067, 40281.3633, -49822.1953, 15.60816765, -51.0444
3068, 40319.0859, -49877.6641, 15.59189892, -51.0493
3069, 40326.5156, -49868.4297, 15.59250832, -51.0390
3070, 40200.6133, -49832.3047, 15.61861801, -51.1063
3071, 40271.4570, -49877.8359, 15.59914589, -51.0825
3072, 40190.0000, -49821.0547, 15.62238026, -51.1073
3073, 40305.8594, -49824.0391, 15.60406685, -51.0284
3074, 40239.4180, -49796.4297, 15.61948109, -51.0591
3075, 40124.0039, -49806.2422, 15.63531494, -51.1450
3076, 40167.4648, -49842.2891, 15.62179947, -51.1350
3077, 40216.8398, -49858.8672, 15.61109352, -51.1099
3078, 40162.0703, -49833.4453, 15.62430477, -51.1338
3079, 40164.4727, -49917.0078, 15.60806656, -51.1790
3080, 40169.7969, -49878.2422, 15.61461258, -51.1535
3081, 39979.4492, -49783.2734, 15.66188335, -51.2331
3082, 40087.9570, -49713.4766, 15.65853596, -51.1180
3083, 40116.1055, -49755.0547, 15.64627647, -51.1217
3084, 40043.8594, -49883.0547, 15.63295937, -51.2441
3085, 40017.4102, -49762.9766, 15.65993214, -51.1951
3086, 39985.5078, -49770.2578, 15.66344261, -51.2215
3087, 40058.0000, -49743.8672, 15.65734291, -51.1560
3088, 39936.7930, -49725.3516, 15.67953300, -51.2304
3089, 40019.5312, -49840.0078, 15.64489555, -51.2369
3090, 39992.2617, -49735.3984, 15.66907215, -51.1972
3091, 39981.7031, -49771.6484, 15.66376114, -51.2250
3092, 39903.7148, -49687.7266, 15.69184780, -51.2324
3093, 39970.5820, -49788.6484, 15.66221809, -51.2423
3094, 39921.3047, -49819.4922, 15.66387844, -51.2941
3095, 39936.5742, -49813.9609, 15.66259480, -51.2803
3096, 39975.0977, -49812.9297, 15.65688133, -51.2528
3097, 39904.7383, -49726.1953, 15.68430614, -51.2533
3098, 39849.2305, -49763.5703, 15.68567371, -51.3133
3099, 39984.9844, -49846.0703, 15.64903164, -51.2645
3100, 39878.1445, -49789.8047, 15.67619324, -51.3077
3101, 39901.7266, -49807.1641, 15.66924477, -51.3009
3102, 39884.2344, -49776.7891, 15.67775440, -51.2961
3103, 39862.6445, -49836.4453, 15.66962814, -51.3448
3104, 39899.2852, -49812.3516, 15.66862488, -51.3056
3105, 39804.5820, -49723.6328, 15.70022297, -51.3222
3106, 39903.7695, -49836.6641, 15.66327953, -51.3161
3107, 39823.9023, -49777.0547, 15.68697739, -51.3386
3108, 39830.3086, -49776.9141, 15.68601990, -51.3340
3109, 39841.8516, -49826.6797, 15.67469120, -51.3539
3110, 39837.3789, -49802.3984, 15.68003941, -51.3434
3111, 39795.8281, -49681.5391, 15.70967770, -51.3046
3112, 39794.6836, -49737.9922, 15.69898510, -51.3372
3113, 39796.1445, -49694.3359, 15.70716381, -51.3116
3114, 39796.7188, -49666.1328, 15.71250725, -51.2953
3115, 39746.7344, -49718.6641, 15.71009350, -51.3600
3116, 39715.3203, -49745.0859, 15.70983791, -51.3969
3117, 39702.5000, -49799.2891, 15.70135784, -51.4364
3118, 39743.4219, -49793.1641, 15.69624901, -51.4042
3119, 39767.4258, -49829.8203, 15.68550873, -51.4079
3120, 39829.6523, -49852.6953, 15.67156982, -51.3770
3121, 39700.9609, -49789.0547, 15.70356750, -51.4317
3122, 39725.3945, -49791.0391, 15.69942951, -51.4157
3123, 39665.7109, -49709.0859, 15.72443295, -51.4116
3124, 39689.5117, -49847.1016, 15.69413757, -51.4723
3125, 39647.2695, -49687.7422, 15.73140526, -51.4126
3126, 39702.8008, -49812.1328, 15.69883728, -51.4434
3127, 39701.7188, -49875.0547, 15.68688202, -51.4794
3128, 39670.5117, -49914.3359, 15.68409920, -51.5233
3129, 39623.6719, -49831.9297, 15.70717049, -51.5102
3130, 39686.3125, -49766.3203, 15.71020699, -51.4293
3131, 39619.3125, -49753.7578, 15.72294712, -51.4694
3132, 39577.1719, -49648.3359, 15.74986744, -51.4399
3133, 39674.8672, -49662.7109, 15.73198509, -51.3791
3134, 39663.2695, -49552.8828, 15.75503922, -51.3254
3135, 39702.2266, -49523.7578, 15.75463772, -51.2815
3136, 39673.8281, -49409.3672, 15.78123856, -51.2369
3137, 39729.6016, -49391.3672, 15.77603340, -51.1874
3138, 39681.2148, -49346.5859, 15.79228210, -51.1961
3139, 39614.8555, -49454.2578, 15.78170681, -51.3039
3140, 39623.0586, -49423.3984, 15.78642750, -51.2806
3141, 39617.4336, -49562.9141, 15.76020432, -51.3634
3142, 39675.4609, -49580.7422, 15.74775314, -51.3325
3143, 39634.4844, -49580.4297, 15.75416374, -51.3612
3144, 39632.6523, -49611.1953, 15.74848461, -51.3799
3145, 39687.8359, -49668.8203, 15.72880077, -51.3734
3146, 39605.6953, -49607.9922, 15.75327873, -51.3971
3147, 39507.3125, -49334.1797, 15.82189560, -51.3119
3148, 39578.3320, -49699.5703, 15.73975468, -51.4679
3149, 39549.4336, -49841.2891, 15.71676064, -51.5677
3150, 39534.7188, -49697.9922, 15.74679375, -51.4978
3151, 39601.8359, -49831.1328, 15.71067715, -51.5251
3152, 39590.3125, -49607.0703, 15.75584030, -51.4074
3153, 39665.3320, -49427.4609, 15.77904987, -51.2531
3154, 39678.3750, -49648.5547, 15.73418045, -51.3687
3155, 39679.0820, -49519.1953, 15.75911522, -51.2953
3156, 39598.2578, -49295.0391, 15.81529713, -51.2254
3157, 39606.9727, -49182.6172, 15.83586884, -51.1554
3158, 39610.0898, -48901.3828, 15.89043236, -50.9925
3159, 39666.5117, -48921.5234, 15.87752151, -50.9642
3160, 39652.8242, -48883.7422, 15.88709831, -50.9522
3161, 39590.5586, -48882.8203, 15.89718246, -50.9957
3162, 39694.6289, -48975.4297, 15.86251545, -50.9752
3163, 39726.0703, -48914.8516, 15.86937141, -50.9183
3164, 39689.0586, -49054.4609, 15.84795761, -51.0243
3165, 39672.1172, -48990.0078, 15.86323166, -50.9994
3166, 39717.7070, -49127.5703, 15.82917786, -51.0458
3167, 39643.5898, -49118.0078, 15.84272194, -51.0927
3168, 39696.2305, -49233.9141, 15.81184483, -51.1215
3169, 39642.6016, -49180.4453, 15.83068943, -51.1290
3170, 39679.8555, -49241.9766, 15.81284523, -51.1377
3171, 39659.6875, -49251.4141, 15.81417084, -51.1573
3172, 39680.7305, -49327.4922, 15.79607010, -51.1856
3173, 39662.8125, -49325.3516, 15.79928875, -51.1970
3174, 39583.6719, -49272.4297, 15.82199383, -51.2229
3175, 39620.9336, -49441.3359, 15.78327179, -51.2923
3176, 39603.2891, -49451.9766, 15.78394985, -51.3107
3177, 39541.5781, -49435.5391, 15.79676533, -51.3450
3178, 39641.9141, -49410.1641, 15.78606129, -51.2598
3179, 39619.7227, -49443.9141, 15.78295898, -51.2946
