Acc Num, Acceleration1(mg), Acceleration2(mg), Acceleration3(mg), Angular Rate1(mdps), Angular Rate2(mdps), Angular Rate3(mdps)
654, 314.2720, -519.1100, 799.9540, 1260.0000, 140.0000, -980.0000
655, 314.2720, -518.9880, 800.0760, 910.0000, -140.0000, -945.0000
656, 314.1500, -518.7440, 800.3200, 770.0000, -385.0000, -980.0000
657, 314.0280, -518.7440, 800.4420, 980.0000, -315.0000, -980.0000
658, 314.0280, -518.6220, 800.4420, 1365.0000, 175.0000, -1155.0000
659, 314.0280, -518.6220, 800.4420, 1575.0000, 805.0000, -1505.0000
660, 314.0280, -518.6220, 800.3200, 2275.0000, 1225.0000, -1750.0000
661, 313.7840, -518.5000, 800.4420, 2590.0000, 875.0000, -1680.0000
662, 313.6620, -518.1340, 800.9300, 1575.0000, 245.0000, -1120.0000
663, 313.5400, -517.5240, 801.4180, 770.0000, -315.0000, -840.0000
664, 313.2960, -517.0360, 801.9060, 840.0000, -490.0000, -1120.0000
665, 313.0520, -517.0360, 802.1500, 1575.0000, -175.0000, -1295.0000
666, 313.1740, -516.7920, 802.1500, 1680.0000, 245.0000, -980.0000
667, 313.0520, -516.1820, 802.3940, 630.0000, -35.0000, -875.0000
668, 312.9300, -515.8160, 802.7600, 665.0000, -315.0000, -105.0000
669, 313.2960, -515.3280, 802.8820, 1190.0000, -105.0000, 1295.0000
670, 313.9060, -514.8400, 802.8820, 1085.0000, 350.0000, 2100.0000
671, 314.2720, -514.3520, 803.0040, 945.0000, 1785.0000, 280.0000
672, 313.7840, -514.3520, 802.8820, 2800.0000, 3640.0000, -2170.0000
673, 312.8080, -514.4740, 802.8820, 4585.0000, 3675.0000, -2520.0000
674, 312.1980, -513.9860, 803.3700, 4480.0000, 2625.0000, -1365.0000
675, 312.1980, -512.2780, 805.0780, -4445.0000, 805.0000, 945.0000
676, 312.3200, -509.3500, 806.9080, -14630.0000, 1260.0000, 4795.0000
677, 313.1740, -506.0560, 807.5180, -24780.0000, 6650.0000, 2065.0000
678, 313.4180, -507.3980, 806.0540, -4970.0000, 11515.0000, -5005.0000
679, 310.1240, -513.6200, 805.2000, -8330.0000, 8330.0000, -15330.0000
680, 304.6340, -518.6220, 805.8100, -14665.0000, 7525.0000, -18795.0000
681, 301.3400, -522.1600, 803.4920, 1960.0000, 10815.0000, -15260.0000
682, 301.5840, -523.2580, 801.2960, 385.0000, 9485.0000, -10045.0000
683, 303.4140, -521.0620, 802.6380, -12145.0000, 6580.0000, -6825.0000
684, 305.1220, -518.2560, 804.7120, -22295.0000, 3850.0000, -4725.0000
685, 306.5860, -517.6460, 805.5660, -18725.0000, 4410.0000, -4060.0000
686, 305.3660, -519.8420, 803.3700, -11865.0000, 6860.0000, -1015.0000
687, 300.2420, -524.9660, 798.9780, 1680.0000, 7420.0000, -2450.0000
688, 294.2640, -531.9200, 795.1960, 20545.0000, 8575.0000, -5460.0000
689, 289.9940, -536.4340, 793.9760, 23485.0000, 5495.0000, -4270.0000
690, 288.1640, -536.1900, 796.1720, 8715.0000, -385.0000, -1960.0000
691, 288.0420, -533.6280, 799.1000, -35.0000, -4270.0000, -280.0000
692, 288.2860, -532.0420, 800.1980, 840.0000, -3045.0000, 2485.0000
693, 288.1640, -532.1640, 799.1000, 4830.0000, 1645.0000, 3570.0000
694, 287.1880, -532.6520, 797.6360, 7455.0000, 2590.0000, 3885.0000
695, 285.7240, -533.3840, 797.8800, 9800.0000, 70.0000, 3500.0000
696, 284.7480, -533.2620, 799.1000, 6930.0000, -245.0000, 6090.0000
697, 283.5280, -531.4320, 800.0760, 5110.0000, -840.0000, 8610.0000
698, 281.6980, -530.7000, 801.1740, 8470.0000, -2590.0000, 8540.0000
699, 279.8680, -530.9440, 802.7600, 8645.0000, -4900.0000, 8365.0000
700, 278.8920, -530.0900, 804.5900, -1785.0000, -2800.0000, 9030.0000
701, 279.2580, -528.5040, 805.2000, -12145.0000, 280.0000, 11690.0000
702, 280.9660, -526.1860, 804.2240, -14595.0000, 3325.0000, 20930.0000
703, 282.0640, -523.5020, 803.6140, -12320.0000, 630.0000, 29820.0000
704, 280.1120, -524.7220, 805.4440, -13195.0000, 280.0000, 26040.0000
705, 277.6720, -532.0420, 807.0300, 23730.0000, 12985.0000, 11375.0000
706, 276.0860, -540.2160, 807.6400, 58310.0000, 24010.0000, 6300.0000
707, 272.7920, -543.0220, 808.7380, 62755.0000, 27895.0000, 7105.0000
708, 266.9360, -540.4600, 810.2020, 54320.0000, 25060.0000, 9205.0000
709, 256.5660, -533.6280, 811.7880, 27335.0000, 16310.0000, 1575.0000
710, 244.1220, -525.3320, 812.0320, 7805.0000, 10185.0000, -2730.0000
711, 233.2640, -517.0360, 811.3000, 2205.0000, 6090.0000, -5600.0000
712, 225.2120, -510.9360, 813.4960, -910.0000, 630.0000, -4445.0000
713, 220.0880, -508.3740, 821.6700, -7140.0000, -6335.0000, -5670.0000
714, 215.4520, -508.1300, 833.1380, -12985.0000, -10955.0000, -13195.0000
715, 209.9620, -506.4220, 839.1160, -15085.0000, -6965.0000, -15925.0000
716, 204.7160, -502.2740, 839.4820, -6055.0000, -2625.0000, -15225.0000
717, 201.5440, -499.4680, 841.8000, -7420.0000, 1505.0000, -12810.0000
718, 200.3240, -495.5640, 845.4600, -22190.0000, 3920.0000, -11410.0000
719, 198.7380, -491.7820, 846.1920, -18830.0000, 5390.0000, -5880.0000
720, 196.0540, -492.7580, 845.8260, -3255.0000, 3325.0000, -3815.0000
721, 193.7360, -495.8080, 846.1920, 6965.0000, 3255.0000, -3745.0000
722, 193.0040, -497.2720, 846.5580, 10640.0000, 4235.0000, -3465.0000
723, 193.2480, -496.2960, 848.6320, -4970.0000, 3220.0000, -5075.0000
724, 194.1020, -494.4660, 851.5600, -13090.0000, 5250.0000, -7035.0000
725, 194.8340, -494.7100, 851.9260, 315.0000, 7280.0000, -5670.0000
726, 192.7600, -494.4660, 851.9260, -2240.0000, 3010.0000, -4165.0000
727, 186.4160, -491.5380, 853.3900, -5810.0000, -3570.0000, -945.0000
728, 179.0960, -491.1720, 855.3420, 4550.0000, -8295.0000, -6160.0000
729, 174.8260, -492.8800, 856.4400, 6475.0000, -5985.0000, -6685.0000
730, 173.8500, -493.7340, 855.5860, 10080.0000, -1470.0000, -6650.0000
731, 174.0940, -494.8320, 853.5120, 18725.0000, 3325.0000, -6230.0000
732, 174.4600, -495.1980, 852.4140, 21980.0000, 4585.0000, -4760.0000
733, 174.3380, -492.6360, 853.8780, 6720.0000, 1645.0000, -2940.0000
734, 174.4600, -487.2680, 856.6840, -2415.0000, 665.0000, 630.0000
735, 175.3140, -482.7540, 858.8800, -9240.0000, 70.0000, 2625.0000
736, 175.8020, -480.3140, 860.7100, -8330.0000, -455.0000, 2625.0000
737, 175.0700, -480.1920, 861.4420, 2205.0000, 175.0000, 875.0000
738, 174.0940, -481.4120, 861.9300, 8960.0000, 0.0000, -1225.0000
739, 172.8740, -481.5340, 862.6620, 10115.0000, 525.0000, -1575.0000
740, 171.6540, -480.3140, 863.3940, 9065.0000, 1365.0000, -2065.0000
741, 171.1660, -477.8740, 864.4920, 2485.0000, 1330.0000, -840.0000
742, 171.5320, -474.2140, 866.2000, -7245.0000, 1050.0000, 1610.0000
743, 171.6540, -470.7980, 868.1520, -12320.0000, 700.0000, 3395.0000
744, 171.2880, -467.8700, 870.1040, -19530.0000, -3465.0000, 4025.0000
745, 170.4340, -466.4060, 871.8120, -17815.0000, -7980.0000, 3465.0000
746, 168.4820, -467.9920, 872.0560, -6895.0000, -7945.0000, 1820.0000
747, 166.4080, -471.5300, 871.0800, 3395.0000, -6125.0000, -1855.0000
748, 165.5540, -474.3360, 870.1040, 4480.0000, -3640.0000, -2415.0000
749, 165.9200, -475.0680, 868.5180, 2835.0000, -1295.0000, -1015.0000
750, 166.4080, -476.2880, 866.4440, 6475.0000, 2730.0000, -3045.0000
751, 167.0180, -478.4840, 864.4920, 13335.0000, 5950.0000, -3815.0000
752, 167.0180, -479.2160, 864.1260, 10570.0000, 4095.0000, -3570.0000
753, 166.4080, -477.9960, 865.2240, 7560.0000, 2170.0000, -1610.0000
754, 166.1640, -476.8980, 866.3220, 9415.0000, 630.0000, -735.0000
755, 166.2860, -476.2880, 867.0540, 10255.0000, 1260.0000, -385.0000
756, 165.9200, -474.7020, 867.9080, 6125.0000, 105.0000, 245.0000
757, 165.1880, -472.3840, 869.3720, 2905.0000, -525.0000, 525.0000
758, 164.3340, -470.4320, 870.4700, 2275.0000, 210.0000, 455.0000
759, 163.7240, -469.0900, 871.3240, 3150.0000, 665.0000, -70.0000
760, 163.4800, -467.9920, 872.1780, 2940.0000, 1365.0000, -105.0000
761, 163.1140, -466.5280, 872.9100, 490.0000, 1470.0000, 980.0000
762, 162.8700, -464.4540, 874.0080, -3605.0000, 385.0000, 1470.0000
763, 162.3820, -462.7460, 875.3500, -4795.0000, 735.0000, 1960.0000
764, 161.7720, -461.6480, 875.8380, -4060.0000, 2170.0000, 2415.0000
765, 160.9180, -461.1600, 876.0820, -665.0000, 1995.0000, 1960.0000
766, 159.9420, -461.1600, 876.6920, 1995.0000, 910.0000, 1155.0000
767, 158.8440, -460.9160, 877.3020, 3465.0000, -35.0000, 490.0000
768, 157.8680, -460.7940, 878.0340, 3395.0000, -840.0000, -490.0000
769, 157.0140, -460.3060, 878.6440, 2835.0000, -1015.0000, -175.0000
770, 156.1600, -459.5740, 879.2540, 2800.0000, -1680.0000, -385.0000
771, 155.3060, -458.9640, 879.7420, 3815.0000, -1225.0000, 350.0000
772, 154.8180, -458.2320, 880.1080, 3815.0000, -700.0000, 805.0000
773, 154.0860, -457.6220, 880.4740, 4060.0000, -315.0000, 1050.0000
774, 153.3540, -456.8900, 880.8400, 4445.0000, -315.0000, 910.0000
775, 152.3780, -455.6700, 881.3280, 1330.0000, 770.0000, 2170.0000
776, 151.6460, -453.8400, 881.9380, -4165.0000, -315.0000, 1435.0000
777, 151.0360, -452.4980, 882.6700, -3185.0000, -1225.0000, 1400.0000
778, 150.3040, -452.7420, 883.0360, 2520.0000, -980.0000, 2065.0000
779, 149.6940, -453.2300, 883.1580, 5285.0000, -105.0000, 2660.0000
780, 149.0840, -452.6200, 883.5240, 4305.0000, -140.0000, 2205.0000
781, 148.3520, -451.4000, 884.7440, 980.0000, -455.0000, -280.0000
782, 147.7420, -449.9360, 886.2080, -4375.0000, -385.0000, -3535.0000
783, 146.6440, -448.3500, 887.4280, -13370.0000, -1435.0000, -5145.0000
784, 145.5460, -447.1300, 887.9160, -13510.0000, -2940.0000, -3010.0000
785, 145.1800, -448.3500, 887.1840, -1855.0000, -2800.0000, -560.0000
786, 145.3020, -450.7900, 886.0860, 3745.0000, -2100.0000, 280.0000
787, 145.1800, -451.6440, 885.5980, 455.0000, -2380.0000, -35.0000
788, 144.8140, -451.2780, 885.8420, -3465.0000, -2275.0000, -1085.0000
789, 144.6920, -451.4000, 885.8420, -3745.0000, -1015.0000, -2275.0000
790, 144.8140, -452.0100, 885.3540, -5040.0000, -175.0000, -2870.0000
791, 144.6920, -452.2540, 884.9880, -7560.0000, -595.0000, -3115.0000
792, 144.5700, -452.9860, 884.5000, -7385.0000, -455.0000, -3395.0000
793, 144.6920, -454.9380, 883.5240, -2765.0000, -875.0000, -1645.0000
794, 144.9360, -457.1340, 882.4260, 2870.0000, -315.0000, -1540.0000
795, 145.0580, -459.0860, 881.4500, 4270.0000, 105.0000, -2240.0000
796, 144.9360, -460.1840, 880.9620, 1855.0000, -210.0000, -2240.0000
797, 145.0580, -460.4280, 880.5960, 910.0000, -245.0000, -735.0000
798, 145.4240, -461.1600, 879.9860, 3640.0000, -455.0000, 140.0000
799, 145.5460, -462.2580, 879.3760, 6475.0000, -805.0000, 210.0000
800, 145.5460, -462.9900, 879.0100, 5740.0000, -770.0000, 175.0000
801, 145.4240, -462.8680, 879.0100, 3010.0000, -875.0000, 385.0000
802, 145.5460, -462.5020, 879.1320, 2380.0000, -665.0000, 1260.0000
803, 145.7900, -462.5020, 879.1320, 4865.0000, -560.0000, 1820.0000
804, 145.9120, -462.7460, 879.1320, 6545.0000, -1295.0000, 1610.0000
805, 145.5460, -462.6240, 879.4980, 5845.0000, -1785.0000, 805.0000
806, 145.3020, -462.0140, 879.9860, 4375.0000, -1925.0000, 455.0000
807, 145.1800, -461.1600, 880.4740, 3605.0000, -2240.0000, 210.0000
808, 145.0580, -460.4280, 880.9620, 3990.0000, -2275.0000, 105.0000
809, 145.1800, -459.6960, 881.3280, 4305.0000, -2100.0000, 35.0000
810, 145.3020, -458.8420, 881.8160, 3115.0000, -2170.0000, 70.0000
811, 145.4240, -457.7440, 882.3040, 2660.0000, -2205.0000, 105.0000
812, 145.4240, -456.8900, 882.7920, 3325.0000, -1820.0000, -70.0000
813, 145.5460, -456.2800, 883.1580, 3780.0000, -1645.0000, 35.0000
814, 145.9120, -455.3040, 883.5240, 3080.0000, -1540.0000, 280.0000
815, 146.1560, -454.0840, 884.0120, 2940.0000, -1330.0000, 455.0000
816, 146.5220, -453.1080, 884.3780, 2800.0000, -1015.0000, 420.0000
817, 146.7660, -452.0100, 884.8660, 1435.0000, -1015.0000, 805.0000
818, 146.8880, -450.9120, 885.3540, 1540.0000, -1015.0000, 665.0000
819, 147.0100, -450.0580, 885.8420, 1540.0000, -875.0000, 245.0000
820, 147.1320, -448.9600, 886.4520, -210.0000, -630.0000, -350.0000
821, 147.2540, -447.6180, 887.0620, -1610.0000, -455.0000, -1260.0000
822, 147.3760, -446.7640, 887.6720, -1295.0000, -420.0000, -2240.0000
823, 147.3760, -446.2760, 888.0380, -560.0000, -700.0000, -2135.0000
824, 147.3760, -445.7880, 888.2820, 875.0000, -1470.0000, -1050.0000
825, 147.3760, -445.7880, 888.1600, 5005.0000, -1645.0000, 105.0000
826, 147.6200, -445.9100, 888.0380, 6020.0000, -770.0000, 1365.0000
827, 147.9860, -445.0560, 888.2820, 2450.0000, -385.0000, 1260.0000
828, 148.2300, -443.4700, 889.0140, -1855.0000, -280.0000, -245.0000
829, 148.1080, -442.1280, 889.8680, -3220.0000, -420.0000, -1505.0000
830, 147.8640, -441.6400, 890.2340, -770.0000, -630.0000, -1890.0000
831, 147.8640, -441.6400, 890.3560, 1260.0000, -595.0000, -1470.0000
832, 147.9860, -441.5180, 890.3560, 840.0000, -350.0000, -1015.0000
833, 148.2300, -440.9080, 890.4780, -175.0000, -245.0000, -1120.0000
834, 148.2300, -440.4200, 890.7220, -175.0000, -770.0000, -1260.0000
835, 148.1080, -440.2980, 890.9660, 2030.0000, -1295.0000, -1400.0000
836, 148.1080, -440.4200, 890.9660, 4550.0000, -1365.0000, -595.0000
837, 148.2300, -440.2980, 890.9660, 4795.0000, -1015.0000, 175.0000
838, 148.5960, -439.5660, 891.0880, 1505.0000, -420.0000, -105.0000
839, 148.5960, -438.2240, 891.6980, -2660.0000, -35.0000, -945.0000
840, 148.8400, -437.2480, 892.1860, -4130.0000, 630.0000, -1610.0000
841, 148.8400, -436.7600, 892.5520, -4200.0000, -210.0000, -2240.0000
842, 148.4740, -436.8820, 892.5520, 0.0000, -1400.0000, -1925.0000
843, 148.4740, -437.8580, 892.1860, 5075.0000, -980.0000, -665.0000
844, 148.8400, -438.2240, 891.8200, 4340.0000, -315.0000, 70.0000
845, 149.0840, -437.4920, 892.0640, 315.0000, -455.0000, -245.0000
846, 148.9620, -436.6380, 892.4300, 210.0000, -980.0000, -735.0000
847, 148.7180, -436.5160, 892.5520, 2240.0000, -700.0000, -805.0000
848, 148.9620, -436.3940, 892.6740, 1120.0000, -105.0000, -735.0000
849, 149.0840, -435.6620, 892.9180, -1995.0000, -245.0000, -1120.0000
850, 149.0840, -435.0520, 893.2840, -2135.0000, -805.0000, -1260.0000
851, 148.9620, -435.1740, 893.2840, 1610.0000, -840.0000, -945.0000
852, 149.0840, -435.6620, 893.0400, 3010.0000, -420.0000, -525.0000
853, 149.2060, -435.4180, 893.1620, -105.0000, -210.0000, -910.0000
854, 149.2060, -434.5640, 893.5280, -3290.0000, -350.0000, -1435.0000
855, 149.0840, -434.3200, 893.6500, -2100.0000, -280.0000, -1785.0000
856, 149.0840, -434.6860, 893.5280, 175.0000, -350.0000, -1435.0000
857, 149.0840, -435.0520, 893.2840, 1050.0000, -910.0000, -875.0000
858, 149.0840, -435.2960, 893.1620, 1785.0000, -840.0000, -735.0000
859, 149.0840, -435.2960, 893.1620, 1330.0000, -700.0000, -875.0000
860, 149.0840, -435.1740, 893.1620, 595.0000, -735.0000, -1050.0000
861, 149.2060, -435.0520, 893.2840, 420.0000, -840.0000, -910.0000
862, 149.2060, -435.0520, 893.2840, 910.0000, -875.0000, -910.0000
863, 149.2060, -435.1740, 893.2840, 980.0000, -665.0000, -945.0000
864, 149.3280, -435.0520, 893.2840, 420.0000, -595.0000, -1050.0000
865, 149.4500, -434.9300, 893.2840, 280.0000, -560.0000, -1015.0000
866, 149.4500, -434.9300, 893.2840, 490.0000, -525.0000, -910.0000
867, 149.5720, -434.9300, 893.2840, 805.0000, -560.0000, -840.0000
868, 149.5720, -434.9300, 893.2840, 735.0000, -560.0000, -840.0000
869, 149.6940, -434.9300, 893.2840, 420.0000, -665.0000, -910.0000
870, 149.6940, -434.8080, 893.2840, 385.0000, -560.0000, -805.0000
871, 149.8160, -434.8080, 893.2840, 385.0000, -525.0000, -735.0000
872, 149.8160, -434.8080, 893.4060, 560.0000, -595.0000, -875.0000
873, 149.9380, -434.8080, 893.4060, 315.0000, -560.0000, -875.0000
874, 149.9380, -434.8080, 893.4060, 420.0000, -560.0000, -910.0000
875, 149.9380, -434.8080, 893.4060, 700.0000, -560.0000, -910.0000
876, 149.9380, -434.8080, 893.4060, 455.0000, -595.0000, -875.0000
877, 149.9380, -434.8080, 893.4060, 630.0000, -560.0000, -945.0000
878, 150.0600, -434.8080, 893.4060, 525.0000, -665.0000, -980.0000
879, 150.0600, -434.8080, 893.4060, 595.0000, -735.0000, -945.0000
880, 150.0600, -434.8080, 893.4060, 805.0000, -630.0000, -910.0000
881, 150.0600, -434.8080, 893.4060, 595.0000, -595.0000, -910.0000
882, 150.0600, -434.8080, 893.4060, 455.0000, -700.0000, -1015.0000
883, 150.0600, -434.6860, 893.4060, 525.0000, -630.0000, -980.0000
884, 150.1820, -434.6860, 893.4060, 315.0000, -525.0000, -875.0000
885, 150.3040, -434.6860, 893.4060, 350.0000, -560.0000, -875.0000
886, 150.3040, -434.8080, 893.4060, 560.0000, -525.0000, -840.0000
887, 150.3040, -434.8080, 893.4060, 630.0000, -455.0000, -630.0000
888, 150.3040, -434.8080, 893.4060, 805.0000, -560.0000, -665.0000
889, 150.3040, -434.9300, 893.4060, 1015.0000, -595.0000, -910.0000
890, 150.4260, -434.9300, 893.4060, 665.0000, -560.0000, -910.0000
891, 150.4260, -434.8080, 893.4060, 525.0000, -595.0000, -910.0000
892, 150.4260, -434.6860, 893.4060, 525.0000, -560.0000, -945.0000
893, 150.4260, -434.6860, 893.4060, 315.0000, -525.0000, -945.0000
894, 150.4260, -434.5640, 893.4060, 245.0000, -560.0000, -945.0000
895, 150.4260, -434.5640, 893.4060, 490.0000, -595.0000, -945.0000
896, 150.4260, -434.6860, 893.4060, 630.0000, -630.0000, -945.0000
897, 150.4260, -434.6860, 893.4060, 700.0000, -665.0000, -945.0000
898, 150.4260, -434.6860, 893.4060, 700.0000, -595.0000, -980.0000
899, 150.4260, -434.6860, 893.4060, 560.0000, -630.0000, -980.0000
900, 150.5480, -434.5640, 893.4060, 455.0000, -595.0000, -1015.0000
901, 150.5480, -434.5640, 893.4060, 385.0000, -560.0000, -945.0000
902, 150.5480, -434.5640, 893.4060, 490.0000, -595.0000, -945.0000
903, 150.5480, -434.6860, 893.4060, 630.0000, -490.0000, -875.0000
904, 150.6700, -434.6860, 893.4060, 525.0000, -560.0000, -840.0000
905, 150.6700, -434.6860, 893.4060, 700.0000, -665.0000, -910.0000
906, 150.6700, -434.5640, 893.4060, 630.0000, -560.0000, -840.0000
907, 150.6700, -434.5640, 893.4060, 525.0000, -595.0000, -875.0000
908, 150.6700, -434.5640, 893.4060, 630.0000, -490.0000, -875.0000
909, 150.6700, -434.5640, 893.4060, 665.0000, -595.0000, -875.0000
910, 150.6700, -434.5640, 893.4060, 910.0000, -560.0000, -875.0000
911, 150.6700, -434.5640, 893.4060, 665.0000, -595.0000, -945.0000
912, 150.6700, -434.4420, 893.4060, 280.0000, -595.0000, -945.0000
913, 150.7920, -434.4420, 893.4060, 280.0000, -455.0000, -875.0000
914, 150.7920, -434.4420, 893.4060, 385.0000, -560.0000, -945.0000
915, 150.7920, -434.4420, 893.5280, 315.0000, -560.0000, -945.0000
916, 150.7920, -434.4420, 893.5280, 280.0000, -560.0000, -910.0000
917, 150.7920, -434.4420, 893.5280, 630.0000, -560.0000, -910.0000
918, 150.7920, -434.4420, 893.4060, 630.0000, -630.0000, -910.0000
919, 150.7920, -434.4420, 893.4060, 665.0000, -595.0000, -875.0000
920, 150.7920, -434.5640, 893.4060, 700.0000, -490.0000, -945.0000
921, 150.7920, -434.4420, 893.4060, 315.0000, -525.0000, -875.0000
922, 150.9140, -434.4420, 893.4060, 525.0000, -525.0000, -945.0000
923, 150.9140, -434.4420, 893.4060, 595.0000, -490.0000, -910.0000
924, 150.9140, -434.4420, 893.4060, 420.0000, -560.0000, -875.0000
925, 150.9140, -434.4420, 893.5280, 595.0000, -525.0000, -910.0000
926, 150.9140, -434.5640, 893.5280, 560.0000, -455.0000, -910.0000
927, 150.7920, -434.5640, 893.5280, 315.0000, -665.0000, -910.0000
928, 150.7920, -434.5640, 893.5280, 700.0000, -665.0000, -945.0000
929, 150.7920, -434.5640, 893.5280, 595.0000, -490.0000, -875.0000
930, 150.7920, -434.5640, 893.5280, 350.0000, -525.0000, -875.0000
931, 150.7920, -434.5640, 893.5280, 770.0000, -595.0000, -875.0000
932, 150.6700, -434.6860, 893.4060, 910.0000, -595.0000, -910.0000
933, 150.7920, -434.5640, 893.4060, 735.0000, -560.0000, -875.0000
934, 150.6700, -434.5640, 893.5280, 595.0000, -630.0000, -945.0000
935, 150.6700, -434.5640, 893.5280, 455.0000, -525.0000, -945.0000
936, 150.6700, -434.4420, 893.5280, 210.0000, -490.0000, -875.0000
937, 150.6700, -434.4420, 893.5280, 315.0000, -595.0000, -945.0000
938, 150.6700, -434.4420, 893.6500, 315.0000, -525.0000, -910.0000
939, 150.6700, -434.4420, 893.5280, 280.0000, -525.0000, -910.0000
940, 150.6700, -434.4420, 893.5280, 560.0000, -525.0000, -910.0000
941, 150.6700, -434.5640, 893.5280, 560.0000, -560.0000, -875.0000
942, 150.6700, -434.5640, 893.5280, 595.0000, -560.0000, -875.0000
943, 150.7920, -434.6860, 893.5280, 735.0000, -560.0000, -910.0000
944, 150.6700, -434.6860, 893.4060, 490.0000, -560.0000, -910.0000
945, 150.6700, -434.5640, 893.4060, 455.0000, -525.0000, -910.0000
946, 150.6700, -434.5640, 893.4060, 490.0000, -490.0000, -945.0000
947, 150.6700, -434.5640, 893.4060, 350.0000, -525.0000, -910.0000
948, 150.6700, -434.5640, 893.4060, 490.0000, -455.0000, -840.0000
949, 150.6700, -434.6860, 893.2840, 630.0000, -455.0000, -875.0000
950, 150.6700, -434.6860, 893.2840, 525.0000, -420.0000, -840.0000
951, 150.5480, -434.6860, 893.4060, 455.0000, -665.0000, -910.0000
952, 150.5480, -434.8080, 893.4060, 700.0000, -595.0000, -910.0000
953, 150.5480, -434.8080, 893.4060, 420.0000, -490.0000, -840.0000
954, 150.5480, -434.6860, 893.4060, 525.0000, -525.0000, -875.0000
955, 150.5480, -434.8080, 893.4060, 665.0000, -490.0000, -910.0000
956, 150.5480, -434.8080, 893.4060, 560.0000, -595.0000, -875.0000
957, 150.5480, -434.8080, 893.4060, 700.0000, -490.0000, -875.0000
958, 150.5480, -434.8080, 893.4060, 525.0000, -595.0000, -945.0000
959, 150.5480, -434.8080, 893.4060, 350.0000, -525.0000, -945.0000
960, 150.5480, -434.8080, 893.4060, 385.0000, -525.0000, -910.0000
961, 150.5480, -434.8080, 893.4060, 420.0000, -595.0000, -910.0000
962, 150.5480, -434.8080, 893.4060, 420.0000, -525.0000, -910.0000
963, 150.5480, -434.8080, 893.4060, 455.0000, -525.0000, -945.0000
964, 150.4260, -434.9300, 893.4060, 490.0000, -560.0000, -910.0000
965, 150.5480, -434.9300, 893.2840, 700.0000, -595.0000, -945.0000
966, 150.5480, -434.9300, 893.2840, 595.0000, -560.0000, -875.0000
967, 150.5480, -434.9300, 893.2840, 455.0000, -595.0000, -910.0000
968, 150.5480, -434.9300, 893.2840, 595.0000, -525.0000, -910.0000
969, 150.4260, -434.9300, 893.2840, 490.0000, -490.0000, -910.0000
970, 150.5480, -434.9300, 893.2840, 420.0000, -525.0000, -910.0000
971, 150.4260, -434.9300, 893.2840, 455.0000, -525.0000, -910.0000
972, 150.4260, -434.9300, 893.2840, 420.0000, -490.0000, -875.0000
973, 150.4260, -434.9300, 893.2840, 525.0000, -490.0000, -875.0000
974, 150.4260, -434.9300, 893.2840, 455.0000, -280.0000, -840.0000
975, 150.4260, -434.9300, 893.1620, 175.0000, -175.0000, -770.0000
976, 150.3040, -434.9300, 893.1620, 140.0000, -245.0000, -875.0000
977, 150.3040, -435.0520, 893.1620, 420.0000, -315.0000, -840.0000
978, 150.3040, -435.0520, 893.1620, 315.0000, -420.0000, -875.0000
979, 150.1820, -435.0520, 893.1620, 455.0000, -455.0000, -875.0000
980, 150.1820, -435.1740, 893.1620, 595.0000, -630.0000, -875.0000
981, 150.0600, -435.1740, 893.1620, 875.0000, -595.0000, -910.0000
982, 150.0600, -435.2960, 893.1620, 490.0000, -735.0000, -980.0000
983, 149.9380, -435.2960, 893.1620, 560.0000, -700.0000, -980.0000
984, 149.9380, -435.2960, 893.1620, 1015.0000, -770.0000, -910.0000
985, 149.9380, -435.4180, 893.1620, 1295.0000, -840.0000, -1015.0000
986, 149.8160, -435.5400, 893.0400, 1085.0000, -630.0000, -980.0000
987, 149.8160, -435.4180, 893.0400, 630.0000, -560.0000, -1015.0000
988, 149.9380, -435.2960, 893.0400, 630.0000, -595.0000, -945.0000
989, 149.9380, -435.2960, 893.1620, 665.0000, -665.0000, -945.0000
990, 149.9380, -435.2960, 893.1620, 910.0000, -630.0000, -875.0000
991, 149.9380, -435.2960, 893.1620, 1050.0000, -630.0000, -910.0000
992, 149.9380, -435.1740, 893.1620, 805.0000, -630.0000, -910.0000
993, 149.9380, -435.0520, 893.1620, 700.0000, -630.0000, -875.0000
994, 149.9380, -435.0520, 893.2840, 840.0000, -630.0000, -910.0000
995, 149.9380, -434.9300, 893.2840, 700.0000, -630.0000, -945.0000
996, 149.9380, -434.8080, 893.4060, 560.0000, -630.0000, -945.0000
997, 149.9380, -434.8080, 893.4060, 560.0000, -560.0000, -910.0000
998, 149.9380, -434.6860, 893.4060, 525.0000, -490.0000, -875.0000
999, 150.0600, -434.5640, 893.5280, 350.0000, -560.0000, -875.0000
1000, 150.0600, -434.4420, 893.5280, 525.0000, -700.0000, -945.0000
1001, 150.0600, -434.4420, 893.5280, 595.0000, -595.0000, -875.0000
1002, 150.0600, -434.4420, 893.5280, 490.0000, -595.0000, -840.0000
1003, 150.0600, -434.3200, 893.5280, 805.0000, -560.0000, -840.0000
1004, 150.0600, -434.3200, 893.5280, 735.0000, -630.0000, -840.0000
1005, 150.0600, -434.3200, 893.5280, 1015.0000, -595.0000, -840.0000
1006, 150.1820, -434.3200, 893.5280, 910.0000, -595.0000, -840.0000
1007, 150.1820, -434.0760, 893.6500, 455.0000, -595.0000, -945.0000
1008, 150.1820, -433.9540, 893.6500, 315.0000, -490.0000, -875.0000
