Bvp Num, Bvp
224, 116338, 87
225, 118045, 87
226, 119418, 87
227, 120573, 87
228, 121661, 87
229, 122538, 87
230, 123489, 87
231, 124108, 87
232, 124515, 87
233, 124709, 87
234, 124793, 87
235, 124507, 87
236, 124372, 87
237, 124163, 87
238, 123582, 87
239, 123280, 87
240, 122971, 87
241, 122506, 87
242, 122303, 87
243, 121854, 87
244, 121415, 87
245, 121314, 87
246, 121105, 87
247, 120950, 87
248, 120739, 87
249, 120927, 87
250, 120972, 87
251, 121317, 87
252, 121565, 87
253, 121970, 87
254, 122626, 87
255, 123139, 87
256, 123643, 87
257, 124137, 87
258, 124436, 87
259, 124959, 87
260, 125102, 87
261, 125036, 87
262, 125174, 87
263, 124929, 87
264, 124508, 87
265, 124137, 87
266, 123904, 87
267, 123358, 87
268, 123066, 87
269, 122637, 87
270, 122485, 87
271, 122228, 87
272, 122147, 87
273, 122202, 87
274, 122217, 87
275, 122131, 87
276, 122415, 87
277, 122415, 87
278, 122525, 87
279, 122735, 87
280, 122822, 87
281, 122885, 87
282, 122923, 87
283, 123297, 87
284, 123118, 87
285, 123221, 87
286, 123374, 87
287, 123469, 87
288, 123605, 87
289, 123529, 87
290, 123883, 87
291, 124267, 87
292, 124438, 87
293, 124844, 87
294, 125151, 87
295, 125637, 87
296, 126020, 87
297, 126436, 87
298, 126519, 87
299, 126887, 87
300, 127347, 87
301, 127618, 87
302, 128112, 87
303, 128523, 87
304, 128540, 87
305, 128871, 87
306, 129118, 87
307, 129382, 87
308, 129755, 87
309, 130013, 87
310, 130114, 87
311, 130062, 87
312, 129944, 87
313, 129812, 87
314, 129598, 87
315, 129167, 87
316, 129015, 87
317, 128317, 87
318, 127991, 87
319, 127722, 87
320, 127393, 87
321, 127185, 87
322, 126980, 87
323, 126779, 87
324, 126256, 87
325, 126251, 84
326, 126249, 84
327, 126130, 84
328, 125897, 84
329, 126077, 84
330, 126043, 84
331, 125886, 84
332, 125997, 84
333, 125727, 84
334, 125794, 84
335, 125502, 84
336, 125143, 84
337, 124846, 84
338, 125014, 84
339, 125049, 84
340, 125050, 84
341, 124948, 84
342, 124937, 84
343, 124678, 84
344, 124523, 84
345, 124271, 84
346, 123910, 84
347, 123750, 84
348, 123616, 84
349, 123208, 84
350, 123053, 84
351, 122884, 84
352, 122536, 84
353, 122802, 84
354, 122844, 84
355, 122997, 84
356, 123173, 84
357, 123350, 84
358, 123420, 84
359, 123256, 84
360, 123477, 84
361, 123973, 84
362, 124868, 84
363, 125579, 84
364, 126301, 84
365, 127260, 84
366, 127903, 84
367, 128298, 84
368, 128914, 84
369, 129717, 84
370, 130478, 84
371, 131262, 84
372, 131768, 84
373, 132425, 84
374, 132797, 84
375, 133296, 84
376, 133905, 84
377, 134532, 84
378, 135052, 84
379, 135660, 84
380, 136213, 84
381, 136396, 84
382, 136874, 84
383, 137020, 84
384, 137223, 84
385, 137173, 84
386, 137036, 84
387, 136815, 84
388, 136610, 84
389, 136468, 84
390, 136182, 84
391, 135825, 84
392, 135479, 84
393, 135118, 84
394, 134845, 84
395, 134684, 84
396, 134414, 84
397, 134373, 84
398, 134135, 84
399, 134022, 84
400, 135039, 84
401, 135394, 84
402, 135595, 84
403, 135778, 84
404, 135855, 84
405, 135805, 84
406, 135656, 84
407, 135594, 84
408, 135484, 84
409, 135316, 84
410, 134970, 84
411, 135020, 84
412, 134738, 84
413, 134616, 84
414, 134401, 84
415, 134234, 84
416, 134019, 84
417, 133858, 84
418, 133698, 84
419, 133551, 84
420, 133475, 84
421, 133415, 84
422, 133442, 84
423, 133690, 84
424, 133491, 84
425, 134231, 84
426, 134262, 84
427, 134250, 84
428, 134295, 84
429, 134457, 84
430, 134524, 84
431, 134680, 84
432, 134785, 84
433, 134794, 84
434, 135037, 84
435, 135064, 84
436, 135227, 84
437, 135456, 84
438, 135440, 84
439, 135753, 84
440, 135859, 84
441, 135974, 84
442, 135999, 84
443, 136237, 84
444, 136213, 84
445, 136355, 84
446, 136690, 84
447, 136836, 84
448, 136857, 84
449, 136938, 84
450, 135666, 84
451, 135493, 84
452, 134759, 84
453, 134221, 84
454, 133905, 84
455, 133445, 84
456, 133029, 84
457, 132806, 84
458, 132412, 84
459, 132163, 84
460, 131908, 84
461, 131840, 84
462, 131914, 84
463, 131746, 84
464, 131834, 84
465, 131586, 84
466, 131539, 84
467, 131485, 84
468, 131437, 84
469, 131348, 84
470, 131357, 84
471, 131547, 84
472, 131501, 84
473, 131591, 84
474, 131605, 84
475, 132218, 88
476, 132403, 88
477, 132406, 88
478, 132570, 88
479, 132507, 88
480, 132656, 88
481, 132988, 88
482, 133062, 88
483, 133341, 88
484, 133531, 88
485, 133791, 88
486, 133973, 88
487, 134317, 88
488, 134668, 88
489, 134744, 88
490, 134971, 88
491, 135223, 88
492, 135296, 88
493, 135442, 88
494, 135692, 88
495, 135786, 88
496, 135822, 88
497, 135827, 88
498, 135970, 88
499, 135793, 88
500, 131930, 88
501, 131354, 88
502, 130908, 88
503, 130519, 88
504, 130206, 88
505, 130004, 88
506, 129551, 88
507, 129201, 88
508, 129180, 88
509, 128959, 88
510, 128870, 88
511, 128466, 88
512, 128472, 88
513, 128412, 88
514, 128231, 88
515, 128304, 88
516, 128358, 88
517, 128187, 88
518, 128241, 88
519, 128152, 88
520, 128112, 88
521, 127926, 88
522, 127808, 88
523, 127814, 88
524, 127845, 88
525, 127906, 88
526, 127892, 88
527, 128075, 88
528, 128238, 88
529, 128484, 88
530, 128534, 88
531, 128811, 88
532, 129009, 88
533, 129481, 88
534, 129734, 88
535, 129994, 88
536, 130367, 88
537, 130315, 88
538, 130601, 88
539, 130872, 88
540, 131138, 88
541, 131347, 88
542, 131493, 88
543, 131756, 88
544, 131972, 88
545, 132110, 88
546, 132294, 88
547, 132477, 88
548, 132182, 88
549, 131923, 88
550, 129251, 88
551, 129166, 88
552, 129049, 88
553, 129363, 88
554, 129296, 88
555, 129318, 88
556, 129422, 88
557, 129372, 88
558, 129386, 88
559, 129363, 88
560, 129368, 88
561, 129115, 88
562, 129080, 88
563, 129045, 88
564, 129069, 88
565, 129199, 88
566, 129195, 88
567, 129451, 88
568, 129439, 88
569, 129376, 88
570, 129503, 88
571, 129589, 88
572, 129642, 88
573, 129925, 88
574, 130212, 88
575, 132061, 88
576, 132069, 88
577, 132407, 88
578, 132617, 88
579, 132769, 88
580, 133228, 88
581, 133591, 88
582, 133908, 88
583, 134029, 88
584, 134396, 88
585, 134425, 88
586, 134699, 88
587, 134883, 88
588, 135333, 88
589, 135525, 88
590, 135908, 88
591, 135992, 88
592, 135952, 88
593, 135892, 88
594, 135526, 88
595, 135434, 88
596, 135028, 88
597, 134632, 88
598, 133965, 88
599, 133568, 88
600, 130091, 88
601, 129756, 88
602, 129544, 88
603, 129544, 88
604, 129595, 88
605, 129802, 88
606, 129869, 88
607, 129906, 88
608, 130115, 88
609, 130210, 88
610, 130472, 88
611, 130690, 88
612, 131081, 88
613, 131416, 88
614, 131802, 88
615, 132240, 88
616, 132803, 88
617, 133311, 88
618, 133956, 88
619, 134449, 88
620, 134835, 88
621, 135303, 88
622, 135842, 88
623, 136162, 88
624, 136288, 88
625, 138558, 88
626, 138777, 88
627, 138847, 88
628, 138996, 88
629, 139361, 88
630, 139459, 88
631, 139708, 88
632, 140011, 88
633, 140272, 88
634, 140772, 88
635, 141267, 88
636, 141762, 88
637, 142152, 88
638, 142596, 88
639, 143090, 88
640, 143635, 88
641, 143758, 88
642, 143898, 88
643, 143783, 88
644, 143944, 88
645, 143827, 88
646, 143515, 88
647, 143288, 88
648, 143049, 88
649, 142902, 88
650, 141871, 88
651, 141835, 88
652, 142062, 88
653, 142482, 88
654, 142820, 88
655, 143040, 88
656, 143249, 88
657, 143346, 88
658, 143306, 88
659, 143437, 88
660, 143490, 88
661, 143530, 88
662, 143370, 88
663, 143178, 88
664, 142975, 88
665, 142924, 88
666, 142864, 88
667, 142786, 88
668, 142800, 88
669, 142900, 88
670, 143139, 88
671, 143237, 88
672, 143401, 88
673, 143635, 88
674, 143892, 88
675, 144832, 88
676, 144453, 88
677, 144090, 88
678, 143805, 88
679, 143917, 88
680, 143584, 88
681, 143410, 88
682, 143356, 88
683, 143337, 88
684, 143361, 88
685, 143212, 88
686, 143343, 88
687, 143116, 88
688, 143291, 88
689, 143122, 88
690, 143202, 88
691, 143429, 88
692, 143810, 88
693, 144006, 88
694, 144025, 88
695, 143907, 88
696, 143612, 88
697, 143362, 88
698, 143198, 88
699, 143006, 88
700, 144866, 81
701, 144996, 81
702, 145343, 81
703, 145485, 81
704, 145750, 81
705, 146144, 81
706, 146025, 81
707, 146038, 81
708, 146108, 81
709, 145965, 81
710, 145899, 81
711, 145957, 81
712, 145880, 81
713, 146183, 81
714, 146426, 81
715, 146310, 81
716, 146161, 81
717, 146237, 81
718, 146415, 81
719, 146427, 81
720, 146331, 81
721, 146508, 81
722, 146496, 81
723, 146366, 81
724, 146428, 81
725, 148769, 81
726, 148959, 81
727, 149058, 81
728, 149365, 81
729, 149728, 81
730, 150050, 81
731, 150289, 81
732, 150472, 81
733, 150890, 81
734, 151031, 81
735, 151481, 81
736, 151843, 81
737, 151835, 81
738, 152358, 81
739, 152913, 81
740, 153108, 81
741, 153286, 81
742, 153538, 81
743, 153698, 81
744, 154167, 81
745, 154007, 81
746, 153876, 81
747, 154168, 81
748, 153773, 81
749, 153524, 81
750, 151029, 81
751, 151029, 81
752, 150835, 81
753, 150840, 81
754, 150904, 81
755, 150984, 81
756, 151228, 81
757, 151249, 81
758, 151174, 81
759, 151647, 81
760, 151486, 81
761, 151625, 81
762, 151725, 81
763, 151994, 81
764, 152065, 81
765, 152103, 81
766, 152564, 81
767, 152533, 81
768, 152772, 81
769, 152774, 81
770, 152982, 81
771, 153334, 81
772, 153314, 81
773, 153311, 81
774, 153376, 81
775, 153352, 81
776, 153724, 81
777, 153525, 81
778, 153885, 81
779, 153953, 81
780, 153976, 81
781, 154006, 81
782, 154134, 81
783, 154520, 81
784, 154523, 81
785, 154755, 81
786, 155022, 81
787, 155186, 81
788, 155305, 81
789, 155593, 81
790, 155862, 81
791, 155938, 81
792, 156155, 81
793, 156335, 81
794, 156590, 81
795, 156963, 81
796, 157089, 81
797, 157262, 81
798, 157432, 81
799, 157661, 81
800, 159266, 81
801, 159626, 81
802, 159792, 81
803, 160055, 81
804, 160284, 81
805, 160680, 81
806, 160673, 81
807, 160683, 81
808, 160499, 81
809, 160485, 81
810, 160571, 81
811, 160224, 81
812, 159641, 81
813, 159598, 81
814, 159154, 81
815, 158586, 81
816, 158240, 81
817, 157800, 81
818, 157357, 81
819, 157180, 81
820, 156885, 81
821, 156872, 81
822, 156716, 81
823, 156348, 81
824, 156139, 81
825, 156326, 81
826, 156123, 81
827, 156080, 81
828, 156081, 81
829, 156143, 81
830, 156275, 81
831, 156316, 81
832, 156389, 81
833, 156204, 81
834, 156391, 81
835, 156185, 81
836, 156270, 81
837, 156351, 81
838, 156336, 81
839, 156111, 81
840, 155958, 81
841, 155833, 81
842, 155815, 81
843, 156001, 81
844, 156193, 81
845, 155898, 81
846, 155973, 81
847, 156104, 81
848, 155640, 81
849, 155719, 81
850, 155781, 81
851, 155827, 81
852, 155807, 81
853, 155770, 81
854, 155893, 81
855, 155897, 81
856, 156125, 81
857, 156183, 81
858, 156237, 81
859, 156412, 81
860, 156487, 81
861, 156538, 81
862, 156776, 81
863, 156781, 81
864, 157009, 81
865, 157293, 81
866, 157366, 81
867, 157287, 81
868, 157606, 81
869, 157723, 81
870, 158184, 81
871, 158366, 81
872, 158313, 81
873, 158523, 81
874, 158746, 81
875, 160375, 81
876, 160489, 81
877, 160749, 81
878, 160479, 81
879, 160363, 81
880, 160146, 81
881, 159917, 81
882, 159487, 81
883, 159109, 81
884, 158522, 81
885, 157912, 81
886, 157475, 81
887, 157166, 81
888, 156613, 81
889, 156096, 81
890, 155807, 81
891, 155528, 81
892, 155233, 81
893, 155215, 81
894, 155054, 81
895, 155180, 81
896, 155073, 81
897, 154993, 81
898, 155162, 81
899, 155124, 81
900, 155113, 81
901, 155284, 81
902, 155338, 81
903, 155646, 81
904, 155765, 81
905, 155889, 81
906, 155856, 81
907, 155960, 81
908, 156024, 81
909, 156003, 81
910, 155934, 81
911, 155986, 81
912, 156174, 81
913, 155944, 81
914, 156056, 81
915, 155987, 81
916, 156180, 81
917, 156095, 81
918, 155842, 81
919, 155908, 81
920, 155911, 81
921, 155697, 81
922, 155809, 81
923, 155791, 81
924, 155934, 81
925, 156140, 81
926, 156222, 81
927, 156456, 81
928, 156589, 81
929, 156811, 81
930, 156908, 81
931, 156939, 81
932, 157341, 81
933, 157368, 81
934, 157426, 81
935, 157463, 81
936, 157719, 81
937, 158001, 81
938, 158128, 81
939, 158120, 81
940, 158297, 81
941, 158592, 81
942, 158617, 81
943, 158940, 81
944, 158928, 81
945, 159207, 81
946, 159338, 81
947, 159821, 81
948, 159713, 81
949, 159965, 81
950, 160229, 81
951, 160533, 81
952, 160610, 81
953, 160754, 81
954, 161104, 81
955, 161242, 81
956, 161079, 81
957, 160945, 81
958, 160789, 81
959, 160534, 81
960, 160229, 81
961, 159877, 81
962, 159306, 81
963, 158854, 81
964, 158352, 81
965, 157930, 81
966, 157688, 81
967, 157311, 81
968, 156956, 81
969, 157018, 81
970, 156851, 81
971, 156844, 81
972, 156715, 81
973, 156699, 81
974, 156858, 81
975, 157080, 77
976, 157176, 77
977, 157290, 77
978, 157313, 77
979, 157350, 77
980, 157498, 77
981, 157539, 77
982, 157595, 77
983, 157784, 77
984, 157493, 77
985, 157543, 77
986, 157582, 77
987, 157356, 77
988, 157196, 77
989, 157144, 77
990, 157158, 77
991, 157319, 77
992, 157192, 77
993, 157200, 77
994, 157115, 77
995, 157236, 77
996, 157403, 77
997, 157358, 77
998, 157313, 77
999, 157512, 77
1000, 157642, 77
1001, 157632, 77
1002, 157804, 77
1003, 157828, 77
1004, 157965, 77
1005, 158162, 77
1006, 158263, 77
1007, 158253, 77
1008, 158184, 77
1009, 158372, 77
1010, 158564, 77
1011, 158690, 77
1012, 158663, 77
1013, 158776, 77
1014, 158871, 77
1015, 159138, 77
1016, 159231, 77
1017, 159384, 77
1018, 159323, 77
1019, 159515, 77
1020, 159771, 77
1021, 159788, 77
1022, 160125, 77
1023, 160179, 77
1024, 160210, 77
1025, 160616, 77
1026, 160900, 77
1027, 161050, 77
1028, 160854, 77
1029, 160763, 77
1030, 160582, 77
1031, 160245, 77
1032, 159843, 77
1033, 159370, 77
1034, 159083, 77
1035, 158633, 77
1036, 158100, 77
1037, 157780, 77
1038, 157664, 77
1039, 157288, 77
1040, 156848, 77
1041, 156403, 77
1042, 156278, 77
1043, 155915, 77
1044, 155896, 77
1045, 155711, 77
1046, 155669, 77
1047, 155328, 77
1048, 155213, 77
1049, 155116, 77
1050, 154978, 77
1051, 155041, 77
1052, 154992, 77
1053, 155086, 77
1054, 155266, 77
1055, 155220, 77
1056, 155093, 77
1057, 155085, 77
1058, 155041, 77
1059, 155008, 77
1060, 154850, 77
1061, 154936, 77
1062, 154816, 77
1063, 154647, 77
1064, 154531, 77
1065, 154607, 77
1066, 154345, 77
1067, 154287, 77
1068, 154383, 77
1069, 154449, 77
1070, 154300, 77
1071, 154504, 77
1072, 154347, 77
1073, 154403, 77
1074, 154660, 77
1075, 154672, 77
1076, 154653, 77
1077, 155026, 77
1078, 155051, 77
1079, 154931, 77
1080, 155147, 77
1081, 155118, 77
1082, 155136, 77
1083, 155395, 77
1084, 155269, 77
1085, 155871, 77
1086, 155927, 77
1087, 155794, 77
1088, 155828, 77
1089, 155859, 77
1090, 156117, 77
1091, 155987, 77
1092, 155979, 77
1093, 156071, 77
1094, 156170, 77
1095, 156369, 77
1096, 156324, 77
1097, 156262, 77
1098, 156200, 77
1099, 156343, 77
1100, 156393, 77
1101, 156569, 77
1102, 156609, 77
1103, 156553, 77
1104, 156446, 77
1105, 156409, 77
1106, 156100, 77
1107, 155790, 77
1108, 155424, 77
1109, 154865, 77
1110, 154444, 77
1111, 154123, 77
1112, 153522, 77
1113, 153079, 77
1114, 152768, 77
1115, 152334, 77
1116, 152023, 77
1117, 151650, 77
1118, 151566, 77
1119, 151138, 77
1120, 150860, 77
1121, 150631, 77
1122, 150343, 77
1123, 150209, 77
1124, 149994, 77
1125, 149854, 77
1126, 149740, 77
1127, 149575, 77
1128, 149641, 77
1129, 149464, 77
1130, 149309, 77
1131, 149165, 77
1132, 149087, 77
1133, 149263, 77
1134, 148985, 77
1135, 148835, 77
1136, 148723, 77
1137, 148590, 77
1138, 148502, 77
1139, 148428, 77
1140, 148198, 77
1141, 148137, 77
1142, 147969, 77
1143, 147840, 77
1144, 147774, 77
1145, 147599, 77
1146, 147501, 77
1147, 147513, 77
1148, 147509, 77
1149, 147438, 77
1150, 147599, 77
1151, 147703, 77
1152, 147788, 77
1153, 147828, 77
1154, 147873, 77
1155, 148021, 77
1156, 147834, 77
1157, 147770, 77
1158, 147893, 77
1159, 147842, 77
1160, 148005, 77
1161, 147816, 77
1162, 147996, 77
1163, 147734, 77
1164, 147718, 77
1165, 147727, 77
1166, 147465, 77
1167, 147563, 77
1168, 147504, 77
1169, 147483, 77
1170, 147695, 77
1171, 147728, 77
1172, 147636, 77
1173, 147763, 77
1174, 147704, 77
1175, 147739, 77
1176, 148012, 77
1177, 147936, 77
1178, 148126, 77
1179, 148228, 77
1180, 148197, 77
1181, 148359, 77
1182, 148376, 77
1183, 148213, 77
1184, 148023, 77
1185, 147761, 77
1186, 147226, 77
1187, 146870, 77
1188, 146525, 77
1189, 146073, 77
1190, 145525, 77
1191, 145048, 77
1192, 144662, 77
1193, 144127, 77
1194, 143780, 77
1195, 143384, 77
1196, 143150, 77
1197, 142939, 77
1198, 142682, 77
1199, 142313, 77
1200, 142159, 76
1201, 142171, 76
1202, 142195, 76
1203, 142043, 76
1204, 141976, 76
1205, 142148, 76
1206, 142178, 76
1207, 142258, 76
1208, 142202, 76
1209, 142340, 76
1210, 142460, 76
1211, 142585, 76
1212, 142577, 76
1213, 142508, 76
1214, 142500, 76
1215, 142434, 76
1216, 142381, 76
1217, 142547, 76
1218, 142453, 76
1219, 142358, 76
1220, 142337, 76
1221, 142368, 76
1222, 142384, 76
1223, 142487, 76
1224, 142544, 76
1225, 142525, 76
1226, 142718, 76
1227, 142947, 76
1228, 142826, 76
1229, 142940, 76
1230, 142944, 76
1231, 142994, 76
1232, 143107, 76
1233, 143273, 76
1234, 143403, 76
1235, 143490, 76
1236, 143599, 76
1237, 143674, 76
1238, 143676, 76
1239, 143628, 76
1240, 143985, 76
1241, 144154, 76
1242, 144277, 76
1243, 144460, 76
1244, 144478, 76
1245, 144705, 76
1246, 144762, 76
1247, 144901, 76
1248, 144917, 76
1249, 145060, 76
1250, 145142, 76
1251, 145329, 76
1252, 145286, 76
1253, 145445, 76
1254, 145436, 76
1255, 145653, 76
1256, 145749, 76
1257, 145872, 76
1258, 145936, 76
1259, 146044, 76
1260, 146260, 76
1261, 146206, 76
1262, 146319, 76
1263, 146277, 76
1264, 146216, 76
1265, 146016, 76
1266, 145692, 76
1267, 145261, 76
1268, 144921, 76
1269, 144505, 76
1270, 144049, 76
1271, 143385, 76
1272, 142830, 76
1273, 142347, 76
1274, 141811, 76
1275, 141425, 76
1276, 141005, 76
1277, 140668, 76
1278, 140497, 76
1279, 140203, 76
1280, 139961, 76
1281, 139775, 76
1282, 139444, 76
1283, 139454, 76
1284, 139179, 76
1285, 139403, 76
1286, 139249, 76
1287, 139319, 76
1288, 139247, 76
1289, 138999, 76
1290, 138960, 76
1291, 139072, 76
1292, 138806, 76
1293, 139063, 76
1294, 138796, 76
1295, 138532, 76
1296, 138516, 76
1297, 138319, 76
1298, 138079, 76
1299, 137946, 76
1300, 137825, 76
1301, 137704, 76
1302, 137711, 76
1303, 137680, 76
1304, 137345, 76
1305, 137216, 76
1306, 137325, 76
1307, 137317, 76
1308, 137224, 76
1309, 137269, 76
1310, 137390, 76
1311, 137116, 76
1312, 137253, 76
1313, 137310, 76
1314, 137282, 76
1315, 137565, 76
1316, 137435, 76
1317, 137522, 76
1318, 137588, 76
1319, 137599, 76
1320, 137538, 76
1321, 137697, 76
1322, 137836, 76
1323, 137883, 76
1324, 137913, 76
1325, 138064, 76
1326, 138121, 76
1327, 138135, 76
1328, 138179, 76
1329, 138245, 76
1330, 138365, 76
1331, 138326, 76
1332, 138333, 76
1333, 138376, 76
1334, 138439, 76
1335, 138464, 76
1336, 138605, 76
1337, 138604, 76
1338, 138674, 76
1339, 138771, 76
1340, 138857, 76
1341, 138853, 76
1342, 139065, 76
1343, 139012, 76
1344, 138949, 76
1345, 138907, 76
1346, 138844, 76
1347, 138548, 76
1348, 138262, 76
1349, 137808, 76
1350, 137304, 76
1351, 136728, 76
1352, 136584, 76
1353, 135806, 76
1354, 135243, 76
1355, 134740, 76
1356, 134321, 76
1357, 134168, 76
1358, 133743, 76
1359, 133418, 76
1360, 133190, 76
1361, 132823, 76
1362, 132590, 76
1363, 132336, 76
1364, 132352, 76
1365, 132208, 76
1366, 132234, 76
1367, 132338, 76
1368, 132137, 76
1369, 131984, 76
1370, 132231, 76
1371, 131986, 76
1372, 131974, 76
1373, 132167, 76
1374, 132211, 76
1375, 132291, 76
1376, 131894, 76
1377, 131937, 76
1378, 131822, 76
1379, 131642, 76
1380, 131375, 76
1381, 131523, 76
1382, 131480, 76
1383, 131323, 76
1384, 131145, 76
1385, 131160, 76
1386, 131131, 76
1387, 131047, 76
1388, 130834, 76
1389, 130872, 76
1390, 130911, 76
1391, 131001, 76
1392, 131168, 76
1393, 131018, 76
1394, 131185, 76
1395, 131208, 76
1396, 131181, 76
1397, 131345, 76
1398, 131422, 76
1399, 131646, 76
1400, 132042, 76
1401, 131972, 76
1402, 131972, 76
1403, 131953, 76
1404, 132174, 76
1405, 132277, 76
1406, 132273, 76
1407, 132172, 76
1408, 132644, 76
1409, 132654, 76
1410, 132672, 76
1411, 132694, 76
1412, 132976, 76
1413, 132912, 76
1414, 133135, 76
1415, 133354, 76
1416, 133261, 76
1417, 133479, 76
1418, 133437, 76
1419, 133647, 76
1420, 133755, 76
1421, 133985, 76
1422, 134067, 76
1423, 134416, 76
1424, 134245, 76
1425, 134597, 76
1426, 134591, 76
1427, 134756, 76
1428, 134688, 76
1429, 134542, 76
1430, 134423, 76
1431, 134047, 76
1432, 133467, 76
1433, 132937, 76
1434, 132503, 76
1435, 131715, 76
1436, 131281, 76
1437, 130515, 76
1438, 130016, 76
1439, 129581, 76
1440, 129138, 76
1441, 128761, 76
1442, 128248, 76
1443, 127970, 76
1444, 127787, 76
1445, 127624, 76
1446, 127412, 76
1447, 127233, 76
1448, 126959, 76
1449, 126764, 76
1450, 126966, 75
1451, 126803, 75
1452, 126709, 75
1453, 126777, 75
1454, 126548, 75
1455, 126570, 75
1456, 126614, 75
1457, 126615, 75
1458, 126412, 75
1459, 126410, 75
1460, 126110, 75
1461, 125885, 75
1462, 125831, 75
1463, 125349, 75
1464, 125112, 75
1465, 125173, 75
1466, 124950, 75
1467, 124897, 75
1468, 124719, 75
1469, 124453, 75
1470, 124262, 75
1471, 124237, 75
1472, 124288, 75
1473, 124154, 75
1474, 124352, 75
1475, 124269, 75
1476, 124127, 75
1477, 124267, 75
1478, 124213, 75
1479, 124438, 75
1480, 124382, 75
1481, 124593, 75
1482, 124618, 75
1483, 124756, 75
1484, 124504, 75
1485, 124762, 75
1486, 124741, 75
1487, 124864, 75
1488, 124714, 75
1489, 124680, 75
1490, 125007, 75
1491, 125093, 75
