Temp Num, Object(℃), Ambient(℃)
456, 34.315, 33.935
457, 34.335, 33.935
458, 34.345, 33.935
459, 34.325, 33.935
460, 34.325, 33.935
461, 34.335, 33.942
462, 34.328, 33.949
463, 34.328, 33.949
464, 34.348, 33.949
465, 34.348, 33.957
466, 34.381, 33.964
467, 34.361, 33.964
468, 34.342, 33.964
469, 34.355, 33.971
470, 34.355, 33.978
471, 34.355, 33.978
472, 34.365, 33.978
473, 34.394, 33.978
474, 34.374, 33.978
475, 34.384, 33.978
476, 34.384, 33.978
477, 34.368, 33.985
478, 34.398, 33.993
479, 34.388, 33.993
480, 34.368, 33.993
481, 34.378, 33.993
482, 34.378, 33.993
483, 34.391, 34.000
484, 34.391, 34.000
485, 34.371, 34.000
486, 34.391, 34.007
487, 34.414, 34.014
488, 34.414, 34.014
489, 34.421, 34.007
490, 34.444, 34.014
491, 34.424, 34.022
492, 34.395, 34.022
493, 34.418, 34.029
494, 34.408, 34.029
495, 34.368, 34.029
496, 34.368, 34.029
497, 34.398, 34.036
498, 34.437, 34.036
499, 34.477, 34.036
500, 34.451, 34.043
501, 34.411, 34.043
502, 34.431, 34.043
503, 34.464, 34.050
504, 34.474, 34.050
505, 34.434, 34.050
506, 34.424, 34.058
507, 34.444, 34.058
508, 34.444, 34.058
509, 34.444, 34.058
510, 34.464, 34.058
511, 34.467, 34.065
512, 34.448, 34.065
513, 34.457, 34.065
514, 34.477, 34.072
515, 34.487, 34.072
516, 34.500, 34.079
517, 34.490, 34.087
518, 34.471, 34.087
519, 34.494, 34.094
520, 34.494, 34.101
521, 34.464, 34.101
522, 34.445, 34.101
523, 34.464, 34.101
524, 34.484, 34.101
525, 34.474, 34.101
526, 34.474, 34.101
527, 34.497, 34.108
528, 34.497, 34.108
529, 34.487, 34.108
530, 34.507, 34.108
531, 34.507, 34.108
532, 34.507, 34.108
533, 34.507, 34.115
534, 34.501, 34.123
535, 34.501, 34.123
536, 34.520, 34.123
537, 34.550, 34.123
538, 34.530, 34.123
539, 34.494, 34.130
540, 34.494, 34.130
541, 34.514, 34.130
542, 34.504, 34.130
543, 34.514, 34.130
544, 34.524, 34.137
545, 34.537, 34.144
546, 34.537, 34.144
547, 34.537, 34.144
548, 34.547, 34.144
549, 34.524, 34.137
550, 34.527, 34.145
551, 34.550, 34.159
552, 34.527, 34.152
553, 34.498, 34.152
554, 34.521, 34.166
555, 34.540, 34.166
556, 34.560, 34.159
557, 34.560, 34.159
558, 34.550, 34.159
559, 34.531, 34.159
560, 34.531, 34.166
561, 34.573, 34.173
562, 34.563, 34.173
563, 34.563, 34.173
564, 34.583, 34.173
565, 34.563, 34.180
566, 34.577, 34.188
567, 34.587, 34.188
568, 34.577, 34.188
569, 34.557, 34.188
570, 34.537, 34.188
571, 34.577, 34.195
572, 34.577, 34.195
573, 34.567, 34.195
574, 34.610, 34.202
575, 34.570, 34.202
576, 34.570, 34.202
577, 34.600, 34.202
578, 34.570, 34.202
579, 34.570, 34.209
580, 34.584, 34.217
581, 34.603, 34.217
582, 34.593, 34.217
583, 34.607, 34.224
584, 34.646, 34.224
585, 34.633, 34.217
586, 34.623, 34.217
587, 34.626, 34.224
588, 34.607, 34.224
589, 34.587, 34.224
590, 34.577, 34.231
591, 34.567, 34.231
592, 34.567, 34.231
593, 34.620, 34.238
594, 34.649, 34.238
595, 34.649, 34.238
596, 34.649, 34.238
597, 34.630, 34.238
598, 34.620, 34.246
599, 34.643, 34.253
600, 34.590, 34.245
601, 34.590, 34.245
602, 34.610, 34.245
603, 34.610, 34.245
604, 34.640, 34.245
605, 34.649, 34.245
606, 34.630, 34.245
607, 34.630, 34.245
608, 34.630, 34.245
609, 34.620, 34.245
610, 34.620, 34.245
611, 34.653, 34.253
612, 34.653, 34.260
613, 34.643, 34.253
614, 34.653, 34.253
615, 34.663, 34.253
616, 34.663, 34.253
617, 34.643, 34.260
618, 34.646, 34.267
619, 34.656, 34.274
620, 34.666, 34.274
621, 34.646, 34.274
622, 34.637, 34.274
623, 34.637, 34.274
624, 34.660, 34.282
625, 34.670, 34.282
626, 34.670, 34.289
627, 34.693, 34.296
628, 34.693, 34.296
629, 34.693, 34.296
630, 34.696, 34.303
631, 34.706, 34.311
632, 34.716, 34.311
633, 34.716, 34.311
634, 34.696, 34.311
635, 34.696, 34.311
636, 34.696, 34.303
637, 34.683, 34.296
638, 34.683, 34.296
639, 34.676, 34.303
640, 34.696, 34.311
641, 34.716, 34.311
642, 34.719, 34.318
643, 34.729, 34.325
644, 34.709, 34.325
645, 34.690, 34.325
646, 34.680, 34.325
647, 34.693, 34.332
648, 34.690, 34.318
649, 34.686, 34.311
650, 34.706, 34.303
651, 34.696, 34.303
652, 34.699, 34.318
653, 34.709, 34.318
654, 34.699, 34.325
655, 34.713, 34.332
656, 34.709, 34.325
657, 34.719, 34.325
658, 34.719, 34.325
659, 34.723, 34.332
660, 34.742, 34.332
661, 34.739, 34.325
662, 34.719, 34.325
663, 34.709, 34.325
664, 34.719, 34.325
665, 34.699, 34.325
666, 34.703, 34.332
667, 34.742, 34.332
668, 34.752, 34.332
669, 34.752, 34.339
670, 34.742, 34.339
671, 34.726, 34.347
672, 34.706, 34.354
673, 34.697, 34.347
674, 34.706, 34.347
675, 34.716, 34.354
676, 34.716, 34.354
677, 34.716, 34.354
678, 34.736, 34.354
679, 34.765, 34.354
680, 34.716, 34.354
681, 34.697, 34.354
682, 34.746, 34.354
683, 34.755, 34.354
684, 34.739, 34.361
685, 34.729, 34.368
686, 34.739, 34.368
687, 34.739, 34.368
688, 34.739, 34.368
689, 34.749, 34.368
690, 34.749, 34.368
691, 34.739, 34.368
692, 34.739, 34.368
693, 34.772, 34.376
694, 34.772, 34.376
695, 34.759, 34.368
696, 34.769, 34.368
697, 34.778, 34.368
698, 34.749, 34.368
699, 34.749, 34.368
700, 34.778, 34.368
701, 34.749, 34.368
702, 34.752, 34.376
703, 34.785, 34.383
704, 34.776, 34.383
705, 34.746, 34.383
706, 34.746, 34.383
707, 34.756, 34.383
708, 34.756, 34.383
709, 34.776, 34.390
710, 34.776, 34.390
711, 34.795, 34.390
712, 34.789, 34.397
713, 34.779, 34.404
714, 34.769, 34.404
715, 34.779, 34.397
716, 34.789, 34.397
717, 34.769, 34.397
718, 34.789, 34.397
719, 34.799, 34.397
720, 34.779, 34.397
721, 34.779, 34.404
722, 34.779, 34.404
723, 34.759, 34.404
724, 34.769, 34.404
725, 34.799, 34.404
726, 34.818, 34.404
727, 34.799, 34.404
728, 34.769, 34.404
729, 34.812, 34.412
730, 34.822, 34.419
731, 34.822, 34.412
732, 34.812, 34.412
733, 34.792, 34.412
734, 34.802, 34.412
735, 34.782, 34.419
736, 34.782, 34.419
737, 34.792, 34.419
738, 34.802, 34.419
739, 34.802, 34.419
740, 34.782, 34.419
741, 34.773, 34.419
742, 34.802, 34.419
743, 34.831, 34.419
744, 34.822, 34.419
745, 34.812, 34.419
746, 34.812, 34.419
747, 34.812, 34.419
748, 34.812, 34.419
749, 34.822, 34.419
750, 34.802, 34.419
751, 34.815, 34.426
752, 34.815, 34.426
753, 34.806, 34.426
754, 34.845, 34.426
755, 34.845, 34.426
756, 34.835, 34.426
757, 34.835, 34.426
758, 34.825, 34.426
759, 34.796, 34.433
760, 34.796, 34.433
761, 34.806, 34.433
762, 34.848, 34.441
763, 34.829, 34.441
764, 34.819, 34.441
765, 34.829, 34.441
766, 34.829, 34.441
767, 34.829, 34.448
768, 34.822, 34.455
769, 34.822, 34.455
770, 34.829, 34.448
771, 34.848, 34.448
772, 34.829, 34.448
773, 34.829, 34.448
774, 34.848, 34.448
775, 34.829, 34.448
776, 34.842, 34.455
777, 34.852, 34.455
778, 34.852, 34.455
779, 34.852, 34.455
780, 34.861, 34.455
781, 34.842, 34.462
782, 34.832, 34.462
783, 34.842, 34.462
784, 34.842, 34.462
785, 34.842, 34.462
786, 34.832, 34.462
787, 34.842, 34.462
788, 34.855, 34.469
789, 34.845, 34.469
790, 34.855, 34.469
791, 34.878, 34.477
792, 34.868, 34.477
793, 34.859, 34.477
794, 34.849, 34.477
795, 34.859, 34.477
796, 34.878, 34.477
797, 34.878, 34.477
798, 34.859, 34.484
799, 34.859, 34.484
800, 34.868, 34.484
801, 34.872, 34.491
802, 34.872, 34.491
803, 34.901, 34.491
804, 34.911, 34.491
805, 34.901, 34.491
806, 34.891, 34.491
807, 34.872, 34.498
808, 34.872, 34.498
809, 34.891, 34.498
810, 34.905, 34.506
811, 34.914, 34.506
812, 34.914, 34.506
813, 34.885, 34.506
814, 34.856, 34.506
815, 34.875, 34.506
816, 34.895, 34.506
817, 34.895, 34.506
818, 34.905, 34.506
819, 34.914, 34.513
820, 34.934, 34.513
821, 34.905, 34.513
822, 34.895, 34.513
823, 34.905, 34.513
824, 34.905, 34.513
825, 34.905, 34.513
826, 34.908, 34.520
827, 34.898, 34.520
828, 34.908, 34.520
829, 34.928, 34.520
830, 34.928, 34.520
831, 34.918, 34.520
832, 34.908, 34.520
833, 34.898, 34.527
834, 34.908, 34.527
835, 34.908, 34.527
836, 34.898, 34.527
837, 34.889, 34.527
838, 34.908, 34.527
839, 34.898, 34.527
840, 34.898, 34.527
841, 34.928, 34.527
842, 34.898, 34.527
843, 34.879, 34.527
844, 34.908, 34.527
845, 34.918, 34.527
846, 34.912, 34.534
847, 34.902, 34.542
848, 34.912, 34.534
849, 34.908, 34.527
850, 34.928, 34.527
851, 34.937, 34.527
852, 34.928, 34.527
853, 34.908, 34.527
854, 34.889, 34.527
855, 34.898, 34.527
856, 34.918, 34.527
857, 34.898, 34.527
858, 34.898, 34.527
859, 34.908, 34.527
860, 34.918, 34.527
861, 34.961, 34.534
862, 34.970, 34.534
863, 34.928, 34.527
864, 34.908, 34.527
865, 34.898, 34.527
866, 34.898, 34.527
867, 34.908, 34.527
868, 34.958, 34.556
869, 34.958, 34.564
870, 34.935, 34.549
871, 34.925, 34.549
872, 34.944, 34.549
873, 34.935, 34.549
874, 34.915, 34.549
875, 34.935, 34.549
876, 34.944, 34.549
877, 34.954, 34.549
878, 34.964, 34.549
879, 34.935, 34.549
880, 34.925, 34.549
881, 34.935, 34.549
882, 34.932, 34.578
883, 34.942, 34.578
884, 34.925, 34.549
885, 34.925, 34.549
886, 34.915, 34.549
887, 34.938, 34.556
888, 34.964, 34.549
889, 34.951, 34.542
890, 34.921, 34.542
891, 34.912, 34.542
892, 34.944, 34.549
893, 34.958, 34.556
894, 34.967, 34.556
895, 34.958, 34.556
896, 34.948, 34.556
897, 34.967, 34.556
898, 34.967, 34.556
899, 34.958, 34.556
900, 34.958, 34.556
901, 34.948, 34.563
902, 34.948, 34.563
903, 34.967, 34.563
904, 34.977, 34.563
905, 34.967, 34.563
906, 34.948, 34.563
907, 34.948, 34.563
908, 34.971, 34.571
909, 34.951, 34.571
910, 34.951, 34.571
911, 34.951, 34.578
912, 34.942, 34.578
913, 34.951, 34.571
914, 34.971, 34.571
915, 34.971, 34.578
916, 34.951, 34.578
917, 34.965, 34.585
918, 34.994, 34.585
919, 35.004, 34.585
920, 34.974, 34.592
921, 34.974, 34.592
922, 34.984, 34.592
923, 35.004, 34.592
924, 34.994, 34.585
925, 34.961, 34.578
926, 34.971, 34.578
927, 34.965, 34.585
928, 34.955, 34.585
929, 34.965, 34.585
930, 34.994, 34.585
931, 35.023, 34.585
932, 35.033, 34.592
933, 35.014, 34.592
934, 34.994, 34.592
935, 35.004, 34.592
936, 35.004, 34.592
937, 34.974, 34.592
938, 34.965, 34.592
939, 34.988, 34.599
940, 35.007, 34.599
941, 35.027, 34.599
942, 35.027, 34.599
943, 34.997, 34.599
944, 34.988, 34.599
945, 34.978, 34.606
946, 34.988, 34.606
947, 34.988, 34.599
948, 34.968, 34.599
949, 34.997, 34.606
950, 35.027, 34.606
951, 35.027, 34.606
952, 35.020, 34.614
953, 35.020, 34.614
954, 35.040, 34.614
955, 35.040, 34.614
956, 35.030, 34.614
957, 35.020, 34.621
958, 35.020, 34.621
959, 35.030, 34.621
960, 35.040, 34.621
961, 35.020, 34.614
962, 34.991, 34.614
963, 34.991, 34.621
964, 34.991, 34.621
965, 35.020, 34.621
966, 35.053, 34.628
967, 35.014, 34.628
968, 35.014, 34.628
969, 35.014, 34.628
970, 35.024, 34.628
971, 35.057, 34.635
972, 35.037, 34.635
973, 35.037, 34.635
974, 35.037, 34.635
975, 35.027, 34.643
976, 35.050, 34.650
977, 35.057, 34.643
978, 35.047, 34.643
979, 35.027, 34.643
980, 35.047, 34.643
981, 35.070, 34.650
982, 35.031, 34.650
983, 35.021, 34.650
984, 35.050, 34.650
985, 35.070, 34.650
986, 35.050, 34.650
987, 35.060, 34.650
988, 35.080, 34.650
989, 35.080, 34.657
990, 35.050, 34.657
991, 35.050, 34.657
992, 35.083, 34.664
993, 35.064, 34.664
994, 35.044, 34.664
995, 35.054, 34.664
996, 35.093, 34.664
997, 35.093, 34.664
998, 35.093, 34.664
999, 35.083, 34.664
1000, 35.064, 34.664
1001, 35.044, 34.671
1002, 35.034, 34.671
1003, 35.057, 34.679
1004, 35.067, 34.686
1005, 35.067, 34.679
1006, 35.087, 34.679
1007, 35.116, 34.679
1008, 35.097, 34.679
1009, 35.077, 34.686
1010, 35.077, 34.686
1011, 35.057, 34.686
1012, 35.087, 34.686
1013, 35.097, 34.686
1014, 35.080, 34.693
1015, 35.090, 34.693
1016, 35.090, 34.693
1017, 35.090, 34.700
1018, 35.090, 34.700
1019, 35.080, 34.700
1020, 35.071, 34.700
1021, 35.100, 34.700
1022, 35.120, 34.700
1023, 35.090, 34.700
1024, 35.090, 34.700
1025, 35.100, 34.700
1026, 35.090, 34.700
1027, 35.103, 34.708
1028, 35.123, 34.715
1029, 35.133, 34.715
1030, 35.123, 34.715
1031, 35.113, 34.715
1032, 35.113, 34.715
1033, 35.103, 34.715
1034, 35.103, 34.715
1035, 35.103, 34.715
1036, 35.103, 34.715
1037, 35.103, 34.715
1038, 35.123, 34.715
1039, 35.143, 34.715
1040, 35.133, 34.715
1041, 35.113, 34.715
1042, 35.103, 34.715
1043, 35.136, 34.722
1044, 35.150, 34.729
1045, 35.120, 34.729
1046, 35.140, 34.729
1047, 35.159, 34.729
1048, 35.136, 34.722
1049, 35.107, 34.722
1050, 35.130, 34.729
1051, 35.159, 34.729
1052, 35.140, 34.729
1053, 35.140, 34.729
1054, 35.150, 34.729
1055, 35.130, 34.736
1056, 35.130, 34.736
1057, 35.150, 34.736
1058, 35.130, 34.736
1059, 35.101, 34.736
1060, 35.110, 34.736
1061, 35.120, 34.729
1062, 35.130, 34.729
1063, 35.130, 34.736
1064, 35.150, 34.736
1065, 35.159, 34.729
1066, 35.150, 34.729
1067, 35.140, 34.729
1068, 35.150, 34.729
1069, 35.159, 34.729
1070, 35.150, 34.729
1071, 35.140, 34.736
1072, 35.140, 34.736
1073, 35.120, 34.736
1074, 35.110, 34.736
1075, 35.120, 34.736
1076, 35.120, 34.736
1077, 35.130, 34.736
1078, 35.130, 34.736
1079, 35.120, 34.736
1080, 35.130, 34.736
1081, 35.140, 34.736
1082, 35.140, 34.736
1083, 35.120, 34.736
1084, 35.140, 34.736
1085, 35.150, 34.736
1086, 35.130, 34.736
1087, 35.143, 34.744
1088, 35.163, 34.751
1089, 35.173, 34.751
1090, 35.143, 34.751
1091, 35.153, 34.744
1092, 35.159, 34.736
1093, 35.150, 34.736
1094, 35.159, 34.736
1095, 35.159, 34.736
1096, 35.140, 34.736
1097, 35.159, 34.736
1098, 35.140, 34.736
1099, 35.150, 34.736
1100, 35.159, 34.736
1101, 35.163, 34.744
1102, 35.173, 34.744
1103, 35.182, 34.744
1104, 35.173, 34.744
1105, 35.163, 34.744
1106, 35.143, 34.744
1107, 35.143, 34.744
1108, 35.153, 34.744
1109, 35.163, 34.744
1110, 35.153, 34.744
1111, 35.133, 34.744
1112, 35.143, 34.744
1113, 35.140, 34.736
1114, 35.140, 34.736
1115, 35.163, 34.744
1116, 35.143, 34.744
1117, 35.143, 34.744
1118, 35.163, 34.751
1119, 35.173, 34.751
1120, 35.163, 34.751
1121, 35.153, 34.751
1122, 35.153, 34.751
1123, 35.173, 34.751
1124, 35.173, 34.751
1125, 35.143, 34.751
1126, 35.153, 34.751
1127, 35.163, 34.751
1128, 35.143, 34.751
1129, 35.124, 34.751
1130, 35.124, 34.751
1131, 35.147, 34.758
1132, 35.156, 34.758
1133, 35.153, 34.751
1134, 35.143, 34.751
1135, 35.176, 34.758
1136, 35.196, 34.758
1137, 35.163, 34.751
1138, 35.163, 34.751
1139, 35.163, 34.751
1140, 35.143, 34.751
1141, 35.166, 34.758
1142, 35.176, 34.758
1143, 35.176, 34.758
1144, 35.156, 34.758
1145, 35.156, 34.758
1146, 35.147, 34.758
1147, 35.143, 34.751
1148, 35.163, 34.795
1149, 35.122, 34.816
1150, 35.083, 34.860
1151, 35.077, 34.867
1152, 35.083, 34.853
1153, 35.099, 34.845
1154, 35.115, 34.831
1155, 35.141, 34.817
1156, 35.154, 34.795
1157, 35.183, 34.795
1158, 35.206, 34.802
1159, 35.186, 34.802
1160, 35.140, 34.780
1161, 35.140, 34.773
1162, 35.170, 34.773
1163, 35.180, 34.773
1164, 35.180, 34.773
1165, 35.170, 34.780
1166, 35.170, 34.780
1167, 35.170, 34.780
1168, 35.183, 34.787
1169, 35.193, 34.787
1170, 35.180, 34.780
1171, 35.189, 34.780
1172, 35.189, 34.780
1173, 35.160, 34.780
1174, 35.131, 34.780
1175, 35.160, 34.780
1176, 35.170, 34.773
1177, 35.140, 34.773
1178, 35.190, 34.817
1179, 35.174, 34.831
1180, 35.124, 34.794
1181, 35.140, 34.780
1182, 35.144, 34.787
1183, 35.173, 34.787
1184, 35.193, 34.795
1185, 35.161, 34.809
1186, 35.147, 34.802
1187, 35.183, 34.794
1188, 35.212, 34.787
1189, 35.199, 34.780
1190, 35.180, 34.773
1191, 35.170, 34.773
1192, 35.189, 34.773
1193, 35.180, 34.780
1194, 35.140, 34.780
1195, 35.140, 34.780
1196, 35.160, 34.780
1197, 35.170, 34.773
1198, 35.170, 34.773
1199, 35.160, 34.773
1200, 35.170, 34.773
1201, 35.150, 34.773
1202, 35.170, 34.773
1203, 35.189, 34.780
1204, 35.150, 34.780
1205, 35.160, 34.780
1206, 35.160, 34.780
1207, 35.170, 34.780
1208, 35.170, 34.780
1209, 35.150, 34.780
1210, 35.163, 34.787
1211, 35.170, 34.780
1212, 35.170, 34.773
1213, 35.170, 34.773
1214, 35.180, 34.773
1215, 35.180, 34.780
1216, 35.170, 34.780
1217, 35.160, 34.773
1218, 35.140, 34.773
1219, 35.170, 34.773
1220, 35.189, 34.773
1221, 35.189, 34.780
1222, 35.180, 34.780
1223, 35.160, 34.780
1224, 35.180, 34.780
1225, 35.189, 34.780
1226, 35.180, 34.780
1227, 35.160, 34.780
1228, 35.160, 34.780
1229, 35.160, 34.780
1230, 35.140, 34.780
1231, 35.140, 34.780
1232, 35.160, 34.780
1233, 35.180, 34.780
1234, 35.160, 34.780
1235, 35.160, 34.780
1236, 35.170, 34.780
1237, 35.140, 34.780
1238, 35.160, 34.780
1239, 35.170, 34.780
1240, 35.163, 34.787
1241, 35.183, 34.787
1242, 35.203, 34.787
1243, 35.203, 34.787
1244, 35.193, 34.787
1245, 35.163, 34.787
1246, 35.160, 34.780
1247, 35.170, 34.780
1248, 35.150, 34.780
1249, 35.160, 34.780
1250, 35.170, 34.780
1251, 35.150, 34.780
1252, 35.150, 34.780
1253, 35.160, 34.780
1254, 35.170, 34.780
1255, 35.180, 34.773
1256, 35.160, 34.773
1257, 35.170, 34.780
1258, 35.170, 34.780
1259, 35.150, 34.780
1260, 35.150, 34.780
1261, 35.180, 34.780
1262, 35.180, 34.780
1263, 35.150, 34.780
1264, 35.150, 34.780
1265, 35.150, 34.773
1266, 35.170, 34.773
1267, 35.180, 34.773
1268, 35.170, 34.773
1269, 35.170, 34.773
1270, 35.150, 34.773
1271, 35.150, 34.773
1272, 35.160, 34.773
1273, 35.170, 34.773
1274, 35.189, 34.773
1275, 35.160, 34.780
1276, 35.160, 34.773
1277, 35.170, 34.773
1278, 35.160, 34.773
1279, 35.170, 34.773
1280, 35.170, 34.773
1281, 35.137, 34.765
1282, 35.156, 34.765
1283, 35.166, 34.765
1284, 35.180, 34.773
1285, 35.150, 34.773
1286, 35.131, 34.773
1287, 35.150, 34.773
1288, 35.127, 34.765
1289, 35.137, 34.765
1290, 35.160, 34.773
1291, 35.180, 34.773
1292, 35.193, 34.787
1293, 35.183, 34.787
1294, 35.160, 34.780
1295, 35.183, 34.787
1296, 35.170, 34.780
1297, 35.170, 34.773
1298, 35.147, 34.765
1299, 35.156, 34.758
1300, 35.166, 34.766
1301, 35.180, 34.773
1302, 35.166, 34.765
1303, 35.176, 34.758
1304, 35.196, 34.758
1305, 35.156, 34.765
1306, 35.137, 34.765
1307, 35.127, 34.758
1308, 35.131, 34.780
1309, 35.134, 34.794
1310, 35.111, 34.780
1311, 35.127, 34.766
1312, 35.147, 34.758
1313, 35.147, 34.765
1314, 35.137, 34.765
1315, 35.156, 34.758
1316, 35.156, 34.766
1317, 35.156, 34.766
1318, 35.133, 34.751
1319, 35.104, 34.751
1320, 35.104, 34.744
1321, 35.101, 34.736
1322, 35.130, 34.736
1323, 35.153, 34.744
1324, 35.153, 34.744
1325, 35.150, 34.736
1326, 35.140, 34.736
1327, 35.101, 34.736
1328, 35.120, 34.736
