Temp Num, Object(℃), Ambient(℃)
1226, 37.830, 37.430
1227, 37.840, 37.430
1228, 37.821, 37.437
1229, 37.802, 37.437
1230, 37.792, 37.430
1231, 37.792, 37.430
1232, 37.802, 37.430
1233, 37.792, 37.430
1234, 37.802, 37.437
1235, 37.830, 37.437
1236, 37.830, 37.437
1237, 37.815, 37.445
1238, 37.796, 37.452
1239, 37.796, 37.452
1240, 37.786, 37.452
1241, 37.796, 37.452
1242, 37.825, 37.452
1243, 37.805, 37.452
1244, 37.800, 37.459
1245, 37.809, 37.466
1246, 37.800, 37.459
1247, 37.790, 37.459
1248, 37.800, 37.459
1249, 37.800, 37.459
1250, 37.809, 37.466
1251, 37.819, 37.466
1252, 37.828, 37.466
1253, 37.828, -910.000
1254, 37.841, 37.473
1255, 37.832, 37.473
1256, 37.800, 37.466
1257, 37.822, 37.474
1258, 37.841, 37.481
1259, 37.861, 37.481
1260, 37.841, 37.481
1261, 37.841, 37.481
1262, 37.861, 37.481
1263, 37.851, 37.481
1264, 37.813, 37.481
1265, 37.832, 37.481
1266, 37.861, 37.481
1267, 37.861, 37.481
1268, 37.822, 37.481
1269, 37.841, 37.481
1270, 37.851, 37.481
1271, 37.822, 37.481
1272, 37.841, 37.481
1273, 37.861, 37.473
1274, 37.861, 37.473
1275, 37.832, 37.481
1276, 37.813, 37.481
1277, 37.822, 37.481
1278, 37.822, 37.481
1279, 37.832, 37.481
1280, 37.832, 37.481
1281, 37.841, 37.481
1282, 37.822, 37.481
1283, 37.803, 37.481
1284, 37.822, 37.481
1285, 37.822, 37.481
1286, 37.851, 37.481
1287, 37.851, 37.481
1288, 37.832, 37.481
1289, 37.832, 37.481
1290, 37.832, 37.481
1291, 37.841, 37.481
1292, 37.864, 37.488
1293, 37.855, 37.488
1294, 37.836, 37.488
1295, 37.864, 37.488
1296, 37.864, 37.488
1297, 37.845, 37.488
1298, 37.874, 37.488
1299, 37.883, 37.488
1300, 37.858, 37.495
1301, 37.849, 37.502
1302, 37.839, 37.502
1303, 37.849, 37.502
1304, 37.849, 37.502
1305, 37.868, 37.502
1306, 37.900, 37.509
1307, 37.891, 37.509
1308, 37.900, 37.509
1309, 37.891, 37.517
1310, 37.891, 37.517
1311, 37.891, 37.517
1312, 37.894, 37.524
1313, 37.904, 37.524
1314, 37.904, 37.524
1315, 37.885, 37.531
1316, 37.875, 37.531
1317, 37.894, 37.531
1318, 37.917, 37.538
1319, 37.927, 37.538
1320, 37.927, 37.538
1321, 37.908, 37.538
1322, 37.908, 37.538
1323, 37.946, 37.538
1324, 37.936, 37.538
1325, 37.908, 37.538
1326, 37.917, 37.538
1327, 37.908, 37.538
1328, 37.927, 37.538
1329, 37.936, 37.538
1330, 37.917, 37.545
1331, 37.921, 37.553
1332, 37.921, 37.553
1333, 37.950, 37.553
1334, 37.959, 37.553
1335, 37.931, 37.553
1336, 37.892, 37.560
1337, 37.892, 37.560
1338, 37.911, 37.560
1339, 37.911, 37.560
1340, 37.934, 37.567
1341, 37.934, 37.574
1342, 37.934, 37.567
1343, 37.931, 37.560
1344, 37.911, 37.560
1345, 37.931, 37.560
1346, 37.959, 37.560
1347, 37.959, 37.560
1348, 37.953, 37.567
1349, 37.934, 37.567
1350, 37.915, 37.567
1351, 37.915, 37.567
1352, 37.953, 37.567
1353, 37.972, 37.574
1354, 37.967, 37.581
1355, 37.948, 37.581
1356, 37.970, 37.589
1357, 37.999, 37.596
1358, 37.980, 37.596
1359, 37.970, 37.596
1360, 38.003, 37.603
1361, 37.984, 37.603
1362, 37.964, 37.603
1363, 37.955, 37.610
1364, 37.984, 37.610
1365, 38.012, 37.610
1366, 38.035, 37.617
1367, 38.025, 37.625
1368, 38.029, 37.632
1369, 38.029, 37.632
1370, 38.039, 37.632
1371, 38.029, 37.632
1372, 38.010, 37.639
1373, 38.023, 37.646
1374, 38.033, 37.646
1375, 38.023, 37.646
1376, 38.023, 37.646
1377, 38.033, 37.646
1378, 38.042, 37.653
1379, 38.065, 37.661
1380, 38.065, 37.661
1381, 38.046, 37.661
1382, 38.046, 37.661
1383, 38.056, 37.661
1384, 38.069, 37.668
1385, 38.069, 37.668
1386, 38.069, 37.668
1387, 38.078, 37.668
1388, 38.059, 37.668
1389, 38.059, 37.668
1390, 38.069, 37.668
1391, 38.078, 37.675
1392, 38.078, 37.675
1393, 38.069, 37.675
1394, 38.059, 37.675
1395, 38.059, 37.675
1396, 38.069, 37.675
1397, 38.078, 37.675
1398, 38.101, 37.682
1399, 38.092, 37.682
1400, 38.082, 37.682
1401, 38.054, 37.682
1402, 38.063, 37.682
1403, 38.101, 37.682
1404, 38.101, 37.682
1405, 38.082, 37.690
1406, 38.073, 37.690
1407, 38.073, 37.690
1408, 38.082, 37.690
1409, 38.092, 37.690
1410, 38.095, 37.697
1411, 38.105, 37.697
1412, 38.076, 37.697
1413, 38.076, 37.697
1414, 38.105, 37.697
1415, 38.115, 37.697
1416, 38.115, 37.697
1417, 38.105, 37.704
1418, 38.118, 37.711
1419, 38.118, 37.711
1420, 38.109, 37.711
1421, 38.086, 37.704
1422, 38.095, 37.704
1423, 38.095, 37.704
1424, 38.095, 37.704
1425, 38.086, 37.704
1426, 38.067, 37.704
1427, 38.109, 37.711
1428, 38.128, 37.711
1429, 38.128, 37.711
1430, 38.099, 37.718
1431, 38.080, 37.718
1432, 38.080, 37.718
1433, 38.071, 37.718
1434, 38.090, 37.711
1435, 38.109, 37.711
1436, 38.099, 37.711
1437, 38.080, 37.711
1438, 38.090, 37.718
1439, 38.099, 37.718
1440, 38.071, 37.718
1441, 38.071, 37.718
1442, 38.090, 37.718
1443, 38.109, 37.718
1444, 38.118, 37.718
1445, 38.118, 37.718
1446, 38.141, 37.726
1447, 38.132, 37.733
1448, 38.122, 37.733
1449, 38.103, 37.733
1450, 38.103, 37.733
1451, 38.103, 37.733
1452, 38.126, 37.740
1453, 38.158, 37.747
1454, 38.129, 37.754
1455, 38.110, 37.754
1456, 38.120, 37.747
1457, 38.101, 37.747
1458, 38.133, 37.762
1459, 38.190, 37.762
1460, 38.158, 37.754
1461, 38.152, 37.762
1462, 38.162, 37.769
1463, 38.152, 37.769
1464, 38.133, 37.769
1465, 38.143, 37.769
1466, 38.165, 37.776
1467, 38.175, 37.776
1468, 38.175, 37.776
1469, 38.165, 37.783
1470, 38.146, 37.783
1471, 38.165, 37.783
1472, 38.207, 37.790
1473, 38.188, 37.790
1474, 38.150, 37.790
1475, 38.169, 37.790
1476, 38.198, 37.790
1477, 38.188, 37.798
1478, 38.179, 37.798
1479, 38.179, 37.798
1480, 38.182, 37.805
1481, 38.182, 37.805
1482, 38.202, 37.805
1483, 38.221, 37.805
1484, 38.202, 37.805
1485, 38.202, 37.812
1486, 38.211, 37.812
1487, 38.211, 37.812
1488, 38.224, 37.819
1489, 38.205, 37.819
1490, 38.196, 37.819
1491, 38.186, 37.819
1492, 38.205, 37.826
1493, 38.238, 37.834
1494, 38.218, 37.834
1495, 38.209, 37.834
1496, 38.238, 37.834
1497, 38.238, 37.834
1498, 38.199, 37.834
1499, 38.209, 37.834
1500, 38.241, 37.841
1501, 38.241, 37.841
1502, 38.241, 37.848
1503, 38.255, 37.855
1504, 38.235, 37.855
1505, 38.235, 37.855
1506, 38.235, 37.855
1507, 38.235, 37.855
1508, 38.235, 37.855
1509, 38.235, 37.855
1510, 38.235, 37.855
1511, 38.226, 37.855
1512, 38.235, 37.855
1513, 38.245, 37.863
1514, 38.258, 37.870
1515, 38.258, 37.870
1516, 38.277, 37.870
1517, 38.268, 37.870
1518, 38.249, 37.870
1519, 38.249, 37.870
1520, 38.268, 37.870
1521, 38.249, 37.870
1522, 38.249, 37.870
1523, 38.277, 37.870
1524, 38.287, 37.870
1525, 38.277, 37.870
1526, 38.258, 37.870
1527, 38.258, 37.870
1528, 38.277, 37.870
1529, 38.287, 37.870
1530, 38.277, 37.870
1531, 38.296, 37.870
1532, 38.287, 37.870
1533, 38.258, 37.870
1534, 38.230, 37.870
1535, 38.239, 37.870
1536, 38.268, 37.870
1537, 38.268, 37.870
1538, 38.258, 37.870
1539, 38.277, 37.870
1540, 38.296, 37.870
1541, 38.277, 37.870
1542, 38.277, 37.870
1543, 38.277, 37.870
1544, 38.268, 37.870
1545, 38.249, 37.870
1546, 38.268, 37.877
1547, 38.296, 37.877
1548, 38.268, 37.877
1549, 38.268, 37.877
1550, 38.277, 37.877
1551, 38.258, 37.877
1552, 38.258, 37.877
1553, 38.277, 37.877
1554, 38.258, 37.877
1555, 38.249, 37.877
1556, 38.268, 37.877
1557, 38.277, 37.877
1558, 38.268, 37.877
1559, 38.239, 37.877
1560, 38.268, 37.877
1561, 38.268, 37.877
1562, 38.258, 37.877
1563, 38.268, 37.877
1564, 38.268, 37.870
1565, 38.296, 37.870
1566, 38.277, 37.877
1567, 38.277, 37.877
1568, 38.287, 37.877
1569, 38.268, 37.877
1570, 38.277, 37.877
1571, 38.272, 37.884
1572, 38.233, 37.884
1573, 38.262, 37.884
1574, 38.281, 37.891
1575, 38.262, 37.891
1576, 38.272, 37.891
1577, 38.281, 37.891
1578, 38.272, 37.891
1579, 38.252, 37.891
1580, 38.256, 37.899
1581, 38.275, 37.899
1582, 38.304, 37.899
1583, 38.313, 37.906
1584, 38.294, 37.906
1585, 38.285, 37.906
1586, 38.285, 37.906
1587, 38.285, 37.906
1588, 38.275, 37.906
1589, 38.266, 37.906
1590, 38.304, 37.906
1591, 38.294, 37.906
1592, 38.298, 37.913
1593, 38.311, 37.920
1594, 38.340, 37.920
1595, 38.349, 37.920
1596, 38.321, 37.920
1597, 38.321, 37.920
1598, 38.311, 37.920
1599, 38.311, 37.920
1600, 38.321, 37.927
1601, 38.349, 37.927
1602, 38.321, 37.927
1603, 38.292, 37.927
1604, 38.330, 37.927
1605, 38.330, 37.927
1606, 38.302, 37.927
1607, 38.311, 37.927
1608, 38.321, 37.927
1609, 38.334, 37.935
1610, 38.344, 37.935
1611, 38.334, 37.935
1612, 38.334, 37.935
1613, 38.305, 37.935
1614, 38.325, 37.942
1615, 38.353, 37.942
1616, 38.344, 37.942
1617, 38.353, 37.942
1618, 38.315, 37.942
1619, 38.300, 37.949
1620, 38.347, 37.956
1621, 38.366, 37.956
1622, 38.357, 37.949
1623, 38.357, 37.949
1624, 38.366, 37.956
1625, 38.347, 37.956
1626, 38.338, 37.956
1627, 38.357, 37.956
1628, 38.357, 37.956
1629, 38.347, 37.956
1630, 38.361, 37.963
1631, 38.380, 37.971
1632, 38.370, 37.964
1633, 38.342, 37.964
1634, 38.342, 37.971
1635, 38.351, 37.971
1636, 38.361, 37.971
1637, 38.399, 37.971
1638, 38.412, 37.978
1639, 38.383, 37.978
1640, 38.383, 37.978
1641, 38.383, 37.985
1642, 38.374, 37.985
1643, 38.393, 37.985
1644, 38.374, 37.985
1645, 38.364, 37.985
1646, 38.378, 37.992
1647, 38.368, 37.992
1648, 38.387, 37.992
1649, 38.387, 37.992
1650, 38.397, 37.992
1651, 38.406, 37.992
1652, 38.406, 37.992
1653, 38.397, 38.000
1654, 38.378, 38.000
1655, 38.368, 38.000
1656, 38.391, 38.007
1657, 38.400, 38.007
1658, 38.410, 38.007
1659, 38.429, 38.007
1660, 38.429, 38.007
1661, 38.448, 38.007
1662, 38.452, 38.014
1663, 38.414, 38.014
1664, 38.391, 38.007
1665, 38.414, 38.014
1666, 38.423, 38.021
1667, 38.442, 38.021
1668, 38.423, 38.021
1669, 38.385, 38.021
1670, 38.417, 38.028
1671, 38.427, 38.028
1672, 38.417, 38.028
1673, 38.436, 38.028
1674, 38.436, 38.028
1675, 38.427, 38.036
1676, 38.408, 38.036
1677, 38.417, 38.036
1678, 38.450, 38.043
1679, 38.421, 38.043
1680, 38.417, 38.036
1681, 38.446, 38.036
1682, 38.436, 38.036
1683, 38.436, 38.036
1684, 38.469, 38.043
1685, 38.450, 38.043
1686, 38.459, 38.043
1687, 38.469, 38.043
1688, 38.459, 38.043
1689, 38.450, 38.043
1690, 38.440, 38.043
1691, 38.421, 38.050
1692, 38.421, 38.050
1693, 38.431, 38.050
1694, 38.453, 38.057
1695, 38.444, 38.057
1696, 38.444, 38.057
1697, 38.472, 38.057
1698, 38.463, 38.057
1699, 38.434, 38.057
1700, 38.444, 38.057
1701, 38.463, 38.057
1702, 38.453, 38.057
1703, 38.453, 38.057
1704, 38.444, 38.057
1705, 38.453, 38.065
1706, 38.482, 38.065
1707, 38.463, 38.065
1708, 38.476, 38.072
1709, 38.495, 38.072
1710, 38.486, 38.072
1711, 38.467, 38.072
1712, 38.457, 38.072
1713, 38.476, 38.072
1714, 38.486, 38.079
1715, 38.476, 38.079
1716, 38.467, 38.079
1717, 38.476, 38.079
1718, 38.467, 38.079
1719, 38.451, 38.086
1720, 38.470, 38.086
1721, 38.489, 38.086
1722, 38.489, 38.086
1723, 38.508, 38.086
1724, 38.499, 38.086
1725, 38.489, 38.086
1726, 38.489, 38.086
1727, 38.470, 38.086
1728, 38.470, 38.086
1729, 38.470, 38.086
1730, 38.503, 38.093
1731, 38.512, 38.093
1732, 38.493, 38.093
1733, 38.493, 38.093
1734, 38.493, 38.093
1735, 38.484, 38.101
1736, 38.484, 38.101
1737, 38.484, 38.101
1738, 38.493, 38.101
1739, 38.493, 38.101
1740, 38.484, 38.101
1741, 38.493, 38.101
1742, 38.493, 38.101
1743, 38.493, 38.101
1744, 38.522, 38.101
1745, 38.522, 38.093
1746, 38.484, 38.093
1747, 38.455, 38.093
1748, 38.465, 38.093
1749, 38.503, 38.093
1750, 38.503, 38.093
1751, 38.493, 38.093
1752, 38.489, 38.086
1753, 38.470, 38.086
1754, 38.484, 38.093
1755, 38.522, 38.093
1756, 38.512, 38.093
1757, 38.503, 38.093
1758, 38.512, 38.093
1759, 38.512, 38.093
1760, 38.493, 38.093
1761, 38.493, 38.093
1762, 38.489, 38.086
1763, 38.470, 38.086
1764, 38.461, 38.086
1765, 38.470, 38.086
1766, 38.474, 38.093
1767, 38.474, 38.093
1768, 38.484, 38.093
1769, 38.474, 38.093
1770, 38.493, 38.093
1771, 38.503, 38.093
1772, 38.512, 38.093
1773, 38.493, 38.093
1774, 38.493, 38.093
1775, 38.474, 38.093
1776, 38.470, 38.086
1777, 38.499, 38.086
1778, 38.503, 38.093
1779, 38.503, 38.093
1780, 38.503, 38.093
1781, 38.503, 38.093
1782, 38.493, 38.093
1783, 38.484, 38.093
1784, 38.508, 38.086
1785, 38.489, 38.086
1786, 38.484, 38.093
1787, 38.512, 38.093
1788, 38.503, 38.093
1789, 38.493, 38.093
1790, 38.484, 38.093
1791, 38.493, 38.093
1792, 38.480, 38.086
1793, 38.461, 38.086
1794, 38.480, 38.086
1795, 38.480, 38.086
1796, 38.474, 38.093
1797, 38.474, 38.093
1798, 38.470, 38.086
1799, 38.470, 38.086
1800, 38.474, 38.093
1801, 38.484, 38.093
1802, 38.474, 38.093
1803, 38.474, 38.093
1804, 38.484, 38.093
1805, 38.465, 38.101
1806, 38.478, 38.108
1807, 38.506, 38.108
1808, 38.525, 38.108
1809, 38.516, 38.108
1810, 38.497, 38.108
1811, 38.497, 38.108
1812, 38.506, 38.108
1813, 38.497, 38.108
1814, 38.497, 38.108
1815, 38.516, 38.108
1816, 38.516, 38.108
1817, 38.506, 38.108
1818, 38.497, 38.108
1819, 38.516, 38.108
1820, 38.506, 38.108
1821, 38.497, 38.115
1822, 38.520, 38.122
1823, 38.520, 38.122
1824, 38.497, 38.115
1825, 38.478, 38.115
1826, 38.501, 38.122
1827, 38.529, 38.122
1828, 38.529, 38.122
1829, 38.520, 38.122
1830, 38.529, 38.122
1831, 38.539, 38.122
1832, 38.520, 38.122
1833, 38.510, 38.122
1834, 38.491, 38.122
1835, 38.520, 38.122
1836, 38.539, 38.122
1837, 38.529, 38.122
1838, 38.520, 38.129
1839, 38.520, 38.129
1840, 38.520, 38.129
1841, 38.514, 38.137
1842, 38.533, 38.137
1843, 38.552, 38.137
1844, 38.542, 38.137
1845, 38.533, 38.137
1846, 38.542, 38.137
1847, 38.533, 38.137
1848, 38.523, 38.137
1849, 38.542, 38.137
1850, 38.533, 38.144
1851, 38.514, 38.144
1852, 38.542, 38.144
1853, 38.542, 38.144
1854, 38.523, 38.144
1855, 38.514, 38.144
1856, 38.546, 38.151
1857, 38.565, 38.158
1858, 38.546, 38.151
1859, 38.556, 38.151
1860, 38.546, 38.151
1861, 38.527, 38.151
1862, 38.537, 38.151
1863, 38.565, 38.151
1864, 38.556, 38.151
1865, 38.527, 38.151
1866, 38.527, 38.158
1867, 38.546, 38.158
1868, 38.556, 38.158
1869, 38.556, 38.158
1870, 38.546, 38.158
1871, 38.556, 38.158
1872, 38.565, 38.151
1873, 38.546, 38.151
1874, 38.527, 38.158
1875, 38.546, 38.158
1876, 38.546, 38.158
1877, 38.518, 38.158
1878, 38.546, 38.151
1879, 38.584, 38.151
1880, 38.556, 38.151
1881, 38.546, 38.151
1882, 38.556, 38.151
1883, 38.546, 38.151
1884, 38.537, 38.158
1885, 38.537, 38.158
1886, 38.527, 38.151
1887, 38.527, 38.151
1888, 38.565, 38.158
1889, 38.575, 38.158
1890, 38.556, 38.151
1891, 38.533, 38.144
1892, 38.542, 38.144
1893, 38.561, 38.144
1894, 38.542, 38.144
1895, 38.552, 38.144
1896, 38.552, 38.144
1897, 38.542, 38.144
1898, 38.542, 38.144
1899, 38.552, 38.144
1900, 38.542, 38.144
1901, 38.514, 38.144
1902, 38.523, 38.144
1903, 38.542, 38.144
1904, 38.552, 38.137
1905, 38.542, 38.137
1906, 38.542, 38.144
1907, 38.523, 38.144
1908, 38.523, 38.144
1909, 38.523, 38.144
1910, 38.514, 38.137
1911, 38.514, 38.137
1912, 38.533, 38.144
1913, 38.523, 38.144
1914, 38.504, 38.144
1915, 38.533, 38.144
1916, 38.552, 38.144
1917, 38.533, 38.144
1918, 38.552, 38.144
1919, 38.561, 38.144
1920, 38.533, 38.144
1921, 38.542, 38.144
1922, 38.533, 38.144
1923, 38.546, 38.151
1924, 38.565, 38.158
1925, 38.565, 38.158
1926, 38.546, 38.158
1927, 38.556, 38.158
1928, 38.556, 38.151
1929, 38.556, 38.151
1930, 38.575, 38.158
1931, 38.575, 38.158
1932, 38.556, 38.158
1933, 38.556, 38.158
1934, 38.588, 38.165
1935, 38.597, 38.165
1936, 38.559, 38.165
1937, 38.540, 38.173
1938, 38.550, 38.166
1939, 38.569, 38.166
1940, 38.559, 38.173
1941, 38.569, 38.173
1942, 38.569, 38.173
1943, 38.569, 38.173
1944, 38.578, 38.173
1945, 38.559, 38.173
1946, 38.563, 38.180
1947, 38.573, 38.180
1948, 38.563, 38.180
1949, 38.586, 38.187
1950, 38.576, 38.187
1951, 38.554, 38.180
1952, 38.592, 38.180
1953, 38.605, 38.187
1954, 38.595, 38.187
1955, 38.576, 38.187
1956, 38.576, 38.187
1957, 38.614, 38.187
1958, 38.614, 38.187
1959, 38.567, 38.187
1960, 38.567, 38.187
1961, 38.586, 38.187
1962, 38.576, 38.187
1963, 38.586, 38.187
1964, 38.605, 38.187
1965, 38.614, 38.187
1966, 38.605, 38.187
1967, 38.586, 38.187
1968, 38.586, 38.194
1969, 38.576, 38.194
1970, 38.614, 38.194
1971, 38.614, 38.194
1972, 38.567, 38.187
1973, 38.557, 38.187
1974, 38.576, 38.194
1975, 38.609, 38.202
1976, 38.599, 38.202
1977, 38.590, 38.202
1978, 38.590, 38.202
1979, 38.609, 38.202
1980, 38.590, 38.202
1981, 38.580, 38.202
1982, 38.599, 38.209
1983, 38.609, 38.209
1984, 38.618, 38.209
1985, 38.618, 38.209
1986, 38.599, 38.209
1987, 38.561, 38.209
1988, 38.571, 38.209
1989, 38.599, 38.209
1990, 38.609, 38.209
1991, 38.590, 38.209
1992, 38.590, 38.209
1993, 38.622, 38.216
1994, 38.612, 38.223
1995, 38.603, 38.223
1996, 38.612, 38.216
1997, 38.622, 38.216
1998, 38.603, 38.216
1999, 38.593, 38.216
2000, 38.593, 38.223
2001, 38.603, 38.223
2002, 38.622, 38.223
2003, 38.612, 38.223
2004, 38.603, 38.216
2005, 38.612, 38.216
2006, 38.593, 38.223
2007, 38.603, 38.223
2008, 38.612, 38.223
2009, 38.593, 38.223
2010, 38.603, 38.223
2011, 38.616, 38.231
2012, 38.616, 38.238
2013, 38.616, 38.238
2014, 38.616, 38.231
2015, 38.626, 38.231
2016, 38.616, 38.238
2017, 38.626, 38.238
2018, 38.626, 38.238
2019, 38.607, 38.238
2020, 38.597, 38.238
2021, 38.588, 38.238
2022, 38.597, 38.231
2023, 38.616, 38.231
2024, 38.616, 38.231
2025, 38.607, 38.231
2026, 38.616, 38.238
2027, 38.635, 38.238
2028, 38.635, 38.238
2029, 38.635, 38.238
2030, 38.626, 38.238
2031, 38.626, 38.238
2032, 38.626, 38.238
2033, 38.607, 38.238
2034, 38.629, 38.245
2035, 38.658, 38.245
2036, 38.658, 38.245
2037, 38.629, 38.245
2038, 38.629, 38.245
2039, 38.639, 38.245
2040, 38.648, 38.245
2041, 38.658, 38.252
2042, 38.639, 38.252
2043, 38.629, 38.252
2044, 38.629, 38.252
2045, 38.620, 38.252
2046, 38.620, 38.252
2047, 38.620, 38.252
2048, 38.629, 38.252
2049, 38.639, 38.252
2050, 38.639, 38.252
2051, 38.639, 38.252
2052, 38.671, 38.259
2053, 38.662, 38.259
2054, 38.648, 38.252
2055, 38.639, 38.252
2056, 38.643, 38.259
2057, 38.633, 38.259
2058, 38.620, 38.252
2059, 38.643, 38.260
2060, 38.656, 38.267
2061, 38.665, 38.267
2062, 38.665, 38.267
2063, 38.656, 38.267
2064, 38.675, 38.274
2065, 38.684, 38.274
2066, 38.656, 38.267
2067, 38.656, 38.267
2068, 38.675, 38.274
2069, 38.656, 38.274
2070, 38.646, 38.274
2071, 38.656, 38.274
2072, 38.656, 38.274
2073, 38.637, 38.274
2074, 38.656, 38.274
2075, 38.684, 38.274
2076, 38.703, 38.274
2077, 38.688, 38.281
2078, 38.650, 38.281
2079, 38.669, 38.281
2080, 38.688, 38.288
2081, 38.679, 38.288
2082, 38.669, 38.288
2083, 38.669, 38.288
2084, 38.669, 38.288
2085, 38.679, 38.288
2086, 38.692, 38.295
2087, 38.682, 38.295
2088, 38.669, 38.288
2089, 38.688, 38.288
2090, 38.701, 38.295
2091, 38.701, 38.303
2092, 38.711, 38.303
2093, 38.701, 38.303
2094, 38.673, 38.303
2095, 38.701, 38.303
2096, 38.701, 38.303
2097, 38.682, 38.303
2098, 38.692, 38.303
2099, 38.701, 38.303
2100, 38.682, 38.303
2101, 38.692, 38.303
2102, 38.673, 38.303
2103, 38.654, 38.303
2104, 38.682, 38.303
2105, 38.701, 38.303
2106, 38.692, 38.303
2107, 38.701, 38.303
2108, 38.701, 38.303
2109, 38.673, 38.303
2110, 38.673, 38.303
2111, 38.682, 38.303
2112, 38.724, 38.310
2113, 38.715, 38.310
2114, 38.696, 38.310
2115, 38.715, 38.310
2116, 38.701, 38.303
2117, 38.711, 38.303
2118, 38.692, 38.303
2119, 38.682, 38.303
2120, 38.715, 38.310
2121, 38.705, 38.317
2122, 38.696, 38.317
2123, 38.705, 38.317
2124, 38.709, 38.324
2125, 38.690, 38.324
2126, 38.696, 38.317
2127, 38.705, 38.317
2128, 38.728, 38.324
2129, 38.737, 38.324
2130, 38.696, 38.317
2131, 38.715, 38.317
2132, 38.747, 38.324
2133, 38.728, 38.332
2134, 38.709, 38.332
2135, 38.728, 38.332
2136, 38.741, 38.339
2137, 38.713, 38.339
2138, 38.722, 38.339
2139, 38.732, 38.339
2140, 38.732, 38.339
2141, 38.741, 38.339
2142, 38.732, 38.339
2143, 38.732, 38.339
2144, 38.741, 38.339
2145, 38.732, 38.339
2146, 38.722, 38.339
2147, 38.732, 38.339
2148, 38.751, 38.339
2149, 38.741, 38.339
2150, 38.732, 38.339
2151, 38.735, 38.346
2152, 38.745, 38.346
2153, 38.732, 38.339
2154, 38.732, 38.346
2155, 38.741, 38.346
2156, 38.732, 38.339
2157, 38.741, 38.339
2158, 38.741, 38.339
2159, 38.741, 38.339
2160, 38.741, 38.339
2161, 38.741, 38.339
2162, 38.741, 38.339
2163, 38.722, 38.339
2164, 38.722, 38.339
2165, 38.754, 38.346
2166, 38.745, 38.346
2167, 38.745, 38.346
2168, 38.745, 38.353
2169, 38.745, 38.353
2170, 38.745, 38.346
2171, 38.754, 38.346
2172, 38.773, 38.346
2173, 38.764, 38.346
2174, 38.754, 38.353
2175, 38.745, 38.353
2176, 38.758, 38.360
2177, 38.758, 38.360
2178, 38.773, 38.353
2179, 38.773, 38.353
2180, 38.764, 38.353
2181, 38.754, 38.353
2182, 38.735, 38.346
2183, 38.745, 38.346
2184, 38.754, 38.353
2185, 38.745, 38.353
2186, 38.745, 38.353
2187, 38.754, 38.353
2188, 38.754, 38.353
2189, 38.754, 38.353
2190, 38.735, 38.353
2191, 38.735, 38.353
2192, 38.754, 38.353
2193, 38.764, 38.353
2194, 38.754, 38.353
2195, 38.735, 38.353
2196, 38.745, 38.353
2197, 38.741, 38.346
2198, 38.751, 38.339
2199, 38.732, 38.339
2200, 38.732, 38.339
2201, 38.722, 38.339
2202, 38.713, 38.339
2203, 38.722, 38.339
2204, 38.690, 38.332
2205, 38.699, 38.332
2206, 38.728, 38.332
2207, 38.718, 38.324
2208, 38.709, 38.324
2209, 38.728, 38.324
2210, 38.728, 38.324
2211, 38.718, 38.324
2212, 38.709, 38.324
2213, 38.709, 38.324
2214, 38.699, 38.324
2215, 38.690, 38.324
2216, 38.699, 38.324
2217, 38.718, 38.324
2218, 38.709, 38.324
2219, 38.718, 38.324
2220, 38.737, 38.324
2221, 38.718, 38.324
2222, 38.709, 38.324
2223, 38.709, 38.324
2224, 38.718, 38.324
2225, 38.709, 38.324
2226, 38.718, 38.324
2227, 38.737, 38.324
2228, 38.718, 38.324
2229, 38.709, 38.324
2230, 38.718, 38.331
2231, 38.718, 38.331
2232, 38.709, 38.331
2233, 38.699, 38.331
2234, 38.718, 38.324
2235, 38.728, 38.324
2236, 38.718, 38.324
2237, 38.699, 38.324
2238, 38.690, 38.331
2239, 38.713, 38.339
2240, 38.722, 38.339
2241, 38.713, 38.339
2242, 38.741, 38.339
2243, 38.741, 38.339
2244, 38.713, 38.339
2245, 38.703, 38.339
2246, 38.713, 38.339
2247, 38.722, 38.339
2248, 38.713, 38.339
2249, 38.703, 38.339
2250, 38.703, 38.339
2251, 38.722, 38.339
2252, 38.732, 38.339
2253, 38.713, 38.339
2254, 38.703, 38.339
2255, 38.722, 38.339
2256, 38.760, 38.339
2257, 38.760, 38.339
2258, 38.713, 38.339
2259, 38.703, 38.339
2260, 38.713, 38.346
2261, 38.675, 38.346
2262, 38.675, 38.346
2263, 38.735, 38.353
2264, 38.754, 38.353
2265, 38.735, 38.353
2266, 38.707, 38.353
2267, 38.698, 38.353
2268, 38.707, 38.353
2269, 38.726, 38.353
2270, 38.735, 38.353
2271, 38.745, 38.353
2272, 38.758, 38.360
2273, 38.749, 38.360
2274, 38.726, 38.353
2275, 38.735, 38.353
2276, 38.749, 38.360
2277, 38.749, 38.360
2278, 38.730, 38.360
2279, 38.749, 38.360
2280, 38.777, 38.360
2281, 38.768, 38.360
2282, 38.735, 38.353
2283, 38.703, 38.346
2284, 38.703, 38.339
2285, 38.703, 38.339
2286, 38.709, 38.332
2287, 38.718, 38.324
2288, 38.699, 38.324
2289, 38.690, 38.324
2290, 38.671, 38.331
2291, 38.681, 38.331
2292, 38.709, 38.324
2293, 38.690, 38.324
2294, 38.690, 38.324
2295, 38.699, 38.324
2296, 38.671, 38.324
2297, 38.671, 38.324
2298, 38.671, 38.324
2299, 38.671, 38.324
2300, 38.681, 38.324
