Eda Num, Real(Ohm), Image(Ohm), Conductance(uS), Phase(°)
185, 31921.0000, -76899.7422, 12.01031590, -67.4567
186, 31906.1562, -76989.1797, 11.99922943, -67.4897
187, 31908.2969, -76972.5547, 12.00132275, -67.4840
188, 31835.9844, -76811.0859, 12.02684879, -67.4874
189, 31712.6641, -76732.6641, 12.04417706, -67.5453
190, 31828.5000, -76869.2578, 12.01949501, -67.5075
191, 31848.8047, -77014.0078, 11.99908543, -67.5327
192, 31883.3281, -76969.3516, 12.00312614, -67.4990
193, 31844.0625, -76879.7266, 12.01723766, -67.5004
194, 31799.9531, -76985.7109, 12.00554085, -67.5563
195, 31888.3125, -77036.0391, 11.99398136, -67.5134
196, 31723.8281, -77011.3984, 12.00630188, -67.6114
197, 31836.4844, -76965.0234, 12.00628471, -67.5276
198, 31797.7500, -77015.8984, 12.00164032, -67.5656
199, 31699.6719, -77053.9766, 12.00195312, -67.6379
200, 31796.1562, -77146.1484, 11.98440933, -67.6008
201, 31660.6953, -77131.9141, 11.99370861, -67.6831
202, 31764.7812, -77165.8203, 11.98351383, -67.6258
203, 31631.3594, -76980.7422, 12.01546669, -67.6623
204, 31566.0234, -77104.2422, 12.00256443, -67.7361
205, 31729.3281, -77164.6172, 11.98561096, -67.6480
206, 31670.8125, -77184.1016, 11.98621655, -67.6903
207, 31754.3984, -77363.1016, 11.95793152, -67.6839
208, 31654.4531, -77127.7109, 11.99460888, -67.6860
209, 31623.8750, -77347.6953, 11.96705246, -67.7626
210, 31522.5625, -77061.2109, 12.01067734, -67.7526
211, 31666.7969, -77331.2422, 11.96690559, -67.7311
212, 31568.7500, -77314.9453, 11.97438431, -67.7891
213, 31623.8750, -77347.6953, 11.96705246, -67.7626
214, 31670.3281, -77265.4766, 11.97543526, -67.7118
215, 31608.8125, -77255.7266, 11.98007393, -67.7483
216, 31543.4922, -77197.8828, 11.99131680, -67.7748
217, 31618.2656, -77248.4766, 11.98052311, -67.7404
218, 31589.9375, -77270.1953, 11.97917747, -67.7641
219, 31587.3594, -77186.7266, 11.99041462, -67.7440
220, 31623.7422, -77206.7734, 11.98576736, -67.7261
221, 31580.8594, -77223.1953, 11.98591805, -67.7576
222, 31527.4375, -77255.1484, 11.98456955, -67.7999
223, 31540.5000, -77323.0859, 11.97483444, -67.8092
224, 31505.1172, -77308.2109, 11.97872639, -67.8278
225, 31462.0625, -77338.1328, 11.97708035, -67.8629
226, 31427.4688, -77355.6172, 11.97662640, -67.8894
227, 31417.6719, -77517.5234, 11.95567131, -67.9374
228, 31464.0781, -77348.6172, 11.97557831, -67.8644
229, 31466.5156, -77432.2109, 11.96435070, -67.8844
230, 31361.0781, -77419.7578, 11.97168159, -67.9482
231, 31418.1641, -77463.1641, 11.96284962, -67.9231
232, 31327.3516, -77556.3984, 11.95536232, -68.0047
233, 31337.2969, -77608.8359, 11.94788551, -68.0119
234, 31259.5156, -77441.7578, 11.97421646, -68.0184
235, 31276.3594, -77631.2266, 11.94817543, -68.0563
236, 31397.5859, -77654.4453, 11.93863106, -67.9853
237, 31326.6719, -77624.4453, 11.94638729, -68.0226
238, 31313.6250, -77670.3828, 11.94100571, -68.0427
239, 31290.2188, -77704.6953, 11.93771648, -68.0663
240, 31162.9219, -77837.4297, 11.92693233, -68.1809
241, 31381.8281, -77872.3828, 11.91073322, -68.0510
242, 31347.8594, -77908.7734, 11.90774536, -68.0818
243, 31152.7578, -77725.1328, 11.94231796, -68.1588
244, 31218.0000, -77971.3828, 11.90636539, -68.1799
245, 31180.3047, -77698.2422, 11.94441509, -68.1344
246, 31164.0781, -77829.0391, 11.92797852, -68.1780
247, 31123.0469, -77755.1641, 11.93991756, -68.1853
248, 31270.2500, -77901.6328, 11.91279030, -68.1291
249, 31240.2500, -77771.2422, 11.93157768, -68.1150
250, 31315.2031, -77721.7109, 11.93413734, -68.0548
251, 31286.5312, -77455.6484, 11.97092056, -68.0048
252, 31413.3125, -77537.3516, 11.95327950, -67.9453
253, 31439.1562, -77573.1484, 11.94715500, -67.9381
254, 31370.7891, -77499.2891, 11.96060467, -67.9625
255, 31314.3281, -77602.3203, 11.94997597, -68.0248
256, 31312.1719, -77505.0234, 11.96298790, -68.0012
257, 31263.6094, -77348.8359, 11.98636246, -67.9920
258, 31332.0625, -77609.8359, 11.94803238, -68.0155
259, 31354.5312, -77771.3828, 11.92548847, -68.0425
260, 31214.6953, -77621.1484, 11.95279884, -68.0929
261, 31159.3125, -77789.1484, 11.93350220, -68.1709
262, 31204.4688, -77783.3984, 11.93186951, -68.1408
263, 31215.7969, -77800.2891, 11.92903709, -68.1379
264, 31109.1250, -77695.2891, 11.94858646, -68.1789
265, 31197.5781, -77833.6484, 11.92559719, -68.1579
266, 31082.9844, -77773.5391, 11.93960667, -68.2154
267, 31218.6016, -77829.7109, 11.92500496, -68.1436
268, 31009.9375, -77673.0703, 11.95679474, -68.2363
269, 31064.5625, -77820.4453, 11.93437386, -68.2390
270, 31086.7656, -77968.6953, 11.91362667, -68.2624
271, 31107.7969, -77964.7734, 11.91303730, -68.2481
272, 31029.0391, -77965.8203, 11.91703796, -68.2983
273, 31078.9688, -78000.0859, 11.90989780, -68.2753
274, 31129.6875, -78140.5703, 11.88876057, -68.2786
275, 31057.0312, -78145.9141, 11.89185715, -68.3260
276, 30932.7656, -78226.1797, 11.88778114, -68.4248
277, 31094.3672, -78185.3516, 11.88472748, -68.3123
278, 30875.0703, -77942.5859, 11.92818451, -68.3902
279, 30835.4219, -78126.8203, 11.90592384, -68.4616
280, 30833.2812, -78129.9609, 11.90562153, -68.4638
281, 30963.0781, -78168.7578, 11.89375401, -68.3912
282, 30836.8750, -78298.3672, 11.88326836, -68.5036
283, 30815.0625, -78343.2891, 11.87849617, -68.5286
284, 30858.0781, -78354.5391, 11.87479687, -68.5042
285, 30783.8594, -78381.7578, 11.87505531, -68.5580
286, 30674.0938, -78333.4922, 11.88705540, -68.6155
287, 30794.4453, -78379.8359, 11.87476254, -68.5508
288, 30789.3750, -78367.1016, 11.87669659, -68.5508
289, 30728.3594, -78361.8359, 11.88053226, -68.5882
290, 30811.0781, -78456.0078, 11.86391640, -68.5592
291, 30728.1094, -78435.5859, 11.87086201, -68.6066
292, 30632.7734, -78573.1172, 11.85771465, -68.7010
293, 30746.1250, -78610.0234, 11.84709454, -68.6384
294, 30773.0859, -78457.4766, 11.86567879, -68.5836
295, 30582.9609, -78251.8047, 11.90251732, -68.6531
296, 30760.5781, -78508.9609, 11.85957623, -68.6043
297, 30649.9922, -78441.5703, 11.87408829, -68.6576
298, 30745.6641, -78457.0078, 11.86714935, -68.6008
299, 30583.4531, -78557.3984, 11.86229420, -68.7284
300, 30726.4219, -78531.5703, 11.85836601, -68.6315
301, 30652.2344, -78605.1641, 11.85252571, -68.6966
302, 30671.8125, -78743.9766, 11.83338833, -68.7184
303, 30693.3906, -78605.9141, 11.85032654, -68.6708
304, 30655.6250, -78760.5703, 11.83204556, -68.7327
305, 30495.9297, -78709.8516, 11.84677505, -68.8213
306, 30568.6875, -78718.7109, 11.84192562, -68.7774
307, 30498.9844, -78818.8203, 11.83237648, -68.8460
308, 30564.8750, -78697.5078, 11.84489155, -68.7746
309, 30384.7344, -78623.0234, 11.86379719, -68.8704
310, 30494.8906, -78811.3203, 11.83356380, -68.8468
311, 30446.4609, -78800.8047, 11.83738422, -68.8748
312, 30443.3359, -78798.6172, 11.83782768, -68.8763
313, 30329.9609, -78761.2578, 11.84843922, -68.9389
314, 30398.9375, -78749.0391, 11.84655571, -68.8923
315, 30355.9062, -78830.5703, 11.83805847, -68.9394
316, 30453.1875, -79178.1953, 11.78791046, -68.9625
317, 30376.0000, -78974.9766, 11.81819439, -68.9619
318, 30414.7969, -78992.8047, 11.81392574, -68.9417
319, 30338.1562, -79009.1016, 11.81564140, -68.9941
320, 30389.5469, -79175.7266, 11.79140377, -69.0020
321, 30270.1875, -79106.1328, 11.80639648, -69.0605
322, 30273.9141, -79127.4453, 11.80343723, -69.0633
323, 30206.4688, -79196.9141, 11.79775143, -69.1227
324, 30274.8984, -79399.4141, 11.76809692, -69.1282
325, 30246.5781, -79426.3672, 11.76600647, -69.1525
326, 30114.1094, -79155.3672, 11.80774021, -69.1710
327, 30132.7734, -79341.6641, 11.78258991, -69.2040
328, 30126.8438, -79323.4453, 11.78524780, -69.2034
329, 30154.5859, -79403.8828, 11.77344704, -69.2051
330, 30108.6328, -79329.3672, 11.78537560, -69.2163
331, 30075.5938, -79456.1328, 11.77055740, -69.2674
332, 29920.1875, -79304.1953, 11.79792309, -69.3293
333, 30045.3516, -79392.5703, 11.78028488, -69.2713
334, 29920.2812, -79416.8516, 11.78326416, -69.3561
335, 29919.2031, -79571.1328, 11.76330280, -69.3935
336, 29856.8281, -79367.2422, 11.79282188, -69.3844
337, 29879.6172, -79388.0703, 11.78899670, -69.3750
338, 29944.9531, -79641.0859, 11.75299740, -69.3938
339, 29897.2969, -79668.5391, 11.75176144, -69.4303
340, 29924.7188, -79716.2109, 11.74427223, -69.4243
341, 29861.3281, -79732.5547, 11.74523163, -69.4681
342, 29777.8516, -79597.9609, 11.76669693, -69.4890
343, 29738.4062, -79706.5391, 11.75453758, -69.5395
344, 29797.5156, -79762.6953, 11.74442101, -69.5155
345, 29770.3906, -79814.1641, 11.73908043, -69.5447
346, 29741.7578, -79807.9766, 11.74125862, -69.5613
347, 29752.6250, -79872.3672, 11.73242474, -69.5695
348, 29643.3281, -79747.3828, 11.75383377, -69.6091
349, 29603.2500, -79902.9922, 11.73563385, -69.6708
350, 29557.6250, -80026.5547, 11.72186947, -69.7284
351, 29554.0234, -80038.2266, 11.72053623, -69.7334
352, 29625.2188, -79984.8828, 11.72401905, -69.6761
353, 29566.1250, -80061.0391, 11.71702290, -69.7311
354, 29690.3281, -80125.9766, 11.70276165, -69.6680
355, 29652.2188, -80146.1953, 11.70197773, -69.6967
356, 29406.6797, -80032.2578, 11.72830677, -69.8249
357, 29432.4844, -80155.0859, 11.71124840, -69.8371
358, 29453.1172, -80146.1797, 11.71142006, -69.8220
359, 29440.6562, -80070.8203, 11.72171974, -69.8124
360, 29409.0000, -80247.4609, 11.70047379, -69.8732
361, 29431.6406, -80116.5391, 11.71625328, -69.8287
362, 29375.3750, -80228.0859, 11.70454884, -69.8899
363, 29533.7734, -80232.3672, 11.69652557, -69.7912
364, 29424.3125, -80206.2109, 11.70505524, -69.8540
365, 29367.8906, -80165.7266, 11.71292877, -69.8802
366, 29341.5156, -80308.3359, 11.69582367, -69.9297
367, 29248.8438, -80232.2266, 11.70996761, -69.9706
368, 29325.6406, -80363.5234, 11.68948078, -69.9524
369, 29326.5156, -80368.9297, 11.68874645, -69.9530
370, 29167.9688, -80159.7266, 11.72311783, -70.0049
371, 29260.6641, -80440.6328, 11.68262482, -70.0109
372, 29153.7812, -80225.5547, 11.71528721, -70.0290
373, 29239.5859, -80430.1953, 11.68494606, -70.0218
374, 29266.9375, -80564.3516, 11.66648483, -70.0352
375, 29163.2969, -80403.7891, 11.69189453, -70.0638
376, 29202.0703, -80574.8828, 11.66814899, -70.0784
377, 29216.6875, -80528.1328, 11.67345619, -70.0585
378, 29132.1719, -80519.6328, 11.67846966, -70.1098
379, 29051.5156, -80466.1328, 11.68908119, -70.1484
380, 29081.7656, -80602.6016, 11.67016983, -70.1603
381, 29090.6719, -80537.3984, 11.67811584, -70.1399
382, 29012.1094, -80652.5859, 11.66698170, -70.2155
383, 29030.9219, -80805.0391, 11.64662266, -70.2381
384, 29028.4297, -80841.5547, 11.64207745, -70.2479
385, 28894.5625, -80715.6797, 11.66430283, -70.3037
386, 28959.8828, -80777.4766, 11.65340137, -70.2765
387, 29015.3125, -80846.4141, 11.64205742, -70.2572
388, 28746.1328, -80741.8828, 11.66773605, -70.4030
389, 28784.3281, -80702.5859, 11.67103195, -70.3701
390, 28898.3125, -80809.4609, 11.65213013, -70.3224
391, 28866.6719, -80820.0391, 11.65222359, -70.3447
392, 28742.9375, -80792.3203, 11.66141701, -70.4163
393, 28730.0781, -80816.5391, 11.65890026, -70.4298
394, 28819.9062, -80805.1953, 11.65625763, -70.3708
395, 28799.0000, -80972.3828, 11.63584709, -70.4213
396, 28671.4375, -80778.5547, 11.66643906, -70.4583
397, 28759.6250, -80934.1016, 11.64251995, -70.4375
398, 28670.0859, -81037.0391, 11.63343334, -70.5167
399, 28933.0156, -81151.6641, 11.60696507, -70.3773
400, 28572.8125, -80893.7891, 11.65614319, -70.5461
401, 28654.1562, -81006.1641, 11.63809204, -70.5199
402, 28617.7031, -81075.7891, 11.63085079, -70.5583
403, 28534.5312, -81077.5078, 11.63437271, -70.6109
404, 28689.6406, -81109.1016, 11.62336445, -70.5205
405, 28554.0625, -81294.4297, 11.60586548, -70.6466
406, 28483.7500, -81127.0391, 11.63032818, -70.6538
407, 28444.6406, -81180.3516, 11.62527657, -70.6901
408, 28633.8594, -81323.8984, 11.59855938, -70.6030
409, 28499.8438, -81177.4453, 11.62317848, -70.6548
410, 28426.4062, -81224.8828, 11.62041283, -70.7114
411, 28492.0859, -81253.8047, 11.61379910, -70.6765
412, 28417.4766, -81348.7891, 11.60503769, -70.7442
413, 28377.3984, -81396.7109, 11.60072422, -70.7799
414, 28335.9375, -81380.7109, 11.60459423, -70.8024
415, 28346.8359, -81379.0547, 11.60432339, -70.7952
416, 28391.5000, -81489.3984, 11.58833408, -70.7913
417, 28259.7500, -81503.7422, 11.59232426, -70.8771
418, 28253.1719, -81460.1328, 11.59815407, -70.8717
419, 28190.4531, -81413.8203, 11.60680962, -70.9010
420, 28232.0312, -81449.3828, 11.60045147, -70.8826
421, 28230.8438, -81496.9609, 11.59445763, -70.8937
422, 28190.0156, -81690.1328, 11.57175350, -70.9612
423, 28184.3203, -81540.2109, 11.59101009, -70.9323
424, 28149.6875, -81738.0547, 11.56744766, -70.9969
425, 28177.4922, -81569.1172, 11.58763981, -70.9429
426, 28135.7188, -81756.9141, 11.56567097, -71.0097
427, 28060.5312, -81589.3672, 11.59018707, -71.0207
428, 28232.7891, -81770.3516, 11.55974388, -70.9518
429, 28127.3438, -81663.1797, 11.57790375, -70.9947
430, 28000.3281, -81729.4922, 11.57502937, -71.0887
431, 27874.1406, -81630.8203, 11.59303761, -71.1467
432, 27880.6094, -81484.9141, 11.61134148, -71.1113
433, 27914.9453, -81680.6484, 11.58493328, -71.1318
434, 28044.6484, -81840.3203, 11.55907917, -71.0847
435, 27940.1094, -81718.8203, 11.57899570, -71.1242
436, 28001.5000, -81813.1641, 11.56438160, -71.1059
437, 27888.7031, -81768.2578, 11.57495213, -71.1670
438, 28107.2344, -81979.4141, 11.53882313, -71.0754
439, 27919.4062, -81825.2422, 11.56640339, -71.1600
440, 27848.0781, -81776.9922, 11.57560062, -71.1944
441, 27746.5234, -81808.5391, 11.57597733, -71.2649
442, 27794.1875, -81790.4453, 11.57621861, -71.2311
443, 27865.5938, -81877.8203, 11.56206989, -71.2050
444, 27855.1094, -82036.0547, 11.54252625, -71.2452
445, 27799.2812, -81960.2266, 11.55449581, -71.2641
446, 27724.1797, -82001.8672, 11.55244637, -71.3200
447, 27743.9062, -82080.2109, 11.54170799, -71.3243
448, 27743.6250, -81923.5547, 11.56152153, -71.2912
449, 27664.5625, -81918.1797, 11.56558990, -71.3397
450, 27700.7969, -82092.0234, 11.54205513, -71.3538
451, 27619.1797, -81933.0703, 11.56564331, -71.3713
452, 27663.9219, -82088.9297, 11.54401588, -71.3762
453, 27581.6250, -81944.0547, 11.56585407, -71.3972
454, 27620.0234, -82036.4297, 11.55251980, -71.3927
455, 27574.5781, -82149.3359, 11.54018211, -71.4450
456, 27649.1406, -82278.8359, 11.52070522, -71.4255
457, 27518.1875, -82028.5859, 11.55784416, -71.4549
458, 27491.5312, -82057.5703, 11.55530643, -71.4777
459, 27579.2500, -82260.7422, 11.52593708, -71.4654
460, 27452.1875, -82175.1016, 11.54210472, -71.5271
461, 27542.3906, -82198.7266, 11.53531075, -71.4755
462, 27403.7344, -82089.5703, 11.55497169, -71.5396
463, 27434.2422, -82127.2578, 11.54891205, -71.5283
464, 27455.9844, -82261.4297, 11.53104782, -71.5428
465, 27434.1562, -82186.0547, 11.54148197, -71.5407
466, 27402.1094, -82117.8047, 11.55146599, -71.5465
467, 27533.8516, -82020.7734, 11.55816841, -71.4434
468, 27559.7031, -82064.6641, 11.55151463, -71.4365
469, 27688.2031, -82043.4453, 11.54872799, -71.3514
470, 27614.5469, -82056.8359, 11.55017281, -71.4004
471, 27676.4141, -82019.9609, 11.55219936, -71.3538
472, 27635.6719, -82009.0078, 11.55532169, -71.3770
473, 27626.2031, -81884.5547, 11.57149506, -71.3566
474, 27583.1875, -81935.4453, 11.56687927, -71.3944
475, 27644.1953, -81893.1641, 11.56963348, -71.3472
476, 27619.1641, -81893.9766, 11.57060146, -71.3631
477, 27594.1406, -81953.4453, 11.56412983, -71.3914
478, 27626.2031, -81884.5547, 11.57149506, -71.3566
479, 27597.9453, -81726.6797, 11.59277344, -71.3409
480, 27626.0469, -81728.2266, 11.59136772, -71.3236
481, 27680.1406, -81851.6484, 11.57335949, -71.3158
482, 27647.1719, -81758.6641, 11.58658695, -71.3167
483, 27650.2656, -81721.9453, 11.59112549, -71.3070
484, 27774.2969, -81653.7578, 11.59444904, -71.2144
485, 27725.2031, -81699.9453, 11.59069347, -71.2552
486, 27762.9844, -81825.7109, 11.57308960, -71.2582
487, 27711.8203, -81646.1172, 11.59812355, -71.2521
488, 27722.7891, -81664.0391, 11.59536743, -71.2490
489, 27702.4062, -81619.5859, 11.60191154, -71.2523
490, 27855.0234, -81748.0547, 11.57897186, -71.1839
491, 27704.5469, -81518.9766, 11.61465549, -71.2295
492, 27748.6094, -81688.1797, 11.59117889, -71.2379
493, 27632.2422, -81674.3359, 11.59796524, -71.3082
494, 27712.9375, -81827.3516, 11.57503414, -71.2900
495, 27620.5000, -81650.9297, 11.60145378, -71.3106
496, 27731.9531, -81573.5078, 11.60650730, -71.2239
497, 27789.7812, -81606.8984, 11.59974289, -71.1946
498, 27752.2891, -81598.4141, 11.60245037, -71.2164
499, 27788.7500, -81523.4297, 11.61042881, -71.1774
500, 27872.1250, -81313.5859, 11.63360691, -71.0797
501, 27932.4609, -81402.0859, 11.61964512, -71.0608
502, 27979.9453, -81103.1484, 11.65583611, -70.9660
503, 28016.0078, -81028.3828, 11.66384411, -70.9269
504, 27969.1250, -80974.3516, 11.67288208, -70.9447
505, 28081.8594, -81246.3359, 11.63297462, -70.9329
506, 28064.9219, -81151.5703, 11.64585781, -70.9229
507, 28063.5234, -80938.0859, 11.67334461, -70.8771
508, 28103.1250, -80943.2266, 11.67091465, -70.8532
509, 28119.4375, -80738.5391, 11.69657421, -70.7979
510, 28425.1641, -80512.1484, 11.71198273, -70.5542
511, 28523.9531, -80436.0547, 11.71730423, -70.4747
512, 28417.2500, -80424.9453, 11.72363472, -70.5397
513, 28517.0156, -80373.5859, 11.72571182, -70.4650
514, 28651.6406, -80510.1641, 11.70186710, -70.4106
515, 28497.8594, -80321.3672, 11.73336411, -70.4654
516, 28499.8516, -80423.2109, 11.72007275, -70.4870
517, 28480.7734, -80711.1172, 11.68377399, -70.5634
518, 28435.5625, -80543.7266, 11.70742416, -70.5547
519, 28418.1094, -80718.0078, 11.68573189, -70.6045
520, 28473.2188, -80590.4766, 11.69966888, -70.5413
521, 28364.0469, -80654.3203, 11.69639587, -70.6245
522, 28362.7344, -80754.2109, 11.68357658, -70.6476
523, 28321.0625, -80771.6641, 11.68321228, -70.6777
524, 28207.1719, -80586.9453, 11.71221924, -70.7089
525, 28366.5547, -80906.1016, 11.66387367, -70.6788
526, 28249.3750, -80810.2734, 11.68147182, -70.7316
527, 28193.8906, -80754.9766, 11.69110012, -70.7544
528, 28139.7656, -80763.1797, 11.69247818, -70.7905
529, 28137.0781, -80818.9609, 11.68540096, -70.8045
530, 28129.8984, -80789.5703, 11.68951511, -70.8025
531, 28361.3125, -80690.7266, 11.69182205, -70.6344
532, 28332.9219, -80559.5078, 11.71006012, -70.6231
533, 28205.0156, -80518.2266, 11.72122097, -70.6950
534, 28372.8125, -80531.2578, 11.71189880, -70.5916
535, 28478.7812, -80537.0547, 11.70631313, -70.5259
536, 28354.8047, -80288.2891, 11.74423885, -70.5487
537, 28345.2109, -80477.4609, 11.72012234, -70.5971
538, 28334.6250, -80498.4297, 11.71788883, -70.6085
539, 28420.2031, -80695.5078, 11.68853474, -70.5982
540, 28163.7656, -80483.0234, 11.72766209, -70.7133
541, 28348.6406, -80662.1953, 11.69607830, -70.6360
542, 28373.4531, -80517.3516, 11.71366882, -70.5881
543, 28358.0781, -80525.2422, 11.71334839, -70.5996
544, 28264.5078, -80437.3516, 11.72900486, -70.6393
545, 28216.1094, -80464.0234, 11.72774792, -70.6759
546, 28184.0703, -80598.7734, 11.71173382, -70.7261
547, 28278.5156, -80529.1016, 11.71647167, -70.6508
548, 28231.5859, -80638.5547, 11.70443630, -70.7048
549, 28144.2656, -80555.0547, 11.71920109, -70.7416
550, 28217.0078, -80651.8203, 11.70338058, -70.7170
551, 28140.7891, -80696.5859, 11.70103550, -70.7751
552, 27946.0938, -80615.1953, 11.72034645, -70.8806
553, 28041.3672, -80642.3984, 11.71252918, -70.8262
554, 28074.3750, -80714.8828, 11.70166016, -70.8212
555, 28034.7188, -80801.1016, 11.69229794, -70.8653
556, 28099.4531, -80863.3828, 11.68136120, -70.8380
557, 27998.9766, -80784.2891, 11.69607067, -70.8842
558, 27917.8516, -80815.7578, 11.69563198, -70.9425
559, 28124.1719, -81064.9609, 11.65433311, -70.8666
560, 27936.1406, -80901.6641, 11.68371964, -70.9497
561, 28001.4141, -80800.5391, 11.69386196, -70.8862
562, 28007.1875, -80857.8203, 11.68620777, -70.8952
563, 28023.0000, -80908.1016, 11.67901611, -70.8962
